"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"2405","9_1474_32","IFN2","9_1474",NA,NA,32,NA,31.33,17.02,11.54,227.43,42.52,53.46,67.8,0.31,2.67,7.98,9.27,122.9,108.29,14.61,0,0,0,0,0,0,88.41,112.41,51.45,0,7.76,16.08,37.65,112.94,"Nodo 3 - Pies inventariados",4.32,3.54,12.7,"9_1474_46","IFN3","9_1474",46,46,32,31.83,15.63,13.27,191.98,33.68,0.61,49.12,84.9,0.35,2.44,8.67,10.07,121.67,105.15,16.52,3.87,0,0,0,0,0,0,94.59,113.94,49.96,0,5.43,11.36,31.78,98.52,"Nodo 1 - Pies inventariados",2.93,5.27
"2406","9_1474_33","IFN2","9_1474",NA,NA,33,NA,31.54,21.88,12.05,375.87,24.97,68.73,55.09,0.35,3.49,7.89,9.34,204.49,186.92,17.56,0,0,0,0,134.99,0,66.85,189.45,88.81,0,14.87,26.57,62.21,192.47,"Nodo 3 - Pies inventariados",4.48,3.55,17.4,"9_1474_48","IFN3","9_1474",48,48,33,31.83,21.98,13.14,379.48,17.93,1.21,69.06,59.76,0.39,3.53,8.07,9.56,225.76,205.72,20.04,7.19,0,0,0,0,141.02,0,70.23,212.26,97.74,0,13.94,24.31,62.81,198.81,"Nodo 1 - Pies inventariados",4.58,4.64
"2407","9_1474_34","IFN2","9_1474",NA,NA,34,NA,31.5,21.44,12.03,361.12,30.79,67.36,56.11,0.33,3.39,8.04,9.45,196.75,179.31,17.44,0,0,0,0,77.15,0,67.96,184.03,85.2,0,14.09,25.48,59.77,184.54,"Nodo 3 - Pies inventariados",4.44,3.53,17,"9_1474_49","IFN3","9_1474",49,49,34,31.83,21.49,13.95,362.71,22.68,1.15,67.51,64.94,0.37,3.37,8.79,10.31,230.65,208.88,21.77,7.34,0,0,0,0,138.47,0,73.34,216.85,99.25,0,12.41,21.58,60.04,193.27,"Nodo 1 - Pies inventariados",4.49,5.45
"2408","9_1474_35","IFN2","9_1474",NA,NA,35,NA,125.21,16.09,12.05,203.4,43.23,50.56,74.87,0.3,2.5,8.38,9.71,115.99,101.13,14.86,0,0,0,0,0,0,84.12,108.6,48.05,0,6.41,13.53,33.67,101.66,"Nodo 3 - Pies inventariados",4.29,3.55,11.8,"9_1474_51","IFN3","9_1474",51,51,35,31.83,14.31,12.59,160.94,34.29,0.51,44.97,87.96,0.35,2.27,8.21,9.55,97.85,83.62,14.23,3.11,0,0,0,0,0,0,82.04,90.49,39.73,0,4.47,9.94,26.64,80.78,"Nodo 1 - Pies inventariados",2.51,4.09
"2409","9_1474_36","IFN2","9_1474",NA,NA,36,NA,31.59,23.28,12.57,425.49,17.24,73.12,54.02,0.36,3.71,8.04,9.58,239.68,220.77,18.9,0,0,0,0,153.73,173.99,63.53,225.3,104.9,0,16.96,29,70.43,221.29,"Nodo 3 - Pies inventariados",4.53,3.57,18.75,"9_1474_52","IFN3","9_1474",52,52,36,31.83,22.45,13.55,395.67,12.94,1.26,70.51,60.35,0.4,3.61,8.18,9.73,242.28,221.18,21.1,7.71,0,0,0,0,148.12,167.99,68.98,224.76,105.09,0,14.36,24.57,65.49,209.51,"Nodo 1 - Pies inventariados",3.7,4.55
"2410","9_1474_37","IFN2","9_1474",NA,NA,37,NA,31.47,20.81,12.53,340.21,34.15,65.39,60.18,0.32,3.24,8.5,9.92,194.21,175.86,18.35,0,0,0,0,73.98,0,71.68,178.96,83.56,0,12.52,22.78,56.31,175.17,"Nodo 3 - Pies inventariados",4.41,3.53,16.4,"9_1474_54","IFN3","9_1474",54,54,37,31.83,20.11,13.73,317.58,24.98,1.01,63.17,68.27,0.37,3.16,8.71,10.2,200.56,179.91,20.65,6.38,0,0,0,0,71.52,0,88.78,185.5,85.48,0,10.5,19,52.57,167.54,"Nodo 1 - Pies inventariados",3.71,4.73
"2411","9_1474_38","IFN2","9_1474",NA,NA,38,NA,31.64,25.02,13.6,491.65,9.86,78.6,54.34,0.37,3.95,8.53,10.2,297.22,275.87,21.35,0,0,0,0,175.44,199.75,51.11,280.46,131.08,0,19.27,31.06,81.38,262.79,"Nodo 3 - Pies inventariados",4.57,3.6,20.45,"9_1474_55","IFN3","9_1474",55,55,38,14.15,25.63,14.27,515.76,8.47,0.73,80.51,55.7,0.4,4.09,8.5,10.15,326.81,303.79,23.02,4.62,0,0,0,0,241.43,209.39,51.15,308.78,144.34,0,19.7,30.96,85.37,280.37,"Nodo 1 - Pies inventariados",5.18,4.27
"2412","9_1474_39","IFN2","9_1474",NA,NA,39,NA,31.53,21.7,14.04,369.76,27.33,68.17,64.73,0.33,3.31,9.42,11,236.36,214.31,22.06,0,0,0,0,141.39,160.42,73.16,223.36,101.82,0,12.67,21.88,61.2,197.57,"Nodo 3 - Pies inventariados",4.45,3.54,17.25,"9_1474_57","IFN3","9_1474",57,57,39,31.83,21.46,14.23,361.81,23.83,1.15,67.43,66.29,0.37,3.34,9.02,10.56,234.83,212.43,22.39,7.47,0,0,0,0,138.77,157.95,74.11,221.33,100.93,0,12.15,21.04,59.89,194.02,"Nodo 1 - Pies inventariados",4.21,3.73
"2413","9_1474_4","IFN2","9_1474",NA,NA,4,NA,31.57,22.59,13.56,400.84,21.21,70.97,60.03,0.35,3.51,8.87,10.46,245.51,224.34,21.17,0,0,0,0,150.12,170.24,68.55,227.95,106.59,0,14.6,24.89,66.35,212.43,"Nodo 3 - Pies inventariados",4.49,3.56,18.1,"9_1474_5","IFN3","9_1474",5,5,4,31.83,22.4,14.45,394.19,15.46,1.25,70.38,64.52,0.39,3.52,8.88,10.49,258.4,235.14,23.26,8.23,0,0,0,0,150.88,172.25,71.96,243.33,111.72,0,13.47,22.71,65.25,213.15,"Nodo 1 - Pies inventariados",4.3,4.45
"2414","9_1474_40","IFN2","9_1474",NA,NA,40,NA,31.61,24.19,14.08,459.5,14.41,75.99,58.21,0.36,3.76,9.02,10.7,289.63,267.01,22.62,0,0,0,0,172.51,196.29,64.25,274.26,126.86,0,17.02,27.7,76.06,247.64,"Nodo 3 - Pies inventariados",4.54,3.58,19.65,"9_1474_58","IFN3","9_1474",58,58,40,14.15,23.93,14.23,449.93,10.56,0.64,75.19,59.44,0.4,3.81,8.55,10.18,287.15,264.17,22.98,4.06,0,0,0,0,169.69,193.15,66.39,270.64,125.52,0,16.39,26.74,74.47,243.12,"Nodo 1 - Pies inventariados",4.28,3.73
"2415","9_1474_41","IFN2","9_1474",NA,NA,41,NA,31.45,19.84,13.03,309.11,35.22,62.33,65.69,0.32,3.05,8.91,10.36,185.27,166.24,19.03,0,0,0,0,68.46,0,86.62,173.13,78.99,0,10.6,19.58,51.16,160.33,"Nodo 3 - Pies inventariados",4.39,3.53,15.45,"9_1474_59","IFN3","9_1474",59,59,41,31.83,19.76,13.41,306.69,25.99,0.98,62.08,67.86,0.36,3.12,8.52,9.98,189.5,169.71,19.79,6.03,0,0,0,0,68.67,0,88.53,176.66,80.63,0,10.22,18.79,50.76,160.4,"Nodo 1 - Pies inventariados",4.31,3.91
"2416","9_1474_5","IFN2","9_1474",NA,NA,5,NA,31.66,26.75,14.1,562.05,6.3,84.04,52.72,0.38,4.21,8.76,10.5,349.41,327.14,22.28,0,0,0,0,250.92,217.87,49.1,327.09,155.43,0,22.4,34.5,93.03,305.37,"Nodo 3 - Pies inventariados",4.6,3.6,22.15,"9_1474_6","IFN3","9_1474",6,6,5,14.15,28.36,14.77,631.76,5.09,0.89,89.1,52.09,0.41,4.51,8.71,10.42,408.54,385.15,23.39,5.78,0,0,0,0,276.33,238.95,47.09,385.73,183,0,25.23,37.19,104.57,349.99,"Nodo 1 - Pies inventariados",6.21,4.27
"2417","9_1474_6","IFN2","9_1474",NA,NA,6,NA,31.62,24.36,12.08,466.15,12.93,76.54,49.6,0.37,3.95,7.57,9.1,250.16,232.47,17.69,0,0,0,0,164.57,185.74,49.73,232.25,110.46,0,19.92,33.56,77.16,241.09,"Nodo 3 - Pies inventariados",4.56,3.58,19.8,"9_1474_7","IFN3","9_1474",7,7,6,14.15,23.59,12.14,437,11.19,0.62,74.1,51.45,0.41,3.91,7.19,8.63,236.75,218.87,17.88,3.35,0,0,0,0,155.25,175.37,51.43,220.49,103.99,0,18.16,31.11,72.33,225.6,"Nodo 1 - Pies inventariados",3.79,3.64
"2418","9_1474_7","IFN2","9_1474",NA,NA,7,NA,31.43,19.74,12.03,305.89,37.15,62,60.93,0.32,3.09,8.21,9.57,168.71,151.81,16.91,0,0,0,0,66.16,0,73.42,157.74,72.13,0,11.23,21.24,50.63,155.23,"Nodo 3 - Pies inventariados",4.39,3.53,15.35,"9_1474_10","IFN3","9_1474",10,10,7,31.83,17.55,12.59,241.98,32.21,0.77,55.14,71.73,0.35,2.79,8.14,9.5,142.58,125.73,16.84,4.54,0,0,0,0,0,0,104.86,131.85,59.74,0,7.81,15.57,40.05,123.18,"Nodo 1 - Pies inventariados",2.2,4.09
"2419","9_1474_8","IFN2","9_1474",NA,NA,8,NA,31.51,21.49,12.54,362.87,29.65,67.53,58.32,0.33,3.37,8.38,9.83,206.29,187.73,18.56,0,0,0,0,132.8,0,69.8,190.21,89.2,0,13.67,24.43,60.06,187.36,"Nodo 3 - Pies inventariados",4.44,3.54,17.05,"9_1474_11","IFN3","9_1474",11,11,8,31.83,21.61,14.36,366.91,21.51,1.17,67.9,66.46,0.37,3.37,9.03,10.6,240.26,217.49,22.77,7.65,0,0,0,0,141.51,160.64,73.65,225.17,103.34,0,12.28,21.14,60.73,197.49,"Nodo 1 - Pies inventariados",4.56,5.36
"2420","9_1474_9","IFN2","9_1474",NA,NA,9,NA,14.08,29.91,14.62,702.44,0,93.95,48.89,0.39,4.7,8.89,10.73,445.68,423.81,21.87,0,0,0,0,293.73,255.29,43.79,422.75,201.37,0,29.45,42.29,116.27,389.38,"Nodo 3 - Pies inventariados",4.66,3.62,25.25,"9_1474_13","IFN3","9_1474",13,13,9,14.15,30.88,14.91,748.83,1.12,1.06,97.01,48.28,0.42,4.92,8.64,10.39,482.55,460.73,21.82,6.83,0,0,0,161.43,309.92,268.57,41.66,459.1,218.91,0,31.59,44.36,123.95,418.81,"Nodo 1 - Pies inventariados",5.63,3.91
"2421","9_1475_1","IFN2","9_1475",NA,NA,1,NA,126.39,12.77,7.28,128.16,11.37,40.13,56.97,0.53,2.47,3.44,4.39,44.72,38.49,6.23,0,0,0,0,0,0,32.17,38.2,18.29,0,5.35,14.56,21.21,59.41,"Nodo 3 - Pies inventariados",4.22,2.78,8.55,"9_1475_3","IFN3","9_1475",3,3,1,127.32,12.19,8.14,116.75,3.35,1.49,38.3,66.73,0.6,2.42,3.29,4.55,46.11,39.2,6.9,5.87,0,0,0,0,0,0,39.16,40.63,18.63,0,4.26,11.56,19.33,53.77,"Nodo 1 - Pies inventariados",3.64,3.64
"2422","9_1475_2","IFN2","9_1475",NA,NA,2,NA,126.52,14.01,6.78,154.24,4.21,44.03,48.39,0.55,2.76,3.05,3.97,49.28,43.16,6.12,0,0,0,0,0,0,36.8,43.02,20.51,0,7.35,19.37,25.53,72.76,"Nodo 3 - Pies inventariados",4.26,2.78,9.75,"9_1475_12","IFN3","9_1475",12,12,2,31.83,12.86,7.18,129.94,1.39,0.41,40.41,55.83,0.61,2.6,2.84,3.96,44.67,38.51,6.16,1.42,0,0,0,0,0,0,32.34,38.37,18.3,0,5.52,15.01,21.51,60.34,"Nodo 1 - Pies inventariados",3.11,3.18
"2423","9_1475_3","IFN2","9_1475",NA,NA,3,NA,126.57,14.68,7.29,169.26,0,46.12,49.63,0.56,2.89,3.21,4.2,57.87,50.89,6.99,0,0,0,0,0,0,49.24,49.46,24.18,0,7.83,19.75,28.02,79.77,"Nodo 3 - Pies inventariados",4.28,2.79,10.4,"9_1475_17","IFN3","9_1475",17,17,3,31.83,13.8,8.14,149.66,0,0.48,43.37,58.94,0.61,2.75,3.21,4.48,57.98,50.25,7.73,1.85,0,0,0,0,0,0,49.25,51.09,23.88,0,5.99,15.19,24.77,69.82,"Nodo 1 - Pies inventariados",3.4,3.64
"2424","9_1475_4","IFN2","9_1475",NA,NA,4,NA,126.45,13.29,7.28,138.73,7.94,41.75,54.77,0.54,2.58,3.37,4.33,48.13,41.68,6.45,0,0,0,0,0,0,34.63,41.12,19.8,0,5.96,15.88,22.96,64.61,"Nodo 3 - Pies inventariados",4.24,2.78,9.05,"9_1475_18","IFN3","9_1475",18,18,4,127.32,12.43,7.23,121.29,1.81,1.54,39.04,58.16,0.6,2.51,2.86,3.99,42.2,36.18,6.02,5.37,0,0,0,0,0,0,30.5,36.14,17.19,0,4.99,13.82,20.08,56.07,"Nodo 1 - Pies inventariados",3.38,2.73
"2425","9_1475_5","IFN2","9_1475",NA,NA,5,NA,126.46,13.39,7.78,140.89,6.16,42.08,58.1,0.54,2.58,3.58,4.61,52.35,45.25,7.1,0,0,0,0,0,0,45.17,46.79,21.5,0,5.74,14.96,23.32,65.51,"Nodo 3 - Pies inventariados",4.24,2.78,9.15,"9_1475_21","IFN3","9_1475",21,21,5,31.83,13.29,8.18,138.72,0.95,0.44,41.75,61.56,0.6,2.64,3.25,4.53,54.37,46.84,7.54,1.73,0,0,0,0,0,0,46.12,48.06,22.25,0,5.37,13.88,22.96,64.46,"Nodo 1 - Pies inventariados",4.14,3.18
"2426","9_1475_6","IFN2","9_1475",NA,NA,6,NA,126.55,14.42,8.28,163.27,2.14,45.3,57.45,0.55,2.77,3.74,4.84,64.02,55.81,8.21,0,0,0,0,0,0,52.35,56.17,26.52,0,6.64,16.37,27.02,76.55,"Nodo 3 - Pies inventariados",4.27,2.78,10.15,"9_1475_23","IFN3","9_1475",23,23,6,31.83,13.8,8.23,149.59,0.48,0.48,43.36,59.61,0.6,2.75,3.26,4.54,58.63,50.79,7.84,1.87,0,0,0,0,0,0,49.49,51.62,24.13,0,5.92,14.98,24.76,69.8,"Nodo 1 - Pies inventariados",3.65,2.73
"2427","9_1475_7","IFN2","9_1475",NA,NA,7,NA,126.41,12.98,7.28,132.35,9.7,40.78,56.07,0.53,2.51,3.4,4.37,46.08,39.76,6.32,0,0,0,0,0,0,33.15,39.36,18.89,0,5.59,15.08,21.91,61.47,"Nodo 3 - Pies inventariados",4.23,2.78,8.75,"9_1475_24","IFN3","9_1475",24,24,7,127.32,12.08,7.23,114.68,4.84,1.46,37.96,59.81,0.6,2.43,2.92,4.05,40.07,34.2,5.87,5.1,0,0,0,0,0,0,28.96,34.32,16.25,0,4.62,12.99,18.98,52.85,"Nodo 1 - Pies inventariados",3.33,2.73
"2428","9_1476_1","IFN2","9_1476",NA,NA,1,NA,31.67,18.52,8.38,269.32,0,58.17,45.26,0.54,3.55,3.81,4.91,102.87,93.16,9.71,0,0,0,0,0,0,64.01,94.22,44.26,0,13.05,27.99,44.58,129.88,"Nodo 3 - Pies inventariados",4.47,2.88,14.05,"9_1476_3","IFN3","9_1476",3,3,1,31.83,18.28,9.68,262.39,3.51,0.84,57.42,52.97,0.56,3.46,4.28,5.61,116.75,104.84,11.92,3.72,0,0,0,0,0,0,70.74,107.69,49.81,0,11.06,23.04,43.43,127.34,"Nodo 1 - Pies inventariados",4.23,4.18
"2429","9_1476_10","IFN2","9_1476",NA,NA,10,NA,31.67,18.46,8.88,267.72,0.85,58,48.1,0.54,3.5,4.08,5.23,108.67,98.11,10.56,0,0,0,0,0,0,66.78,98.45,46.62,0,12.28,26.02,44.31,129.24,"Nodo 3 - Pies inventariados",4.46,2.88,14,"9_1476_24","IFN3","9_1476",24,24,10,31.83,19.58,10.64,301.04,0,0.96,61.51,54.33,0.56,3.67,4.63,6.1,146.22,132.14,14.09,4.65,0,0,0,0,62.93,0,69.73,136.46,62.78,0,12.27,24.04,49.83,148.92,"Nodo 1 - Pies inventariados",5.58,4.64
"2430","9_1476_11","IFN2","9_1476",NA,NA,11,NA,31.65,16.92,8.87,224.9,7.15,53.16,52.44,0.52,3.18,4.23,5.36,92.46,82.36,10.09,0,0,0,0,0,0,65.77,83.72,39.13,0,9.68,21.5,37.23,107.54,"Nodo 3 - Pies inventariados",4.42,2.87,12.5,"9_1476_25","IFN3","9_1476",25,25,11,31.83,16.43,9.18,211.91,7.57,0.67,51.6,55.9,0.55,3.12,4.14,5.4,90.69,80.3,10.39,2.89,0,0,0,0,0,0,64.66,81.34,38.15,0,8.65,19.36,35.08,101.24,"Nodo 1 - Pies inventariados",3.93,3.18
"2431","9_1476_12","IFN2","9_1476",NA,NA,12,NA,31.66,17.59,8.88,242.99,4.87,55.26,50.46,0.53,3.32,4.18,5.32,99.32,89,10.31,0,0,0,0,0,0,69.24,89.94,42.29,0,10.76,23.4,40.22,116.67,"Nodo 3 - Pies inventariados",4.44,2.88,13.15,"9_1476_26","IFN3","9_1476",26,26,12,31.83,17.79,8.82,248.65,6,0.79,55.9,49.56,0.55,3.41,3.93,5.14,100.76,90.49,10.28,3.21,0,0,0,0,0,0,69.16,91.56,42.99,0,11.17,24.19,41.16,119.51,"Nodo 1 - Pies inventariados",4.64,2.82
"2432","9_1476_13","IFN2","9_1476",NA,NA,13,NA,126.42,14.26,7.38,159.79,12.56,44.81,51.73,0.52,2.73,3.57,4.53,55.62,48.66,6.96,0,0,0,0,0,0,47.86,47.24,23.12,0,7.15,18.26,26.45,74.98,"Nodo 3 - Pies inventariados",4.36,2.88,9.9,"9_1476_31","IFN3","9_1476",31,31,13,31.83,13.69,7.5,147.19,9.47,0.47,43.01,54.79,0.55,2.67,3.37,4.41,52.44,45.56,6.88,1.67,0,0,0,0,0,0,45.7,44.33,21.65,0,6.3,16.38,24.36,68.68,"Nodo 1 - Pies inventariados",3.79,3
"2433","9_1476_2","IFN2","9_1476",NA,NA,2,NA,31.66,17.38,8.37,237.37,6.4,54.62,48.17,0.53,3.3,3.96,5.03,91.45,82.02,9.43,0,0,0,0,0,0,66.15,83.7,38.97,0,10.98,24.39,39.29,113.64,"Nodo 3 - Pies inventariados",4.43,2.87,12.95,"9_1476_6","IFN3","9_1476",6,6,2,31.83,18.37,10.41,264.98,2.67,0.84,57.71,56.67,0.56,3.44,4.6,6.03,127.08,113.83,13.26,4.05,0,0,0,0,0,0,72.99,115.84,54.08,0,10.5,21.42,43.86,129.87,"Nodo 1 - Pies inventariados",5.42,4.91
"2434","9_1476_3","IFN2","9_1476",NA,NA,3,NA,31.67,18.11,8.38,257.51,1.7,56.89,46.28,0.54,3.46,3.85,4.94,98.68,89.05,9.62,0,0,0,0,0,0,66.04,90.36,42.31,0,12.27,26.66,42.62,123.86,"Nodo 3 - Pies inventariados",4.46,2.88,13.65,"9_1476_8","IFN3","9_1476",8,8,3,31.83,18.38,10.23,265.39,1.82,0.84,57.75,55.64,0.56,3.46,4.49,5.9,124.94,112.01,12.93,3.98,0,0,0,0,0,0,72.38,113.63,53.22,0,10.69,21.9,43.93,129.74,"Nodo 1 - Pies inventariados",4.73,4.73
"2435","9_1476_4","IFN2","9_1476",NA,NA,4,NA,31.66,17.75,8.88,247.32,3.31,55.75,50.03,0.53,3.35,4.14,5.28,100.98,90.61,10.37,0,0,0,0,0,0,69.71,91.47,43.05,0,11.02,23.85,40.94,118.87,"Nodo 3 - Pies inventariados",4.45,2.88,13.3,"9_1476_9","IFN3","9_1476",9,9,4,31.83,17.72,10.45,246.69,6.79,0.79,55.68,58.99,0.55,3.3,4.74,6.16,119.5,106.43,13.07,3.8,0,0,0,0,0,0,86.32,108.23,50.57,0,9.48,19.7,40.83,120.59,"Nodo 1 - Pies inventariados",4.42,4.45
"2436","9_1476_5","IFN2","9_1476",NA,NA,5,NA,126.55,15.96,7.88,199.97,7.86,50.13,49.37,0.53,3.05,3.74,4.75,73.25,65.01,8.24,0,0,0,0,0,0,56.61,65.1,30.89,0,9.17,21.68,33.1,94.84,"Nodo 3 - Pies inventariados",4.41,2.88,11.55,"9_1476_13","IFN3","9_1476",13,13,5,31.83,16.29,9.27,208.34,8.25,0.66,51.17,56.93,0.55,3.08,4.2,5.47,90.2,79.73,10.48,2.87,0,0,0,0,0,0,64.06,80.74,37.88,0,8.38,18.79,34.49,99.54,"Nodo 1 - Pies inventariados",4.74,4.27
"2437","9_1476_6","IFN2","9_1476",NA,NA,6,NA,126.47,14.78,6.88,171.64,10.39,46.44,46.54,0.52,2.87,3.27,4.17,55.22,48.73,6.49,0,0,0,0,0,0,39.48,48.03,23.15,0,8.4,21.42,28.41,81.39,"Nodo 3 - Pies inventariados",4.38,2.88,10.4,"9_1476_14","IFN3","9_1476",14,14,6,31.83,14.92,9,174.87,8.91,0.56,46.88,60.31,0.55,2.84,4.09,5.31,74.39,64.95,9.43,2.37,0,0,0,0,0,0,56.39,67.46,30.86,0,6.77,16.04,28.95,82.62,"Nodo 1 - Pies inventariados",4.52,5
"2438","9_1476_7","IFN2","9_1476",NA,NA,7,NA,31.66,17.49,8.87,240.13,5.64,54.93,50.75,0.53,3.29,4.2,5.33,98.23,87.95,10.28,0,0,0,0,0,0,68.47,88.95,41.79,0,10.59,23.11,39.75,115.23,"Nodo 3 - Pies inventariados",4.44,2.87,13.05,"9_1476_18","IFN3","9_1476",18,18,7,31.83,18.07,9.55,256.4,5.18,0.82,56.76,52.83,0.55,3.42,4.26,5.56,112.61,101,11.61,3.58,0,0,0,0,0,0,71.23,103.64,47.99,0,10.85,22.83,42.44,124.11,"Nodo 1 - Pies inventariados",5.02,3.55
"2439","9_1476_8","IFN2","9_1476",NA,NA,8,NA,31.66,17.65,7.88,244.58,4.09,55.44,44.64,0.54,3.39,3.65,4.68,88.2,79.5,8.69,0,0,0,0,0,0,64.79,78.38,37.78,0,12.09,27.05,40.48,117.4,"Nodo 3 - Pies inventariados",4.45,2.88,13.2,"9_1476_21","IFN3","9_1476",21,21,8,31.83,18.58,8.73,271.18,0.96,0.86,58.38,46.97,0.57,3.6,3.76,4.97,107.99,97.67,10.32,3.44,0,0,0,0,0,0,65.75,98.16,46.41,0,12.7,26.93,44.89,130.92,"Nodo 1 - Pies inventariados",5.38,3.73
"2440","9_1476_9","IFN2","9_1476",NA,NA,9,NA,31.67,17.85,7.88,250.35,2.52,56.09,44.13,0.54,3.44,3.62,4.65,90.15,81.4,8.74,0,0,0,0,0,0,64.63,80.12,38.68,0,12.48,27.75,41.44,120.34,"Nodo 3 - Pies inventariados",4.45,2.88,13.4,"9_1476_23","IFN3","9_1476",23,23,9,31.83,18.28,9,262.31,4.34,0.83,57.41,49.25,0.56,3.5,3.97,5.21,108.14,97.42,10.72,3.44,0,0,0,0,0,0,68.46,98.08,46.29,0,11.8,25.05,43.42,126.56,"Nodo 1 - Pies inventariados",4.88,4
"2441","9_1477_1","IFN2","9_1477",NA,NA,1,NA,31.67,17.4,8.82,237.92,2.62,54.68,50.67,0.52,3.27,4.2,5.32,96.76,86.59,10.16,0,0,0,0,0,0,68.46,87.92,41.14,0,10.51,23.04,39.38,114.08,"Nodo 3 - Pies inventariados",4.25,2.82,13.15,"9_1477_1","IFN3","9_1477",1,1,1,31.83,18.03,10.73,255.28,2.82,0.81,56.64,59.5,0.56,3.36,4.75,6.22,126.7,113.01,13.69,4.03,0,0,0,0,0,0,85.23,117.91,53.69,0,9.71,19.86,42.25,125.52,"Nodo 1 - Pies inventariados",4.88,4.73
"2442","9_1477_10","IFN2","9_1477",NA,NA,10,NA,126.21,12.35,8.83,119.72,13.82,38.79,71.5,0.49,2.28,4.48,5.56,51.39,43.62,7.77,0,0,0,0,0,0,42.09,44.27,20.72,0,4.1,10.81,19.82,55.45,"Nodo 3 - Pies inventariados",4.15,2.83,8.2,"9_1477_14","IFN3","9_1477",14,13,10,127.32,11.68,9.55,107.09,7.41,1.36,36.68,81.75,0.55,2.2,4.31,5.61,50.31,42.19,8.12,6.41,0,0,0,0,0,0,39.76,44.67,20.04,0,3.28,8.74,17.73,49.79,"Nodo 1 - Pies inventariados",3.48,3.55
"2443","9_1477_11","IFN2","9_1477",NA,NA,11,NA,31.67,17.67,6.82,245.26,1.85,55.52,38.59,0.54,3.46,3.16,4.06,76.05,69.01,7.03,0,0,0,0,0,0,49.3,66.21,32.79,0,13.81,32.05,40.6,119.25,"Nodo 3 - Pies inventariados",4.27,2.82,13.4,"9_1477_23","IFN3","9_1477",23,22,11,31.83,18.72,12.45,275.17,1.94,0.88,58.8,66.54,0.55,3.39,5.55,7.26,158.72,141.43,17.29,5.05,0,0,0,0,60.68,0,89.99,147.32,67.2,0,9.41,18.16,45.55,140.31,"Nodo 1 - Pies inventariados",5.32,8.45
"2444","9_1477_12","IFN2","9_1477",NA,NA,12,NA,31.68,19.34,7.82,293.83,0,60.77,40.41,0.54,3.72,3.63,4.64,103.62,94.77,8.85,0,0,0,0,0,0,49.5,92.26,45.03,0,15.65,33.4,48.64,142.72,"Nodo 3 - Pies inventariados",4.29,2.82,15.05,"9_1477_24","IFN3","9_1477",24,23,12,31.83,20.63,12.55,334.22,0,1.06,64.81,60.82,0.56,3.75,5.53,7.26,191.36,173.03,18.33,6.09,0,0,0,0,72.9,0,72.05,176.52,82.21,0,12.21,22.3,55.32,172.04,"Nodo 1 - Pies inventariados",5.58,7.55
"2445","9_1477_13","IFN2","9_1477",NA,NA,13,NA,126.41,14.19,8.82,158.05,11.82,44.57,62.17,0.5,2.63,4.43,5.52,66.33,57.52,8.81,0,0,0,0,0,0,52.97,60.27,27.33,0,6,14.69,26.16,74.19,"Nodo 3 - Pies inventariados",4.19,2.82,10,"9_1477_27","IFN3","9_1477",27,26,13,31.83,14.76,10.64,171.21,5.81,0.54,46.38,72.04,0.55,2.74,4.8,6.25,86.86,75.15,11.71,2.76,0,0,0,0,0,0,70.34,78.76,35.71,0,5.66,12.93,28.34,82.63,"Nodo 1 - Pies inventariados",4.76,4.64
