"","X","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"3289",3289,"9_218_37","IFN2","9_218",NA,NA,37,NA,33.94,15.74,6.92,194.53,26.51,49.44,43.98,0.42,2.86,4.05,4.99,62.37,55.56,6.81,0,0,0,0,0,0,42.49,54.13,26.4,0,9.92,24.41,32.2,92.93,"Nodo 3 - Pies inventariados",0.890000000000001,0.92,14.85,"9_218_48","IFN3","9_218",48,30,37,31.83,19.99,9.18,313.74,11.25,1,62.79,45.94,0.5,3.68,4.6,5.73,130.27,118.88,11.39,4.15,0,0,0,0,62.27,0,51.52,116.84,56.48,0,14.82,29.81,51.93,153.04,"Nodo 1 - Pies inventariados",5.14,3.18
"3290",3290,"9_218_38","IFN2","9_218",NA,NA,38,NA,32,23.65,9.45,439.15,6.36,74.29,39.98,0.44,4.19,5.25,6.47,183.17,171.32,11.85,0,0,0,0,85.71,0,45.33,168.71,81.4,0,22.89,41.72,72.69,218.69,"Nodo 3 - Pies inventariados",1.05,0.949999999999999,22.6,"9_218_49","IFN3","9_218",49,31,38,14.15,28.64,11.68,644.22,2.8,0.91,89.97,40.79,0.51,5.11,5.71,7.14,325.47,310.57,14.91,4.6,0,0,0,0,196.13,220.3,28.51,303.92,147.56,0,32,49.81,106.63,336,"Nodo 1 - Pies inventariados",6.04,3.18
"3291",3291,"9_218_4","IFN2","9_218",NA,NA,4,NA,34.03,17.81,6.43,249.07,19.08,55.95,36.12,0.44,3.31,3.6,4.53,72.58,66.12,6.46,0,0,0,0,0,0,48.14,64.14,31.41,0,14.87,34.86,41.23,122.37,"Nodo 3 - Pies inventariados",0.959999999999997,0.93,16.85,"9_218_4","IFN3","9_218",4,1,4,31.83,20.34,8.68,325.06,9.19,1.03,63.91,42.68,0.51,3.8,4.28,5.37,126.95,116.46,10.49,4.04,0,0,0,0,63.01,0,49.59,115.85,55.33,0,16.36,33.06,53.8,158.56,"Nodo 1 - Pies inventariados",3.49,3.18
"3292",3292,"9_218_5","IFN2","9_218",NA,NA,5,NA,33.98,16.4,7.93,211.34,23.01,51.53,48.34,0.41,2.93,4.65,5.68,77.61,69.16,8.45,0,0,0,0,0,0,59,69.26,32.86,0,9.84,22.86,34.98,100.54,"Nodo 3 - Pies inventariados",0.899999999999999,0.93,15.5,"9_218_6","IFN3","9_218",6,3,5,31.83,19.79,10.64,307.73,12.25,0.98,62.19,53.73,0.49,3.54,5.43,6.71,149.22,135.08,14.15,4.75,0,0,0,0,64.22,0,69.02,139.26,64.18,0,12.64,24.63,50.94,152.39,"Nodo 1 - Pies inventariados",4.29,3.64
"3294",3294,"9_218_7","IFN2","9_218",NA,NA,7,NA,34.11,21.38,7.45,359.03,9.01,67.17,34.86,0.45,3.95,4.06,5.11,118.65,110.44,8.21,0,0,0,0,65.48,0,43.61,107.13,52.47,0,21.5,43.97,59.43,177.37,"Nodo 3 - Pies inventariados",1.03,0.95,20.35,"9_218_9","IFN3","9_218",9,5,7,14.15,26.32,11.5,544.2,3.71,0.77,82.7,43.69,0.51,4.71,5.64,7.05,274.01,258.27,15.75,3.88,0,0,0,0,176.11,197.85,44.49,255.29,122.71,0,25.75,42.13,90.08,280.67,"Nodo 1 - Pies inventariados",5.97,5
"3297",3297,"9_2337_1","IFN2","9_2337",NA,NA,1,NA,19.68,24.61,15.75,475.66,9.99,77.31,63.98,0.34,3.68,10.35,12.29,336.08,309.1,26.99,0,0,0,0,238.65,206.24,68.29,319.1,146.86,0,16.14,25.29,78.73,267.03,"Nodo 3 - Pies inventariados",1.16,1.75,23.45,"9_2337_2","IFN3","9_2337",2,2,1,14.15,29.04,17.18,662.48,6.52,0.94,91.24,59.16,0.39,4.37,10.48,12.41,499.84,469.74,30.1,7.07,0,0,0,0,357.91,257.32,49.23,477.12,223.19,0,23.5,32.92,109.66,389.27,"Nodo 1 - Pies inventariados",5.59,3.18
"3299",3299,"9_2337_11","IFN2","9_2337",NA,NA,11,NA,19.7,25.48,16.27,509.9,6.03,80.05,63.84,0.35,3.79,10.58,12.6,370.74,342.3,28.44,0,0,0,0,252.29,216.89,66.43,351.16,162.64,0,17.24,26.29,84.4,290.58,"Nodo 3 - Pies inventariados",1.18,1.77,24.3,"9_2337_17","IFN3","9_2337",17,15,11,14.15,28.43,18.14,634.95,7.46,0.9,89.33,63.79,0.38,4.19,11.17,13.18,508.57,475.23,33.34,7.19,0,0,0,0,357.53,254.13,51.9,487.37,225.8,0,21.12,29.52,105.1,381.54,"Nodo 1 - Pies inventariados",4.13,3.64
"3301",3301,"9_2337_13","IFN2","9_2337",NA,NA,13,NA,32.92,15.97,13.17,200.42,35.94,50.18,82.45,0.3,2.42,9.24,10.77,125.59,108.93,16.65,0,0,0,0,0,0,97,114.14,51.76,0,5.8,12.01,33.17,102.74,"Nodo 3 - Pies inventariados",0.92,1.67,15.05,"9_2337_19","IFN3","9_2337",19,16,13,31.83,18.16,16.05,259.08,32.28,0.82,57.06,88.34,0.33,2.68,10.71,12.35,195.64,171.56,24.08,6.23,0,0,0,0,61.92,0,125.57,183.59,81.51,0,6.9,12.69,42.88,143.98,"Nodo 1 - Pies inventariados",3.11,4.55
"3302",3302,"9_2337_14","IFN2","9_2337",NA,NA,14,NA,33.36,22.05,13.7,381.95,19.57,69.28,62.14,0.33,3.39,9.16,10.86,237.36,215.99,21.37,0,0,0,0,144.07,163.43,71.17,222.66,102.62,0,13.54,23.32,63.22,202.71,"Nodo 3 - Pies inventariados",1.1,1.7,20.95,"9_2337_20","IFN3","9_2337",20,17,14,14.15,25.44,17.45,508.23,15.67,0.72,79.92,68.62,0.37,3.75,11.06,12.94,397.86,366.09,31.78,5.63,0,0,0,0,258.54,220.63,69.49,378.62,173.94,0,16.11,24.16,84.12,298.33,"Nodo 1 - Pies inventariados",4.49,5.45
"3303",3303,"9_2337_15","IFN2","9_2337",NA,NA,15,NA,37.42,22.53,13.73,398.61,15.47,70.77,60.94,0.34,3.48,9.05,10.79,247.37,225.82,21.55,0,0,0,0,150.18,170.33,70,232.39,107.29,0,14.33,24.39,65.98,212,"Nodo 3 - Pies inventariados",1.13,1.73,21.4,"9_2337_21","IFN3","9_2337",21,18,15,14.15,26.39,17.91,546.92,12.66,0.77,82.9,67.87,0.37,3.88,11.24,13.19,437.32,404.21,33.11,6.19,0,0,0,0,325.27,232.02,67.44,414.6,192.05,0,17.41,25.42,90.53,325.41,"Nodo 1 - Pies inventariados",4.99,5.91
"3304",3304,"9_2337_16","IFN2","9_2337",NA,NA,16,NA,19.71,26.56,14.27,554.25,3.85,83.46,53.72,0.36,4.13,9.07,10.94,349.22,326.43,22.79,0,0,0,0,251.5,218.04,49.52,329.94,155.1,0,21.75,33.51,91.74,302.1,"Nodo 3 - Pies inventariados",1.21,1.77,25.35,"9_2337_23","IFN3","9_2337",23,20,16,14.15,29.81,18.41,697.93,4.59,0.99,93.65,61.75,0.39,4.39,11.22,13.28,563.68,530.22,33.46,7.97,0,0,0,161.08,383.31,271.74,49.28,537.79,251.93,0,23.73,32.2,115.52,423.37,"Nodo 1 - Pies inventariados",4.46,5.91
"3305",3305,"9_2337_17","IFN2","9_2337",NA,NA,17,NA,33,16.65,13.17,217.67,33.88,52.3,79.13,0.3,2.53,9.19,10.73,135.56,118.33,17.23,0,0,0,0,0,0,101.49,126.22,56.22,0,6.49,13.15,36.03,111.9,"Nodo 3 - Pies inventariados",0.949999999999999,1.67,15.7,"9_2337_24","IFN3","9_2337",24,21,17,31.83,18.53,16.5,269.82,29.71,0.86,58.23,89.02,0.34,2.73,10.95,12.64,209.13,183.72,25.4,6.66,0,0,0,0,64.93,0,116.95,197.34,87.29,0,7.11,12.85,44.66,151.92,"Nodo 1 - Pies inventariados",2.83,5
"3306",3306,"9_2337_18","IFN2","9_2337",NA,NA,18,NA,19.7,25.45,13.76,508.53,7.04,79.94,54.07,0.36,3.98,8.8,10.61,310.42,288.72,21.7,0,0,0,0,235.11,205.26,50.87,292.14,137.18,0,19.97,31.8,84.17,273.13,"Nodo 3 - Pies inventariados",1.2,1.76,24.25,"9_2337_25","IFN3","9_2337",25,22,18,14.15,29.21,18.36,670.04,5.57,0.95,91.76,62.87,0.39,4.3,11.23,13.28,541.46,507.78,33.68,7.66,0,0,0,155.61,374.1,264.18,51.1,515.53,241.26,0,22.49,30.87,110.91,405.53,"Nodo 1 - Pies inventariados",4.96,6.36
"3308",3308,"9_2337_2","IFN2","9_2337",NA,NA,2,NA,19.67,23.69,15.74,440.77,12.71,74.42,66.44,0.34,3.53,10.44,12.36,313.11,286.29,26.82,0,0,0,0,228.16,197.42,71.41,297.17,136.03,0,14.55,23.27,72.96,246.8,"Nodo 3 - Pies inventariados",1.14,1.74,22.55,"9_2337_3","IFN3","9_2337",3,3,2,14.15,26.24,17.64,540.59,13.43,0.76,82.42,67.22,0.37,3.87,11.09,13.01,425.77,393.45,32.32,6.02,0,0,0,0,268.36,229.66,67.76,401.97,186.94,0,17.37,25.55,89.48,319.34,"Nodo 1 - Pies inventariados",3.69,3.64
"3310",3310,"9_2337_21","IFN2","9_2337",NA,NA,21,NA,32.66,14.41,14.17,163.02,41.35,45.26,98.34,0.28,2.12,10.18,11.73,112.02,95.32,16.7,0,0,0,0,0,0,89.24,103.19,45.29,0,4.09,8.8,26.98,85.16,"Nodo 3 - Pies inventariados",0.859999999999999,1.67,13.55,"9_2337_28","IFN3","9_2337",28,23,21,31.83,16.25,16.59,207.51,36.76,0.66,51.07,102.07,0.32,2.36,11.28,12.92,165.07,142.08,22.99,5.25,0,0,0,0,0,0,123.17,153.86,67.51,0,4.94,9.57,34.35,116.36,"Nodo 1 - Pies inventariados",2.7,4.09
"3311",3311,"9_2337_22","IFN2","9_2337",NA,NA,22,NA,19.73,30.81,16.27,745.44,0,96.79,52.81,0.36,4.63,10.35,12.42,526.44,500.49,25.95,0,0,0,165.03,318.92,274.01,44.29,498.7,237.8,0,29.02,39.91,123.39,430.12,"Nodo 3 - Pies inventariados",1.26,1.77,29.55,"9_2337_29","IFN3","9_2337",29,24,22,14.15,34.8,18.14,951.2,0,1.35,109.33,52.11,0.4,5.2,10.83,12.9,738.5,711.92,26.58,10.45,0,0,0,367.29,330.03,285.33,27.89,707.72,338.26,0,36.76,46.04,157.44,578.51,"Nodo 1 - Pies inventariados",5.25,3.64
"3312",3312,"9_2337_23","IFN2","9_2337",NA,NA,23,NA,32.79,15.19,13.67,181.17,39.08,47.71,89.98,0.29,2.27,9.72,11.25,118.92,102.18,16.74,0,0,0,0,0,0,93.12,111.02,48.55,0,4.88,10.3,29.99,93.72,"Nodo 3 - Pies inventariados",0.889999999999999,1.67,14.3,"9_2337_30","IFN3","9_2337",30,25,23,31.83,16.56,17.45,215.46,35.41,0.69,52.03,105.38,0.32,2.37,11.86,13.58,180.2,155.2,25,5.74,0,0,0,0,0,0,138.8,169.21,73.74,0,4.97,9.4,35.66,123.77,"Nodo 1 - Pies inventariados",2.26,5.45
"3313",3313,"9_2337_24","IFN2","9_2337",NA,NA,24,NA,19.71,26.5,15.27,551.66,4.94,83.26,57.6,0.36,4.03,9.82,11.76,373.05,347.52,25.53,0,0,0,0,256.77,222.08,50.9,351.95,165.12,0,20.34,30.85,91.31,307.62,"Nodo 3 - Pies inventariados",1.2,1.77,25.3,"9_2337_31","IFN3","9_2337",31,26,24,14.15,30.8,17.14,745.3,2.51,1.05,96.78,55.63,0.4,4.67,10.28,12.24,555.7,527.06,28.63,7.86,0,0,0,167.4,386.4,279.33,45.67,529.27,250.43,0,27.69,37.59,123.36,439.07,"Nodo 1 - Pies inventariados",5.5,3.64
"3314",3314,"9_2337_25","IFN2","9_2337",NA,NA,25,NA,44.24,23.38,16.23,429.25,13.57,73.44,69.44,0.33,3.44,10.84,12.79,315.6,287.57,28.02,0,0,0,0,225.51,194.78,73.05,298.44,136.64,0,13.64,21.81,71.05,243.14,"Nodo 3 - Pies inventariados",1.13,1.73,22.25,"9_2337_32","IFN3","9_2337",32,27,25,14.15,27.62,18.59,599.15,10.97,0.85,86.77,67.31,0.37,4.02,11.64,13.66,494.68,459.67,35,7,0,0,0,0,348.77,246.14,64.91,467.62,218.41,0,19.08,26.92,99.17,363.57,"Nodo 1 - Pies inventariados",5.37,4.09
"3316",3316,"9_2337_27","IFN2","9_2337",NA,NA,27,NA,33.31,21.21,15.7,353.45,22.07,66.65,73.99,0.32,3.12,10.74,12.57,254.65,228.94,25.71,0,0,0,0,140.9,160.84,89.66,238.58,108.78,0,10.78,18.31,58.5,196.37,"Nodo 3 - Pies inventariados",1.06,1.7,20.15,"9_2337_36","IFN3","9_2337",36,30,27,14.15,24.38,18.09,466.77,17.76,0.66,76.59,74.21,0.36,3.54,11.59,13.51,381.83,348.48,33.35,5.4,0,0,0,0,250.15,213.36,73.89,365.14,165.57,0,13.88,21.11,77.26,277.83,"Nodo 1 - Pies inventariados",4.23,4.09
"3317",3317,"9_2337_28","IFN2","9_2337",NA,NA,28,NA,33.11,17.68,14.18,245.48,30.06,55.54,80.22,0.31,2.65,9.85,11.5,163.62,143.68,19.94,0,0,0,0,56.92,0,112.33,153.84,68.27,0,7.16,13.79,40.63,129.85,"Nodo 3 - Pies inventariados",0.98,1.68,16.7,"9_2337_37","IFN3","9_2337",37,31,28,31.83,20.07,17.05,316.44,25.07,1.01,63.06,84.92,0.35,2.94,11.16,12.93,250.65,222.6,28.05,7.98,0,0,0,0,130.52,149.84,109.22,235.07,105.76,0,8.6,14.75,52.38,181.48,"Nodo 1 - Pies inventariados",3.37,4.55
"3319",3319,"9_2337_3","IFN2","9_2337",NA,NA,3,NA,19.72,27.62,16.27,598.95,2.67,86.76,58.93,0.36,4.13,10.46,12.51,430.3,402.24,28.06,0,0,0,0,276.49,237.33,50.8,407.71,191.12,0,21.49,31.37,99.14,343.12,"Nodo 3 - Pies inventariados",1.22,1.77,26.4,"9_2337_5","IFN3","9_2337",5,5,3,14.15,30.4,17.68,725.97,3.56,1.03,95.51,58.16,0.4,4.55,10.69,12.69,560.43,529.73,30.7,7.93,0,0,0,165.4,386.37,276.19,47.55,534.22,251.69,0,25.97,35.22,120.16,433.05,"Nodo 1 - Pies inventariados",4,3.18
"3320",3320,"9_2337_30","IFN2","9_2337",NA,NA,30,NA,33.24,19.64,13.69,302.89,25.47,61.69,69.7,0.32,2.99,9.33,10.98,191.4,171.09,20.31,0,0,0,0,68.25,0,90.45,178.88,81.29,0,9.86,18.1,50.13,159.38,"Nodo 3 - Pies inventariados",1.04,1.69,18.6,"9_2337_39","IFN3","9_2337",39,32,30,14.15,22.83,17,409.4,18.42,0.58,71.73,74.46,0.36,3.38,10.86,12.68,317.01,287.22,29.8,4.48,0,0,0,0,221.34,189.5,86.05,299.92,136.47,0,12.27,19.63,67.76,236.13,"Nodo 1 - Pies inventariados",4.23,5
"3322",3322,"9_2337_32","IFN2","9_2337",NA,NA,32,NA,33.33,21.64,14.2,367.68,20.85,67.97,65.62,0.33,3.28,9.58,11.3,237.83,215.44,22.39,0,0,0,0,141.17,160.22,72.99,223.8,102.36,0,12.45,21.47,60.86,197.14,"Nodo 3 - Pies inventariados",1.09,1.7,20.55,"9_2337_41","IFN3","9_2337",41,33,32,14.15,24.76,17.05,481.6,17.08,0.68,77.79,68.84,0.36,3.67,10.83,12.67,369.31,338.77,30.54,5.22,0,0,0,0,248.35,213.37,70.38,350.19,160.96,0,15.29,23.4,79.72,279.37,"Nodo 1 - Pies inventariados",4.21,4.55
"3323",3323,"9_2337_33","IFN2","9_2337",NA,NA,33,NA,19.68,24.25,15.74,461.94,10.93,76.19,64.92,0.34,3.62,10.38,12.31,327.05,300.12,26.94,0,0,0,0,236.24,204.32,69.42,310.47,142.6,0,15.51,24.5,76.46,259.06,"Nodo 3 - Pies inventariados",1.15,1.74,23.1,"9_2337_42","IFN3","9_2337",42,34,33,14.15,27.82,18.55,607.75,10.11,0.86,87.39,66.67,0.38,4.05,11.57,13.59,499.95,465.13,34.82,7.07,0,0,0,0,352.12,249.28,63.92,471.67,221,0,19.5,27.42,100.6,368.51,"Nodo 1 - Pies inventariados",4.72,4.55
"3324",3324,"9_2337_34","IFN2","9_2337",NA,NA,34,NA,32.81,15.25,13.17,182.56,38.48,47.9,86.37,0.29,2.3,9.31,10.82,115.2,99.21,15.99,0,0,0,0,0,0,91.23,104.69,47.14,0,5.1,10.85,30.22,93.3,"Nodo 3 - Pies inventariados",0.9,1.67,14.35,"9_2337_46","IFN3","9_2337",46,38,34,31.83,18.89,16.95,280.25,27.95,0.89,59.34,89.75,0.34,2.76,11.21,12.95,222.82,196.09,26.73,7.09,0,0,0,0,67.82,0,116.39,208.13,93.17,0,7.31,12.98,46.39,159.85,"Nodo 1 - Pies inventariados",4.54,5.45
"3325",3325,"9_2337_35","IFN2","9_2337",NA,NA,35,NA,33.29,20.86,14.69,341.75,23.25,65.53,70.42,0.32,3.12,10.02,11.76,230.36,207.18,23.18,0,0,0,0,133.52,0,88.44,216.66,98.44,0,10.92,19.05,56.57,184.97,"Nodo 3 - Pies inventariados",1.06,1.69,19.8,"9_2337_47","IFN3","9_2337",47,39,35,14.15,24.9,17.55,487.11,16.39,0.69,78.24,70.45,0.36,3.66,11.15,13.04,384.66,352.7,31.96,5.44,0,0,0,0,252.5,215.8,71.04,361.65,167.58,0,15.13,22.92,80.63,286.26,"Nodo 1 - Pies inventariados",5.1,4.55
"3326",3326,"9_2337_36","IFN2","9_2337",NA,NA,36,NA,126.78,12.84,13.66,129.42,48.21,40.33,106.45,0.27,1.89,9.97,11.43,87.17,72.98,14.19,0,0,0,0,0,0,75.48,79.02,34.68,0,3.08,7.12,21.42,66.3,"Nodo 3 - Pies inventariados",0.789999999999999,1.66,12.05,"9_2337_48","IFN3","9_2337",48,40,36,31.83,14.11,14.27,156.34,39.83,0.5,44.32,101.16,0.32,2.13,9.68,11.12,108.61,92.08,16.52,3.46,0,0,0,0,0,0,87.73,100.52,43.75,0,3.84,8.33,25.88,81.8,"Nodo 1 - Pies inventariados",2.06,2.27
"3327",3327,"9_2337_37","IFN2","9_2337",NA,NA,37,NA,32.83,15.34,14.67,184.86,37.88,48.2,95.63,0.29,2.25,10.47,12.08,130.47,111.92,18.55,0,0,0,0,0,0,105.83,122.6,53.18,0,4.71,9.71,30.6,98.19,"Nodo 3 - Pies inventariados",0.890000000000001,1.67,14.45,"9_2337_49","IFN3","9_2337",49,41,37,31.83,16.85,16.64,223.04,34.7,0.71,52.94,98.72,0.32,2.45,11.23,12.9,176.94,153.13,23.81,5.63,0,0,0,0,0,0,129.18,168.05,72.76,0,5.44,10.32,36.92,125.43,"Nodo 1 - Pies inventariados",2.4,3.64
"3328",3328,"9_2337_38","IFN2","9_2337",NA,NA,38,NA,32.47,13.37,13.67,140.45,44.35,42.01,102.23,0.28,1.98,9.87,11.36,94.05,79.24,14.81,0,0,0,0,0,0,80.65,85.28,37.65,0,3.44,7.78,23.25,72.12,"Nodo 3 - Pies inventariados",0.819999999999999,1.67,12.55,"9_2337_51","IFN3","9_2337",51,43,38,31.83,15.03,15.18,177.35,38.71,0.56,47.21,101.03,0.32,2.24,10.31,11.83,130.15,111.12,19.03,4.14,0,0,0,0,0,0,105.73,120.25,52.8,0,4.31,8.92,29.36,95.38,"Nodo 1 - Pies inventariados",2.48,3.18
"3329",3329,"9_2337_39","IFN2","9_2337",NA,NA,39,NA,19.67,23.69,15.24,440.92,11.84,74.44,64.32,0.34,3.57,10.05,11.93,302.82,277.29,25.53,0,0,0,0,225.82,194.87,69.66,285.31,131.75,0,14.98,24.16,72.98,243.88,"Nodo 3 - Pies inventariados",1.14,1.74,22.55,"9_2337_52","IFN3","9_2337",52,44,39,14.15,27.55,18.05,596.31,11.82,0.84,86.57,65.49,0.37,4.04,11.3,13.27,477.43,444.08,33.35,6.75,0,0,0,0,343.01,243.76,63.65,455.57,211,0,19.47,27.71,98.7,356.88,"Nodo 1 - Pies inventariados",5,4.55
"3330",3330,"9_2337_4","IFN2","9_2337",NA,NA,4,NA,33.17,18.51,13.18,269.07,28.33,58.15,71.22,0.31,2.84,9.03,10.62,164.97,146.37,18.6,0,0,0,0,60.49,0,93.81,153.69,69.55,0,8.67,16.59,44.54,139.35,"Nodo 3 - Pies inventariados",1.01,1.68,17.5,"9_2337_6","IFN3","9_2337",6,6,4,31.83,21.16,16.05,351.7,21.87,1.12,66.48,75.83,0.36,3.18,10.32,12.04,259.39,232.88,26.51,8.26,0,0,0,0,140.91,161.25,91.26,246.59,110.65,0,10.49,17.76,58.21,197.11,"Nodo 1 - Pies inventariados",3.66,4.55
"3331",3331,"9_2337_40","IFN2","9_2337",NA,NA,40,NA,32.94,16.07,14.17,202.9,35.27,50.49,88.18,0.29,2.39,10,11.6,137.15,118.68,18.47,0,0,0,0,0,0,101.92,126.37,56.39,0,5.52,11.19,33.58,106.68,"Nodo 3 - Pies inventariados",0.92,1.67,15.15,"9_2337_53","IFN3","9_2337",53,45,40,31.83,18.53,16.14,269.73,30.57,0.86,58.22,87.07,0.34,2.74,10.72,12.37,204.25,179.62,24.63,6.5,0,0,0,0,64.33,0,115.44,189.6,85.34,0,7.25,13.18,44.65,150.42,"Nodo 1 - Pies inventariados",3.38,3.64
"3332",3332,"9_2337_41","IFN2","9_2337",NA,NA,41,NA,32.89,15.91,14.17,198.86,36.6,49.99,89.05,0.29,2.36,10.04,11.63,134.58,116.28,18.3,0,0,0,0,0,0,100.7,123.98,55.25,0,5.37,10.95,32.92,104.48,"Nodo 3 - Pies inventariados",0.91,1.67,15,"9_2337_54","IFN3","9_2337",54,46,41,31.83,18.99,17.05,283.19,27.04,0.9,59.65,89.77,0.34,2.77,11.23,12.99,226.23,199.2,27.03,7.2,0,0,0,0,117.8,0,115.62,212.17,94.65,0,7.38,13.05,46.87,161.96,"Nodo 1 - Pies inventariados",3.99,4.55
"3333",3333,"9_2337_42","IFN2","9_2337",NA,NA,42,NA,32.64,14.3,14.67,160.58,41.88,44.92,102.58,0.28,2.09,10.59,12.16,114.54,97.2,17.34,0,0,0,0,0,0,97.66,105.03,46.18,0,3.88,8.32,26.58,84.96,"Nodo 3 - Pies inventariados",0.850000000000001,1.67,13.45,"9_2337_56","IFN3","9_2337",56,48,42,31.83,15.92,16.64,199.08,38.07,0.63,50.02,104.49,0.32,2.31,11.36,12.99,159.32,136.68,22.64,5.07,0,0,0,0,0,0,120.57,148.78,64.94,0,4.65,9.11,32.95,111.66,"Nodo 1 - Pies inventariados",2.47,3.64
"3334",3334,"9_2337_43","IFN2","9_2337",NA,NA,43,NA,33.21,18.87,14.19,279.59,26.48,59.27,75.21,0.31,2.84,9.75,11.42,184.6,163.73,20.87,0,0,0,0,64.22,0,104.1,173.64,77.79,0,8.55,15.9,46.28,148.52,"Nodo 3 - Pies inventariados",1.02,1.69,17.85,"9_2337_57","IFN3","9_2337",57,49,43,31.83,20.54,15.68,331.23,22.99,1.05,64.52,76.36,0.36,3.1,10.11,11.79,239.62,214.36,25.26,7.63,0,0,0,0,132.57,0,92.83,224.35,101.85,0,9.87,17.07,54.83,183.61,"Nodo 1 - Pies inventariados",2.69,3.18
"3335",3335,"9_2337_44","IFN2","9_2337",NA,NA,44,NA,33.02,16.7,14.18,218.93,33.15,52.45,84.91,0.3,2.49,9.94,11.56,147.16,128.09,19.07,0,0,0,0,0,0,107.09,135.61,60.86,0,6.12,12.16,36.24,115.38,"Nodo 3 - Pies inventariados",0.949999999999999,1.68,15.75,"9_2337_58","IFN3","9_2337",58,50,44,31.83,18.41,15.68,266.15,31.43,0.85,57.83,85.19,0.34,2.74,10.42,12.03,195.81,172.24,23.57,6.23,0,0,0,0,63.17,0,114.26,183.33,81.84,0,7.31,13.42,44.05,146.62,"Nodo 1 - Pies inventariados",2.66,3.18
"3336",3336,"9_2337_45","IFN2","9_2337",NA,NA,45,NA,32.76,14.98,13.67,176.26,39.68,47.06,91.23,0.29,2.24,9.73,11.27,115.94,99.41,16.53,0,0,0,0,0,0,91.56,108.24,47.23,0,4.7,10,29.17,91.11,"Nodo 3 - Pies inventariados",0.880000000000001,1.67,14.1,"9_2337_59","IFN3","9_2337",59,51,45,31.83,17.83,16.55,249.59,33.9,0.79,56,92.81,0.33,2.6,11.14,12.8,195.17,170.42,24.75,6.21,0,0,0,0,60.6,0,131.11,184.57,80.97,0,6.38,11.76,41.31,140.42,"Nodo 1 - Pies inventariados",3.73,4.55
"3338",3338,"9_2337_47","IFN2","9_2337",NA,NA,47,NA,19.69,24.92,14.75,487.9,9.03,78.3,59.18,0.35,3.81,9.59,11.45,321.32,296.97,24.35,0,0,0,0,237.04,205.29,64.3,302.98,141.1,0,17.73,28.04,80.76,267.63,"Nodo 3 - Pies inventariados",1.17,1.75,23.75,"9_2337_61","IFN3","9_2337",61,52,47,14.15,27.96,16.18,613.98,9.24,0.87,87.84,57.88,0.39,4.27,9.92,11.74,437.66,410.01,27.65,6.19,0,0,0,0,280.43,240.6,49.98,412.78,194.81,0,22.35,32.45,101.63,351.24,"Nodo 1 - Pies inventariados",4.21,3.18
"3341",3341,"9_2337_5","IFN2","9_2337",NA,NA,5,NA,33.27,20.35,14.19,325.25,24.39,63.93,69.72,0.32,3.07,9.68,11.37,212.21,190.43,21.78,0,0,0,0,125.95,0,88.19,199.58,90.48,0,10.53,18.78,53.84,173.62,"Nodo 3 - Pies inventariados",1.05,1.69,19.3,"9_2337_8","IFN3","9_2337",8,8,5,14.15,22.61,17.05,401.42,19,0.57,71.02,75.4,0.36,3.34,10.91,12.73,312.18,282.37,29.81,4.42,0,0,0,0,216.84,186.62,87.61,296.01,134.17,0,11.91,19.15,66.44,231.67,"Nodo 1 - Pies inventariados",3.31,4.55
