"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"66","40_1062_11","IFN2","40_1062",NA,NA,11,NA,31.83,19.83,10.06,308.74,5.52,62.29,50.74,0.48,3.55,5.27,6.49,141.2,128.17,13.03,0,0,0,0,63.17,0,66.56,129.29,60.9,0,13.35,26.36,51.1,151.71,"Nodo 3 - Pies inventariados",4.48,3.06,15.35,"40_1062_16","IFN3","40_1062",16,16,11,31.83,19.88,9.5,310.38,3.35,0.99,62.45,47.79,0.52,3.69,4.56,5.75,133.66,121.68,11.97,4.25,0,0,0,0,62.38,0,64.39,123.58,57.82,0,14.16,28.32,51.37,151.67,"Nodo 1 - Pies inventariados",4.53,2.5
"67","40_1062_12","IFN2","40_1062",NA,NA,12,NA,31.83,19.11,9.05,286.79,10.32,60.03,47.36,0.47,3.46,4.81,5.91,118.1,107.1,11,0,0,0,0,57.03,0,65.27,106.64,50.89,0,13.27,27.46,47.47,139.09,"Nodo 3 - Pies inventariados",4.46,3.05,14.65,"40_1062_17","IFN3","40_1062",17,17,12,31.83,19.03,8.5,284.53,7.14,0.91,59.8,44.66,0.51,3.58,4.13,5.2,109.81,99.81,10.01,3.5,0,0,0,0,0,0,62.43,100.17,47.42,0,13.89,29.26,47.1,137.67,"Nodo 1 - Pies inventariados",4.38,2.5
"68","40_1062_13","IFN2","40_1062",NA,NA,13,NA,31.83,24.15,11.05,457.91,1.53,75.86,45.76,0.48,4.27,5.72,7.06,224.11,208.81,15.29,0,0,0,0,156.21,0,47.9,207.13,99.21,0,21.07,36.49,75.79,232.56,"Nodo 3 - Pies inventariados",4.55,3.05,19.6,"40_1062_18","IFN3","40_1062",18,18,13,14.15,25.85,10.08,524.75,0,0.74,81.2,39.01,0.53,4.78,4.77,6.04,230.95,218.36,12.59,3.27,0,0,0,0,163.09,0,28.59,211.82,103.75,0,27.57,47.1,86.86,265.28,"Nodo 1 - Pies inventariados",6.25,2.08
"69","40_1062_14","IFN2","40_1062",NA,NA,14,NA,31.83,18.66,7.05,273.62,12.11,58.64,37.75,0.48,3.52,3.67,4.6,87.06,79.55,7.5,0,0,0,0,0,0,48.68,74.92,37.8,0,15.59,34.8,45.29,133.48,"Nodo 3 - Pies inventariados",4.46,3.05,14.2,"40_1062_19","IFN3","40_1062",19,19,14,31.83,19.37,6.92,294.61,4.34,0.94,60.85,35.71,0.53,3.77,3.24,4.15,91.42,84.09,7.33,2.91,0,0,0,0,0,0,46.5,79.31,39.96,0,17.54,38.56,48.76,144.82,"Nodo 1 - Pies inventariados",5.17,2.92
"70","40_1062_15","IFN2","40_1062",NA,NA,15,NA,31.83,19.47,8.55,297.85,8.45,61.18,43.91,0.48,3.58,4.47,5.54,115.28,105.12,10.16,0,0,0,0,57.92,0,51.23,104.85,49.94,0,14.71,30.56,49.3,144.51,"Nodo 3 - Pies inventariados",4.47,3.05,15,"40_1062_20","IFN3","40_1062",20,20,15,31.83,19.28,8,292.06,5.28,0.93,60.58,41.49,0.52,3.67,3.82,4.85,105.59,96.42,9.17,3.36,0,0,0,0,0,0,50.15,93.43,45.81,0,15.2,32.3,48.34,141.66,"Nodo 1 - Pies inventariados",4.28,2.5
"71","40_1062_16","IFN2","40_1062",NA,NA,16,NA,31.83,18.71,8.05,274.86,11.23,58.77,43.02,0.47,3.46,4.24,5.26,100.47,91.29,9.17,0,0,0,0,0,0,51.12,89.22,43.38,0,13.91,30,45.5,132.79,"Nodo 3 - Pies inventariados",4.46,3.05,14.25,"40_1062_23","IFN3","40_1062",23,23,16,31.83,18.6,7.92,271.84,10.7,0.87,58.45,42.55,0.51,3.52,3.9,4.9,97.75,88.81,8.94,3.11,0,0,0,0,0,0,51.15,87.13,42.2,0,13.91,30.21,44.99,131.31,"Nodo 1 - Pies inventariados",4.35,2.92
"72","40_1062_17","IFN2","40_1062",NA,NA,17,NA,31.83,18.14,8.55,258.32,13.82,56.98,47.12,0.46,3.3,4.59,5.64,101.01,91.1,9.91,0,0,0,0,0,0,66.7,92.5,43.29,0,12.11,26.15,42.76,124.3,"Nodo 3 - Pies inventariados",4.44,3.05,13.7,"40_1062_24","IFN3","40_1062",24,24,17,31.83,18.98,8.42,282.91,8.04,0.9,59.62,44.35,0.51,3.57,4.1,5.17,108.12,98.26,9.85,3.44,0,0,0,0,0,0,51.42,98.62,46.69,0,13.9,29.41,46.83,136.83,"Nodo 1 - Pies inventariados",5.28,2.92
"73","40_1062_18","IFN2","40_1062",NA,NA,18,NA,31.83,17.72,8.54,246.71,15.46,55.68,48.21,0.46,3.22,4.63,5.67,96.79,86.99,9.8,0,0,0,0,0,0,68.24,88.63,41.33,0,11.37,24.87,40.84,118.41,"Nodo 3 - Pies inventariados",4.42,3.04,13.3,"40_1062_25","IFN3","40_1062",25,25,18,31.83,18.18,8.83,259.48,12.4,0.83,57.1,48.6,0.5,3.37,4.43,5.52,105,94.59,10.41,3.34,0,0,0,0,0,0,68.18,95.51,44.94,0,11.83,25.3,42.95,125.02,"Nodo 1 - Pies inventariados",4.88,3.33
"74","40_1062_19","IFN2","40_1062",NA,NA,19,NA,31.83,23.6,9.05,437.35,2.98,74.13,38.34,0.49,4.33,4.63,5.76,174.28,163.28,11,0,0,0,0,84.17,0,43.94,157.35,77.58,0,23.68,43.69,72.39,217.34,"Nodo 3 - Pies inventariados",4.55,3.05,19.05,"40_1062_26","IFN3","40_1062",26,26,19,14.15,25.15,9.33,496.78,1.45,0.7,79.01,37.11,0.53,4.7,4.42,5.6,202.53,191.34,11.18,2.87,0,0,0,0,152.88,0,28.55,187.73,90.91,0,27.42,48.48,82.23,249.04,"Nodo 1 - Pies inventariados",6.1,3.33
"75","40_1062_2","IFN2","40_1062",NA,NA,2,NA,31.83,18.08,8.54,256.81,14.64,56.81,47.25,0.46,3.29,4.61,5.66,100.44,90.55,9.89,0,0,0,0,0,0,67.06,91.96,43.02,0,12.01,25.99,42.51,123.53,"Nodo 3 - Pies inventariados",4.43,3.04,13.65,"40_1062_3","IFN3","40_1062",3,3,2,31.83,16.62,8.42,217.03,13.22,0.69,52.22,50.63,0.5,3.1,4.22,5.27,84.65,75.38,9.27,2.69,0,0,0,0,0,0,62.59,73.85,35.82,0,9.67,21.98,35.92,103.38,"Nodo 1 - Pies inventariados",2.97,2.92
"76","40_1062_20","IFN2","40_1062",NA,NA,20,NA,31.83,18.34,8.55,264.23,12.98,57.62,46.6,0.46,3.34,4.57,5.63,103.15,93.19,9.96,0,0,0,0,0,0,65.8,94.46,44.28,0,12.49,26.81,43.74,127.31,"Nodo 3 - Pies inventariados",4.44,3.05,13.9,"40_1062_29","IFN3","40_1062",29,29,20,31.83,18.23,8.42,261.02,11.56,0.83,57.27,46.17,0.5,3.41,4.19,5.24,100.37,90.66,9.71,3.19,0,0,0,0,0,0,65.57,91.55,43.08,0,12.45,26.92,43.2,125.65,"Nodo 1 - Pies inventariados",4.33,2.92
"77","40_1062_3","IFN2","40_1062",NA,NA,3,NA,31.83,19.68,8.55,304.18,7.48,61.83,43.46,0.48,3.62,4.45,5.52,117.56,107.37,10.19,0,0,0,0,59.07,0,50.5,106.94,51.02,0,15.14,31.27,50.35,147.77,"Nodo 3 - Pies inventariados",4.48,3.05,15.2,"40_1062_4","IFN3","40_1062",4,4,3,31.83,18.75,9.25,276.09,8.95,0.88,58.9,49.34,0.51,3.46,4.57,5.72,116.67,105.39,11.28,3.71,0,0,0,0,0,0,67.68,105.12,50.08,0,12.35,25.68,45.7,133.81,"Nodo 1 - Pies inventariados",3.55,3.75
"78","40_1062_4","IFN2","40_1062",NA,NA,4,NA,31.83,21.41,9.55,359.95,4.38,67.26,44.63,0.48,3.88,4.95,6.13,154.15,141.91,12.23,0,0,0,0,71.54,0,49.65,141.95,67.43,0,17.26,33.12,59.58,177.39,"Nodo 3 - Pies inventariados",4.51,3.05,16.9,"40_1062_7","IFN3","40_1062",7,7,4,31.83,21.96,10.25,378.77,2.15,1.21,68.99,46.67,0.52,4.03,4.92,6.2,173.9,160.22,13.68,5.54,0,0,0,0,76.66,0,50.11,158.39,76.13,0,17.38,32.3,62.69,188.5,"Nodo 1 - Pies inventariados",5.06,3.75
"79","40_1062_5","IFN2","40_1062",NA,NA,5,NA,133.64,13.26,8.56,138.09,23.23,41.66,64.57,0.44,2.38,4.82,5.84,56.78,48.8,7.99,0,0,0,0,0,0,47.25,49.26,23.18,0,5.12,13.11,22.86,64.27,"Nodo 3 - Pies inventariados",4.31,3.06,8.95,"40_1062_8","IFN3","40_1062",8,8,5,127.32,11.06,8.42,96.03,15.45,1.22,34.74,76.12,0.49,2.05,4.27,5.31,39.89,33.35,6.53,5.08,0,0,0,0,0,0,33.35,34.8,15.85,0,3.16,8.97,15.89,43.87,"Nodo 1 - Pies inventariados",2.11,2.92
"80","40_1062_6","IFN2","40_1062",NA,NA,6,NA,127.32,16.35,8.55,209.84,16.25,51.35,52.32,0.46,2.96,4.65,5.69,83.44,74.06,9.38,0,0,0,0,0,0,61.48,75.89,35.19,0,9.1,20.79,34.73,99.81,"Nodo 3 - Pies inventariados",4.4,3.05,11.95,"40_1062_9","IFN3","40_1062",9,9,6,31.83,15.58,8.83,190.67,13.91,0.61,48.95,56.69,0.49,2.88,4.47,5.56,79.01,69.51,9.5,2.51,0,0,0,0,0,0,58.91,71.87,33.02,0,7.75,18.03,31.56,90.36,"Nodo 1 - Pies inventariados",3.63,3.33
"81","40_1062_7","IFN2","40_1062",NA,NA,7,NA,31.83,19.73,8.56,305.83,6.51,61.99,43.36,0.48,3.64,4.43,5.51,118.19,107.99,10.2,0,0,0,0,59.38,0,50.78,107.53,51.31,0,15.25,31.44,50.62,148.62,"Nodo 3 - Pies inventariados",4.48,3.06,15.25,"40_1062_10","IFN3","40_1062",10,10,7,31.83,18.71,8,274.99,9.82,0.88,58.78,42.75,0.51,3.54,3.92,4.93,99.88,90.79,9.09,3.18,0,0,0,0,0,0,51.41,88.37,43.14,0,14,30.23,45.52,132.88,"Nodo 1 - Pies inventariados",3.46,2.5
"82","40_1062_8","IFN2","40_1062",NA,NA,8,NA,31.83,19.26,10.05,291.26,9.39,60.5,52.2,0.47,3.43,5.37,6.58,133.7,120.82,12.88,0,0,0,0,59.81,0,69.06,122.36,57.4,0,12.34,24.75,48.21,142.7,"Nodo 3 - Pies inventariados",4.46,3.05,14.8,"40_1062_11","IFN3","40_1062",11,11,8,31.83,19.28,8.67,292.01,6.21,0.93,60.58,44.95,0.52,3.62,4.19,5.29,114.78,104.44,10.34,3.65,0,0,0,0,0,0,62.95,104.61,49.62,0,14.14,29.44,48.33,141.54,"Nodo 1 - Pies inventariados",4.48,1.67
"83","40_1062_9","IFN2","40_1062",NA,NA,9,NA,31.83,24.71,10.05,479.68,0,77.64,40.67,0.49,4.47,5.11,6.36,211.89,198.98,12.91,0,0,0,0,155.84,0,44.47,193.93,94.54,0,24.45,42.83,79.4,241.22,"Nodo 3 - Pies inventariados",4.56,3.05,20.15,"40_1062_12","IFN3","40_1062",12,12,9,14.15,25.16,9.08,497.29,0.74,0.7,79.05,36.1,0.53,4.73,4.28,5.43,197.05,186.41,10.64,2.79,0,0,0,0,94.92,0,28.19,182.98,88.57,0,28.13,50.08,82.31,249.1,"Nodo 1 - Pies inventariados",5.01,2.08
"84","40_1089_1","IFN2","40_1089",NA,NA,1,NA,14.15,28.87,10.57,654.62,0,90.7,36.6,0.54,5.34,4.84,6.21,297.46,285.47,11.99,0,0,0,0,190.36,212.26,27.61,276.2,135.64,0,35.8,56.91,108.35,336.7,"Nodo 3 - Pies inventariados",5.02,3.07,23.85,"40_1089_3","IFN3","40_1089",3,3,1,14.15,31.05,9.58,757.02,0,1.07,97.53,30.87,0.56,5.91,4.18,5.49,307.13,299.39,7.74,4.35,0,0,0,0,201.87,0,24.35,283.51,142.25,0,47.7,74.73,125.3,389.99,"Nodo 1 - Pies inventariados",7.2,2.08
"85","40_1089_10","IFN2","40_1089",NA,NA,10,NA,31.83,20.53,10.07,331.17,10.5,64.51,49.06,0.51,3.77,4.89,6.16,150.86,137.67,13.19,0,0,0,0,67.5,0,63.77,138.28,65.41,0,14.68,28.43,54.81,163.34,"Nodo 3 - Pies inventariados",4.83,3.07,15.7,"40_1089_17","IFN3","40_1089",17,17,10,31.83,19.57,9.5,300.87,6.7,0.96,61.49,48.54,0.55,3.69,4.31,5.59,129.87,117.95,11.92,4.13,0,0,0,0,60.61,0,65.78,120.08,56.04,0,13.57,27.37,49.8,146.78,"Nodo 1 - Pies inventariados",3.87,2.5
"86","40_1089_11","IFN2","40_1089",NA,NA,11,NA,31.83,25.2,11.07,498.64,2.53,79.16,43.95,0.53,4.6,5.17,6.59,243,227.89,15.12,0,0,0,0,164.84,184.78,46.19,224.95,108.28,0,23.63,39.97,82.53,254.41,"Nodo 3 - Pies inventariados",4.95,3.07,20.25,"40_1089_18","IFN3","40_1089",18,18,11,14.15,26.1,10.92,535.05,1.07,0.76,82,41.83,0.56,4.85,4.84,6.32,255.47,241.04,14.43,3.61,0,0,0,0,171.24,191.3,43.36,236.33,114.53,0,26.37,43.91,88.56,273.37,"Nodo 1 - Pies inventariados",5.85,2.92
"87","40_1089_12","IFN2","40_1089",NA,NA,12,NA,31.83,22.23,10.57,388.08,6.94,69.83,47.57,0.52,4.07,5.05,6.39,183.73,169.36,14.37,0,0,0,0,79.31,0,50.61,170.7,80.47,0,17.47,32,64.24,194.17,"Nodo 3 - Pies inventariados",4.88,3.07,17.35,"40_1089_20","IFN3","40_1089",20,20,12,14.15,23.32,10.83,427.19,3.18,0.6,73.27,46.45,0.55,4.32,4.86,6.33,205.89,190.98,14.91,2.91,0,0,0,0,144.96,0,49.04,191.21,90.74,0,19.5,34.59,70.71,215.54,"Nodo 1 - Pies inventariados",5.97,3.33
"88","40_1089_2","IFN2","40_1089",NA,NA,2,NA,31.83,20.94,10.57,344.51,9.41,65.8,50.49,0.52,3.81,5.12,6.45,164.61,150.34,14.26,0,0,0,0,71.05,0,64.62,152.92,71.43,0,14.84,28.07,57.02,171.37,"Nodo 3 - Pies inventariados",4.84,3.07,16.1,"40_1089_4","IFN3","40_1089",4,4,2,31.83,21.64,10.42,367.79,5.53,1.17,67.98,48.14,0.55,4.03,4.73,6.13,172.12,158.1,14.01,5.48,0,0,0,0,74.97,0,50.95,159.47,75.12,0,16.45,30.69,60.88,183.14,"Nodo 1 - Pies inventariados",5.54,2.92
"89","40_1089_3","IFN2","40_1089",NA,NA,3,NA,31.83,19.2,10.08,289.46,12.52,60.31,52.49,0.51,3.51,4.94,6.21,133.27,120.36,12.91,0,0,0,0,59.63,0,69.38,122.17,57.19,0,12.2,24.51,47.91,141.81,"Nodo 3 - Pies inventariados",4.8,3.08,14.4,"40_1089_5","IFN3","40_1089",5,5,3,31.83,19.2,9.5,289.57,7.66,0.92,60.32,49.48,0.54,3.62,4.34,5.62,125.36,113.53,11.84,3.99,0,0,0,0,58.51,0,66.57,115.91,53.94,0,12.87,26.24,47.93,140.99,"Nodo 1 - Pies inventariados",4.8,2.5
"90","40_1089_4","IFN2","40_1089",NA,NA,4,NA,31.83,22.18,10.07,386.25,8.18,69.67,45.41,0.52,4.08,4.82,6.1,173.84,160.54,13.31,0,0,0,0,77.78,0,49.74,159.31,76.28,0,18.13,33.68,63.93,192.02,"Nodo 3 - Pies inventariados",4.88,3.07,17.3,"40_1089_7","IFN3","40_1089",7,7,4,14.15,22.53,9.92,398.66,3.79,0.56,70.78,44.02,0.55,4.24,4.44,5.78,176.12,163.15,12.97,2.49,0,0,0,0,79.72,0,48.82,161.09,77.52,0,19.2,35.5,65.99,198.2,"Nodo 1 - Pies inventariados",5.23,2.92
"91","40_1089_5","IFN2","40_1089",NA,NA,5,NA,31.83,25.31,10.08,503.11,0.93,79.51,39.82,0.54,4.72,4.62,5.93,222.04,209.26,12.78,0,0,0,0,161.28,0,43.37,203.59,99.43,0,26.04,45,83.28,253.73,"Nodo 3 - Pies inventariados",4.96,3.08,20.35,"40_1089_8","IFN3","40_1089",8,8,5,14.15,24.26,10.33,462.33,2.53,0.65,76.22,42.59,0.55,4.54,4.6,6,210.8,197.16,13.65,2.98,0,0,0,0,152.5,0,45.89,195.83,93.68,0,22.67,39.84,76.53,232.72,"Nodo 1 - Pies inventariados",3.91,3.33
"92","40_1089_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40_1089_11","IFN3","40_1089",11,11,6,31.83,21.79,11,373.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",3.84,2.5
"93","40_1089_7","IFN2","40_1089",NA,NA,7,NA,31.83,19.6,11.08,301.86,11.56,61.59,56.5,0.51,3.53,5.45,6.83,152.94,137.99,14.96,0,0,0,0,63.76,0,70.88,141.6,65.56,0,11.87,23.01,49.96,150.41,"Nodo 3 - Pies inventariados",4.8,3.08,14.8,"40_1089_12","IFN3","40_1089",12,12,7,31.83,17.19,10.08,231.95,8.58,0.74,53.99,58.67,0.54,3.2,4.65,6,108.71,96.52,12.2,3.46,0,0,0,0,0,0,81.82,99.71,45.86,0,9,19.2,38.39,112.45,"Nodo 1 - Pies inventariados",2.39,2.08
"94","40_1089_8","IFN2","40_1089",NA,NA,8,NA,31.83,25.14,11.57,496.31,4.11,78.97,46.03,0.53,4.54,5.47,6.94,253.28,236.97,16.31,0,0,0,0,167.8,188.32,47.34,237.13,112.59,0,22.57,37.81,82.15,255.12,"Nodo 3 - Pies inventariados",4.94,3.07,20.2,"40_1089_14","IFN3","40_1089",14,14,8,14.15,25.08,11,494.19,1.83,0.7,78.8,43.85,0.55,4.65,4.9,6.39,239.31,224.34,14.97,3.39,0,0,0,0,165.21,0,45.76,220.46,106.59,0,23.48,39.89,81.8,251.76,"Nodo 1 - Pies inventariados",4.88,2.5
"95","40_1089_9","IFN2","40_1089",NA,NA,9,NA,31.83,22.33,11.08,391.71,5.69,70.16,49.61,0.52,4.06,5.27,6.68,194.55,179.08,15.47,0,0,0,0,81.1,0,51.47,180.14,85.09,0,16.97,30.64,64.84,197.53,"Nodo 3 - Pies inventariados",4.88,3.08,17.45,"40_1089_15","IFN3","40_1089",15,15,9,31.83,21.71,10.92,370.13,4.35,1.18,68.2,50.29,0.55,4.01,4.94,6.41,181.82,166.75,15.07,5.79,0,0,0,0,76.79,0,62.99,168.19,79.23,0,15.91,29.28,61.26,185.68,"Nodo 1 - Pies inventariados",4.26,2.92
"96","40_1141_1","IFN2","40_1141",NA,NA,1,NA,14.15,28.26,14.45,627.23,3.9,88.78,51.15,0.42,4.54,8.37,10.05,396.7,374.15,22.55,0,0,0,0,272.08,236.63,46.31,377.57,177.77,0,25.47,37.84,103.82,344.9,"Nodo 3 - Pies inventariados",4.76,3.45,23.5,"40_1141_3","IFN3","40_1141",3,3,1,14.15,29.62,14.75,689.07,6.63,0.97,93.05,49.8,0.43,4.78,8.34,10.01,441.91,419.44,22.47,6.25,0,0,0,0,290.81,251.71,44.64,416.7,199.29,0,28.46,40.99,114.06,382.79,"Nodo 1 - Pies inventariados",6.12,3.75
