"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"2129","9_1406_34","IFN2","9_1406",NA,NA,34,NA,31.83,19.36,14.31,294.34,53.08,60.82,73.9,0.26,2.82,10.52,11.94,195.22,173.78,21.45,0,0,0,0,67.33,0,93.86,182.4,82.57,0,9.11,16.66,48.72,157.06,"Nodo 3 - Pies inventariados",4.36,3.81,15,"9_1406_41","IFN3","9_1406",41,0,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"2130","9_1406_35","IFN2","9_1406",NA,NA,35,NA,14.15,29.6,16.36,688.09,19.12,92.99,55.27,0.33,4.34,10.99,12.85,491.81,464.58,27.24,0,0,0,0,303.38,260.59,47.42,468,220.74,0,25.87,36.32,113.89,396.82,"Nodo 3 - Pies inventariados",4.7,3.86,24.9,"9_1406_44","IFN3","9_1406",44,39,35,14.15,30.62,17.14,736.29,16.51,1.04,96.19,55.97,0.37,4.55,10.81,12.65,549.5,520.69,28.8,7.77,0,0,0,165.53,382.09,276.21,46.65,523.37,247.4,0,27.23,37.09,121.87,433.59,"Nodo 1 - Pies inventariados",5.72,4.64
"2131","9_1406_36","IFN2","9_1406",NA,NA,36,NA,14.15,28.08,15.82,619.25,29.25,88.21,56.34,0.31,4.1,10.95,12.68,430.79,404.26,26.54,0,0,0,0,280.03,240.33,49.33,410.62,192.08,0,23.08,33.62,102.5,351.28,"Nodo 3 - Pies inventariados",4.63,3.82,23.45,"9_1406_46","IFN3","9_1406",46,41,36,14.15,29.38,15.09,677.82,22.52,0.96,92.29,51.37,0.36,4.5,9.62,11.25,445.77,422.13,23.64,6.31,0,0,0,0,289.96,250.7,45.64,422.53,200.57,0,27.25,39.21,112.19,379.22,"Nodo 1 - Pies inventariados",5.93,3.09
"2132","9_1406_37","IFN2","9_1406",NA,NA,37,NA,14.15,27.5,15.3,593.95,32.7,86.39,55.65,0.3,4.04,10.67,12.34,400.4,375.09,25.31,0,0,0,0,269.76,232.7,49.77,378.49,178.22,0,22.46,33.37,98.31,332.36,"Nodo 3 - Pies inventariados",4.6,3.8,22.9,"9_1406_47","IFN3","9_1406",47,42,37,14.15,27.35,14.86,587.64,28.72,0.83,85.93,54.34,0.35,4.17,9.68,11.25,384.59,360.45,24.14,5.44,0,0,0,0,265.11,228.85,49.21,364.98,171.26,0,22.72,34.1,97.27,325.35,"Nodo 1 - Pies inventariados",4.45,3.36
"2133","9_1406_38","IFN2","9_1406",NA,NA,38,NA,14.15,27.66,15.31,600.87,31.85,86.9,55.34,0.3,4.06,10.65,12.32,404.83,379.57,25.26,0,0,0,0,270.84,233.18,49.03,382.77,180.35,0,22.81,33.78,99.46,336.4,"Nodo 3 - Pies inventariados",4.61,3.81,23.05,"9_1406_49","IFN3","9_1406",49,44,38,14.15,27.71,14.77,603.02,27.03,0.85,87.05,53.31,0.35,4.24,9.56,11.13,391.35,367.62,23.73,5.54,0,0,0,0,268.54,232.19,48.57,369.5,174.67,0,23.67,35.34,99.81,333.48,"Nodo 1 - Pies inventariados",4.66,3.27
"2134","9_1406_39","IFN2","9_1406",NA,NA,39,NA,14.15,33.81,15.91,897.94,6.78,106.23,47.05,0.36,5.09,10.2,12.13,610.7,589.57,21.12,0,0,0,334.96,321.6,279.34,27.47,576.46,280.13,0,38.22,50.26,148.63,517.23,"Nodo 3 - Pies inventariados",4.81,3.91,29,"9_1406_50","IFN3","9_1406",50,45,39,14.15,34.41,15.91,929.89,5.83,1.32,108.1,46.24,0.4,5.33,9.54,11.35,630.67,610.5,20.17,8.92,0,0,0,345.91,316.96,276.28,26.78,595.28,290.07,0,40.1,52.23,153.92,536.31,"Nodo 1 - Pies inventariados",5.41,3.91
"2135","9_1406_4","IFN2","9_1406",NA,NA,4,NA,31.83,23.01,17.27,415.94,50.52,72.3,75.06,0.26,3.18,12.81,14.44,327.11,296.51,30.6,0,0,0,0,225.23,193.64,86.69,308.66,140.88,0,12.36,19.61,68.85,241.7,"Nodo 3 - Pies inventariados",4.41,3.77,18.6,"9_1406_5","IFN3","9_1406",5,5,4,14.15,22.73,17.5,405.79,38.87,0.57,71.41,76.99,0.32,3.24,11.97,13.66,324.1,293.06,31.05,4.59,0,0,0,0,221.15,189.94,88.28,309.08,139.24,0,11.81,18.8,67.17,237.02,"Nodo 1 - Pies inventariados",4.13,4
"2136","9_1406_40","IFN2","9_1406",NA,NA,40,NA,31.83,26.82,15.8,565.12,35.22,84.27,58.9,0.3,3.89,11.14,12.81,395.39,368.45,26.94,0,0,0,0,264.06,226.74,51.12,376.47,175.06,0,20.38,30.45,93.54,319.44,"Nodo 3 - Pies inventariados",4.57,3.8,22.25,"9_1406_51","IFN3","9_1406",51,46,40,14.15,26.28,16.36,542.28,36.01,0.77,82.55,62.27,0.33,3.85,11.03,12.65,394.85,366.2,28.65,5.59,0,0,0,0,261.66,224.88,63.75,375.79,173.99,0,18.66,27.94,89.76,310.36,"Nodo 1 - Pies inventariados",4.03,4.36
"2137","9_1406_41","IFN2","9_1406",NA,NA,41,NA,31.83,26.82,15.29,564.79,37.02,84.25,57.02,0.29,3.91,10.8,12.43,381.9,356.39,25.51,0,0,0,0,261.02,225.24,50.46,360.78,169.33,0,20.97,31.6,93.48,315.39,"Nodo 3 - Pies inventariados",4.57,3.79,22.25,"9_1406_53","IFN3","9_1406",53,48,41,14.15,26.36,14.68,545.89,34.46,0.77,82.82,55.69,0.34,3.99,9.75,11.26,354.71,330.75,23.96,5.02,0,0,0,0,251.72,217.68,50.42,337.66,157.15,0,20.76,31.9,90.36,300.17,"Nodo 1 - Pies inventariados",4.11,3.18
"2138","9_1406_42","IFN2","9_1406",NA,NA,42,NA,31.83,26.43,15.27,548.49,42.33,83.02,57.79,0.28,3.83,10.96,12.54,371.24,345.68,25.56,0,0,0,0,255.56,220.61,51.29,350.36,164.24,0,20.17,30.64,90.79,305.84,"Nodo 3 - Pies inventariados",4.53,3.77,21.9,"9_1406_54","IFN3","9_1406",54,49,42,14.15,26.96,15.05,571.05,33.66,0.81,84.71,55.8,0.34,4.06,9.99,11.53,379.35,354.57,24.78,5.37,0,0,0,0,261.91,225.76,50.08,358.69,168.47,0,21.61,32.59,94.52,317.18,"Nodo 1 - Pies inventariados",5.06,3.55
"2139","9_1406_43","IFN2","9_1406",NA,NA,43,NA,14.15,28.82,15.84,652.46,22.94,90.55,54.97,0.32,4.24,10.75,12.53,452.83,426.62,26.21,0,0,0,0,289.17,248.99,47.89,432.21,202.7,0,24.76,35.54,108,371,"Nodo 3 - Pies inventariados",4.67,3.84,24.15,"9_1406_55","IFN3","9_1406",55,50,43,14.15,29.79,15.91,697.06,20.57,0.99,93.59,53.4,0.36,4.5,10.12,11.83,483.38,457.65,25.74,6.84,0,0,0,154.49,303.6,260.75,45.78,456.26,217.44,0,27.01,38.05,115.38,397.88,"Nodo 1 - Pies inventariados",5.64,3.91
"2140","9_1406_44","IFN2","9_1406",NA,NA,44,NA,31.83,22.21,14.78,387.34,51.85,69.77,66.54,0.27,3.21,10.86,12.32,260.19,236.21,23.97,0,0,0,0,150.2,171.02,73.21,245.72,112.23,0,12.9,21.71,64.11,210.95,"Nodo 3 - Pies inventariados",4.41,3.78,17.8,"9_1406_56","IFN3","9_1406",56,0,44,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"2141","9_1406_45","IFN2","9_1406",NA,NA,45,NA,14.15,28.09,14.82,619.62,28.37,88.24,52.76,0.31,4.19,10.16,11.83,402.58,378.92,23.67,0,0,0,0,273.17,236.4,47.56,381.09,180.04,0,24.5,36.28,102.56,343.37,"Nodo 3 - Pies inventariados",4.64,3.82,23.45,"9_1406_57","IFN3","9_1406",57,51,45,14.15,28.52,14,638.7,24.38,0.9,89.59,49.09,0.36,4.45,8.93,10.45,390.15,369.01,21.14,5.52,0,0,0,0,270.08,235.06,44.92,367.76,175.33,0,26.87,40.05,105.72,347.97,"Nodo 1 - Pies inventariados",5.07,3
"2142","9_1406_46","IFN2","9_1406",NA,NA,46,NA,31.83,24.31,14.77,464.01,49.05,76.36,60.75,0.27,3.52,10.76,12.25,307.12,282.74,24.38,0,0,0,0,230.75,199.92,66.02,289.85,134.34,0,16.53,26.51,76.8,254.18,"Nodo 3 - Pies inventariados",4.46,3.77,19.85,"9_1406_58","IFN3","9_1406",58,52,46,14.15,24.96,14.64,489.29,37.5,0.69,78.41,58.64,0.33,3.77,9.82,11.3,319.59,295.54,24.05,4.52,0,0,0,0,236.38,205.12,63.57,303.43,140.42,0,17.92,28.38,80.99,267.71,"Nodo 1 - Pies inventariados",5.11,3.64
"2143","9_1406_5","IFN2","9_1406",NA,NA,5,NA,14.15,28.72,15.84,647.65,23.86,90.21,55.16,0.32,4.22,10.78,12.56,449.62,423.36,26.26,0,0,0,0,287.09,247.22,48.21,429.06,201.15,0,24.51,35.27,107.2,368.14,"Nodo 3 - Pies inventariados",4.67,3.84,24.05,"9_1406_6","IFN3","9_1406",6,6,5,14.15,29.43,16.36,680.34,21.56,0.96,92.46,55.6,0.36,4.4,10.47,12.21,486.79,459.43,27.36,6.89,0,0,0,0,300.3,257.94,47.37,463.29,218.29,0,25.47,35.86,112.61,392.23,"Nodo 1 - Pies inventariados",5.38,4.36
"2144","9_1406_6","IFN2","9_1406",NA,NA,6,NA,14.15,29.33,17.36,675.8,20.09,92.15,59.17,0.32,4.21,11.77,13.7,514.55,484.09,30.46,0,0,0,0,365.95,261.53,49.25,487.45,230.01,0,23.93,33.26,111.86,399.06,"Nodo 3 - Pies inventariados",4.68,3.86,24.65,"9_1406_7","IFN3","9_1406",7,7,6,14.15,30.12,16.32,712.37,18.56,1.01,94.61,54.18,0.37,4.53,10.32,12.08,506.43,479.72,26.71,7.16,0,0,0,158.79,310.42,265.87,46.14,480.91,227.93,0,27.2,37.84,117.91,410.88,"Nodo 1 - Pies inventariados",5.47,2.82
"2145","9_1406_7","IFN2","9_1406",NA,NA,7,NA,14.15,29.23,16.85,671.07,21.05,91.83,57.65,0.32,4.23,11.43,13.31,495.69,466.71,28.98,0,0,0,0,357.86,258.34,48.49,472.85,221.75,0,24.34,34.14,111.08,391.31,"Nodo 3 - Pies inventariados",4.68,3.85,24.55,"9_1406_8","IFN3","9_1406",8,0,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"2146","9_1406_8","IFN2","9_1406",NA,NA,8,NA,14.15,28.65,16.84,644.8,24.78,90.02,58.76,0.31,4.13,11.56,13.4,477.27,448.01,29.26,0,0,0,0,348.6,251.57,49.81,454.91,212.87,0,23.07,32.71,106.73,375.37,"Nodo 3 - Pies inventariados",4.65,3.84,24,"9_1406_9","IFN3","9_1406",9,8,8,14.15,26.98,16.73,571.52,32.85,0.81,84.75,62.01,0.33,3.94,11.17,12.85,424.09,394.52,29.57,6,0,0,0,0,272.31,233.09,52.36,401.96,187.45,0,19.66,28.87,94.6,330.58,"Nodo 1 - Pies inventariados",2.98,3.73
"2147","9_1406_9","IFN2","9_1406",NA,NA,9,NA,31.83,26.54,16.79,553.25,38.81,83.38,63.25,0.28,3.75,12.02,13.74,413.07,383.25,29.82,0,0,0,0,265.78,228.25,63.8,392.7,182.1,0,18.75,27.74,91.57,320.16,"Nodo 3 - Pies inventariados",4.54,3.79,22,"9_1406_10","IFN3","9_1406",10,9,9,14.15,26.32,15.82,543.98,35.24,0.77,82.68,60.1,0.33,3.9,10.6,12.19,382.21,355.1,27.11,5.41,0,0,0,0,259.13,222.51,52.36,364.3,168.72,0,19.32,29.16,90.04,307.25,"Nodo 1 - Pies inventariados",4.32,2.82
"2148","9_1415_1","IFN2","9_1415",NA,NA,1,NA,31.83,20.44,9.07,328.07,5.13,64.21,44.36,0.5,3.77,4.56,5.68,133.96,122.74,11.22,0,0,0,0,64.52,0,50.56,121.11,58.32,0,15.93,31.77,54.3,160.33,"Nodo 3 - Pies inventariados",4.59,3.07,15.85,"9_1415_1","IFN3","9_1415",1,1,1,31.83,21.48,9.27,362.47,3.3,1.15,67.49,43.16,0.52,3.99,4.49,5.65,150.38,138.71,11.67,4.79,0,0,0,0,71.31,0,49.31,138.67,65.9,0,17.9,34.54,60,178.35,"Nodo 1 - Pies inventariados",5.63,3.27
"2149","9_1415_10","IFN2","9_1415",NA,NA,10,NA,31.83,20.12,10.06,317.86,8.26,63.2,50,0.48,3.62,5.2,6.41,145.04,131.95,13.09,0,0,0,0,64.89,0,65.2,132.81,62.69,0,13.9,27.22,52.61,156.42,"Nodo 3 - Pies inventariados",4.57,3.06,15.55,"9_1415_16","IFN3","9_1415",16,16,10,31.83,21.8,10.45,373.08,2.12,1.19,68.47,47.97,0.51,3.97,5.08,6.37,175.06,160.96,14.1,5.57,0,0,0,0,76.27,0,50.87,162.67,76.48,0,16.72,31.05,61.75,186,"Nodo 1 - Pies inventariados",6.25,3.45
"2150","9_1415_11","IFN2","9_1415",NA,NA,11,NA,31.83,21.36,9.57,358.2,2.94,67.09,44.8,0.5,3.91,4.78,5.96,153.69,141.43,12.26,0,0,0,0,71.33,0,50.19,141.7,67.2,0,17.12,32.89,59.29,176.5,"Nodo 3 - Pies inventariados",4.61,3.07,16.75,"9_1415_19","IFN3","9_1415",19,19,11,14.15,23.04,8.86,416.87,1.53,0.59,72.38,38.47,0.52,4.33,4.23,5.35,163.21,152.48,10.73,2.31,0,0,0,0,80.03,0,44.94,147.67,72.45,0,22.58,42.43,69,206.47,"Nodo 1 - Pies inventariados",6.29,2.36
"2151","9_1415_12","IFN2","9_1415",NA,NA,12,NA,31.83,18.1,9.55,257.44,17.45,56.88,52.73,0.46,3.24,5.14,6.27,113.05,101.42,11.62,0,0,0,0,0,0,70.84,104.05,48.19,0,10.91,22.93,42.61,124.64,"Nodo 3 - Pies inventariados",4.5,3.05,13.6,"9_1415_20","IFN3","9_1415",20,20,12,31.83,17.92,9.32,252.16,14.09,0.8,56.29,52,0.49,3.27,4.78,5.92,108.13,96.97,11.17,3.44,0,0,0,0,0,0,70.97,97.07,46.07,0,10.84,23.05,41.74,121.69,"Nodo 1 - Pies inventariados",4.32,2.82
"2152","9_1415_13","IFN2","9_1415",NA,NA,13,NA,31.83,25.26,11.56,501.25,0,79.37,45.76,0.5,4.48,5.79,7.19,255.36,239.11,16.25,0,0,0,0,169.15,190.08,46.92,238.9,113.61,0,22.9,38.26,82.97,257.74,"Nodo 3 - Pies inventariados",4.66,3.06,20.6,"9_1415_23","IFN3","9_1415",23,23,13,14.15,28.26,11.68,627.11,0,0.89,88.77,41.34,0.52,5.05,5.66,7.1,317.49,302.32,15.17,4.49,0,0,0,0,192.99,216.8,28.62,296.47,143.64,0,30.84,48.36,103.8,326.64,"Nodo 1 - Pies inventariados",7.66,3.18
"2153","9_1415_14","IFN2","9_1415",NA,NA,14,NA,31.83,19.29,11.06,292.2,11.23,60.6,57.32,0.47,3.39,5.85,7.15,148.13,133.32,14.81,0,0,0,0,61.96,0,71.81,136.96,63.34,0,11.37,22.25,48.37,145.34,"Nodo 3 - Pies inventariados",4.54,3.06,14.75,"9_1415_25","IFN3","9_1415",25,25,14,31.83,19.97,11.18,313.29,6.73,1,62.74,55.99,0.5,3.56,5.61,6.96,159.85,144.57,15.28,5.09,0,0,0,0,66.2,0,69.79,147.53,68.69,0,12.39,23.71,51.86,156.65,"Nodo 1 - Pies inventariados",5.22,3.18
"2154","9_1415_15","IFN2","9_1415",NA,NA,15,NA,31.83,20.01,11.06,314.38,9.27,62.85,55.27,0.48,3.53,5.79,7.1,158.49,143.45,15.04,0,0,0,0,66.3,0,69.85,146.56,68.16,0,12.57,24.11,52.04,156.88,"Nodo 3 - Pies inventariados",4.56,3.06,15.45,"9_1415_26","IFN3","9_1415",26,26,15,31.83,19.58,11.45,301.13,7.73,0.96,61.52,58.5,0.49,3.47,5.79,7.17,158.05,142.35,15.7,5.03,0,0,0,0,64.39,0,72.74,145.34,67.63,0,11.48,22.08,49.84,151.04,"Nodo 1 - Pies inventariados",4.13,3.45
"2155","9_1415_16","IFN2","9_1415",NA,NA,16,NA,31.83,18.46,10.55,267.6,16.59,57.99,57.14,0.46,3.24,5.71,6.94,130.02,116.47,13.54,0,0,0,0,56.3,0,73.24,117.3,55.34,0,10.52,21.33,44.29,131.48,"Nodo 3 - Pies inventariados",4.51,3.05,13.95,"9_1415_27","IFN3","9_1415",27,27,16,31.83,17.75,9.05,247.45,15.69,0.79,55.76,50.96,0.48,3.25,4.67,5.77,103.02,92.37,10.65,3.28,0,0,0,0,0,0,69.96,93,43.89,0,10.85,23.36,40.96,119.05,"Nodo 1 - Pies inventariados",3.8,1.55
"2156","9_1415_17","IFN2","9_1415",NA,NA,17,NA,31.83,18.77,10.55,276.8,13.97,58.98,56.21,0.47,3.31,5.64,6.88,134.2,120.53,13.67,0,0,0,0,57.92,0,72.34,124.46,57.27,0,11.01,22.13,45.82,136.22,"Nodo 3 - Pies inventariados",4.52,3.05,14.25,"9_1415_29","IFN3","9_1415",29,29,17,31.83,18.44,10.32,267.01,13.24,0.85,57.93,55.96,0.48,3.31,5.32,6.56,126.81,113.7,13.12,4.04,0,0,0,0,0,0,72.51,114.95,54.02,0,10.7,21.82,44.2,130.73,"Nodo 1 - Pies inventariados",4.19,2.82
"2157","9_1415_18","IFN2","9_1415",NA,NA,18,NA,31.83,18.71,11.55,275.06,14.85,58.79,61.72,0.46,3.24,6.25,7.58,146.64,131.11,15.53,0,0,0,0,59.33,0,85.71,134.21,62.29,0,10.07,19.8,45.53,137.68,"Nodo 3 - Pies inventariados",4.51,3.05,14.2,"9_1415_31","IFN3","9_1415",31,31,18,31.83,19.27,10.23,291.54,9.63,0.93,60.53,53.08,0.49,3.48,5.17,6.41,136.26,123.05,13.21,4.34,0,0,0,0,60.25,0,69.71,123.93,58.46,0,12.16,24.28,48.26,143.16,"Nodo 1 - Pies inventariados",5.07,1.73
"2158","9_1415_19","IFN2","9_1415",NA,NA,19,NA,31.83,18.88,10.55,279.89,13.08,59.31,55.9,0.47,3.34,5.61,6.86,135.6,121.9,13.71,0,0,0,0,58.53,0,71.78,125.78,57.92,0,11.18,22.39,46.33,137.82,"Nodo 3 - Pies inventariados",4.53,3.05,14.35,"9_1415_33","IFN3","9_1415",33,33,19,31.83,18.55,9.68,270.27,12.38,0.86,58.28,52.19,0.49,3.37,4.94,6.12,119.99,107.99,12,3.82,0,0,0,0,0,0,69.92,110.67,51.31,0,11.52,23.8,44.74,131.36,"Nodo 1 - Pies inventariados",4.2,2.18
"2159","9_1415_2","IFN2","9_1415",NA,NA,2,NA,31.83,20.49,10.07,329.58,4.08,64.36,49.15,0.49,3.71,5.09,6.32,150.13,136.96,13.17,0,0,0,0,67.17,0,64.26,137.56,65.07,0,14.59,28.29,54.55,162.51,"Nodo 3 - Pies inventariados",4.59,3.07,15.9,"9_1415_2","IFN3","9_1415",2,2,2,31.83,21.3,9.82,356.34,5.6,1.13,66.92,46.09,0.51,3.91,4.84,6.05,157.14,144.38,12.76,5,0,0,0,0,71.52,0,50.95,143.95,68.6,0,16.61,31.74,58.98,175.93,"Nodo 1 - Pies inventariados",5.4,2.82
"2160","9_1415_20","IFN2","9_1415",NA,NA,20,NA,31.83,17.18,10.05,231.84,18.27,53.98,58.5,0.46,3.04,5.46,6.64,108.3,96.17,12.14,0,0,0,0,0,0,81.7,99.12,45.69,0,9.02,19.26,38.38,112.35,"Nodo 3 - Pies inventariados",4.48,3.05,12.7,"9_1415_35","IFN3","9_1415",35,35,20,31.83,16.88,9.27,223.77,16.48,0.71,53.03,54.93,0.48,3.07,4.82,5.94,96.35,85.63,10.72,3.07,0,0,0,0,0,0,67.05,86.24,40.69,0,9.24,20.33,37.04,107.29,"Nodo 1 - Pies inventariados",4.18,2.27
"2161","9_1415_3","IFN2","9_1415",NA,NA,3,NA,31.83,19.2,8.55,289.51,12.16,60.32,44.55,0.48,3.53,4.44,5.49,112.31,102.18,10.13,0,0,0,0,0,0,51.59,102.15,48.55,0,14.15,29.61,47.92,140.23,"Nodo 3 - Pies inventariados",4.55,3.05,14.65,"9_1415_5","IFN3","9_1415",5,5,3,31.83,17.85,8.77,250.38,14.89,0.8,56.09,49.13,0.49,3.29,4.5,5.57,100.87,90.65,10.22,3.21,0,0,0,0,0,0,68.59,91.32,43.07,0,11.33,24.52,41.44,120.36,"Nodo 1 - Pies inventariados",3.2,3.27
"2162","9_1415_4","IFN2","9_1415",NA,NA,4,NA,31.83,20.43,9.56,327.87,6.17,64.19,46.81,0.49,3.72,4.86,6.03,141.57,129.39,12.18,0,0,0,0,65.71,0,51.79,130.47,61.48,0,15.17,29.85,54.27,160.78,"Nodo 3 - Pies inventariados",4.58,3.06,15.85,"9_1415_6","IFN3","9_1415",6,6,4,31.83,19.2,9.32,289.43,10.56,0.92,60.31,48.54,0.5,3.52,4.69,5.84,122.8,111.3,11.5,3.91,0,0,0,0,58.08,0,65.9,110.24,52.88,0,13.09,26.82,47.91,140.7,"Nodo 1 - Pies inventariados",3.35,2.82
"2163","9_1415_5","IFN2","9_1415",NA,NA,5,NA,31.83,19.56,9.06,300.42,10.27,61.44,46.3,0.48,3.58,4.68,5.79,123.37,112.28,11.09,0,0,0,0,59.58,0,63.2,111.46,53.35,0,14.14,28.88,49.73,146.09,"Nodo 3 - Pies inventariados",4.56,3.06,15,"9_1415_7","IFN3","9_1415",7,7,5,31.83,19.47,8.91,297.86,8.69,0.95,61.18,45.75,0.5,3.61,4.42,5.53,120.32,109.51,10.81,3.83,0,0,0,0,58.7,0,63.16,109.24,52.03,0,14.18,29.15,49.3,144.66,"Nodo 1 - Pies inventariados",4.47,2.91
"2164","9_1415_6","IFN2","9_1415",NA,NA,6,NA,31.83,18.62,9.05,272.41,15.73,58.51,48.58,0.47,3.38,4.81,5.9,112.6,101.71,10.89,0,0,0,0,0,0,66.75,101.66,48.32,0,12.37,25.96,45.09,131.74,"Nodo 3 - Pies inventariados",4.52,3.05,14.1,"9_1415_11","IFN3","9_1415",11,11,6,31.83,18.93,10.18,281.55,11.48,0.9,59.48,53.78,0.49,3.41,5.19,6.43,131.33,118.3,13.03,4.18,0,0,0,0,58.24,0,70.37,120.17,56.21,0,11.64,23.49,46.6,137.94,"Nodo 1 - Pies inventariados",4.83,4.18
"2165","9_1415_7","IFN2","9_1415",NA,NA,7,NA,127.32,15.2,8.06,181.46,19,47.75,53.05,0.47,2.79,4.31,5.3,68.62,60.38,8.23,0,0,0,0,0,0,54.22,61,28.69,0,7.86,18.97,30.04,85.55,"Nodo 3 - Pies inventariados",4.45,3.06,10.75,"9_1415_13","IFN3","9_1415",13,13,7,31.83,14.38,8.09,162.5,17.19,0.52,45.19,56.25,0.48,2.67,4.17,5.17,62.19,54.26,7.94,1.98,0,0,0,0,0,0,51.25,55.01,25.78,0,6.74,16.73,26.9,76.14,"Nodo 1 - Pies inventariados",3.63,3.09
"2166","9_1415_8","IFN2","9_1415",NA,NA,8,NA,31.83,20.42,10.56,327.58,7.22,64.16,51.71,0.48,3.65,5.45,6.72,156.91,142.76,14.14,0,0,0,0,67.72,0,66.21,145.62,67.83,0,13.86,26.6,54.22,162.52,"Nodo 3 - Pies inventariados",4.57,3.06,15.85,"9_1415_14","IFN3","9_1415",14,14,8,31.83,21.32,10.14,357.12,4.46,1.14,66.99,47.54,0.51,3.89,4.98,6.22,162.8,149.39,13.41,5.18,0,0,0,0,72.41,0,51.27,148.52,70.98,0,16.19,30.67,59.11,176.95,"Nodo 1 - Pies inventariados",5.47,2.64
"2167","9_1415_9","IFN2","9_1415",NA,NA,9,NA,31.83,23.19,9.56,422.34,1.6,72.85,41.24,0.5,4.26,4.74,5.93,178.83,166.67,12.16,0,0,0,0,83,0,46.3,164.8,79.19,0,21.47,39.44,69.91,210.01,"Nodo 3 - Pies inventariados",4.64,3.06,18.55,"9_1415_15","IFN3","9_1415",15,15,9,14.15,24,9.14,452.38,0.89,0.64,75.4,38.07,0.52,4.49,4.35,5.51,181.67,170.57,11.1,2.57,0,0,0,0,87.05,0,43.18,168.18,81.04,0,24.58,44.83,74.88,225.33,"Nodo 1 - Pies inventariados",5.45,2.64
"2168","9_1427_1","IFN2","9_1427",NA,NA,1,NA,31.83,22.78,9.42,407.56,4.58,71.56,41.36,0.54,4.3,4.29,5.54,170.36,158.45,11.91,0,0,0,0,79.93,0,47.08,157.78,75.28,0,20.73,38.58,67.46,202.05,"Nodo 3 - Pies inventariados",4.68,2.92,18.1,"9_1427_4","IFN3","9_1427",4,4,1,14.15,24.24,8.95,461.55,1.5,0.65,76.16,36.94,0.58,4.69,3.8,5.08,181.22,170.56,10.66,2.56,0,0,0,0,88.19,0,28.5,163.81,81.04,0,25.73,46.91,76.4,230.07,"Nodo 1 - Pies inventariados",6.14,2.45
"2169","9_1427_10","IFN2","9_1427",NA,NA,10,NA,31.83,16.15,4.5,204.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 3 - Pies inventariados",0,0,16.15,"9_1427_16","IFN3","9_1427",16,16,10,31.83,20.79,6.95,339.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",4.64,2.45
