"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"56","19_1051_4","IFN2","19_1051",36.09,22.3,7.29,390.48,11.92,70.05,32.68,0.43,3.43,4.15,4.92,133.15,88,45.15,0,0,77.2,120.88,67.4,6.54,17.32,26.78,118.05,"Nodo 3 - Pies inventariados",5.6,1.29,16.7,"19_1051_5","IFN3","19_1051",5,4,4,31.83,19.05,6.7,285.02,12.3,59.85,35.17,0.47,2.99,3.52,4.3,90.54,59.05,31.48,0,0,0,79.91,45.87,3.99,12.02,17.23,79.11,"Nodo 1 - Pies mayores",2.35,0.7
"57","19_1051_5","IFN2","19_1051",36.05,21.01,7.95,346.55,17.3,65.99,37.87,0.41,3.2,4.68,5.5,129.27,85.25,44.02,0,0,70.6,115.43,62.72,5.42,15.08,22.66,105.88,"Nodo 3 - Pies inventariados",5.51,1.45,15.5,"19_1051_6","IFN3","19_1051",6,5,5,31.83,21.85,6.7,374.97,5.13,68.64,30.66,0.49,3.45,3.4,4.2,117.96,77.69,40.27,0,0,72.2,104.11,61.31,6.14,16.52,25.3,109.27,"Nodo 1 - Pies mayores",6.35,0.2
"58","19_1051_6","IFN2","19_1051",36.05,21.03,6.11,347.46,16.05,66.08,29.05,0.43,3.25,3.49,4.11,100.16,65.65,34.51,0,0,0,89.39,53.43,5.45,15.13,22.74,96.74,"Nodo 3 - Pies inventariados",5.53,1.11,15.5,"19_1051_7","IFN3","19_1051",7,6,6,31.83,19.35,5.7,294.07,10.45,60.79,29.46,0.49,3.06,2.92,3.58,79.69,51.83,27.85,0,0,0,68.1,42.9,4.19,12.46,18,77.56,"Nodo 1 - Pies mayores",3.85,0.7
"59","19_1051_7","IFN2","19_1051",35.89,18.13,6.88,258.2,25.18,56.96,37.97,0.4,2.76,4.12,4.8,84.51,54.96,29.55,0,0,0,74.15,42.02,3.42,10.72,15,71.15,"Nodo 3 - Pies inventariados",5.33,1.38,12.8,"19_1051_9","IFN3","19_1051",9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"60","19_1051_8","IFN2","19_1051",25.48,29.4,8.74,678.71,1.76,92.35,29.72,0.44,4.51,4.85,5.83,270.91,183.37,87.54,0,0,194.28,247.19,135.29,15.59,32.89,58.14,241.91,"Nodo 3 - Pies inventariados",5.85,1.24,23.55,"19_1051_10","IFN3","19_1051",10,8,8,14.15,27.05,9.2,574.68,0.94,84.98,34.01,0.48,4.21,4.74,5.9,242.68,163.49,79.19,0,0,179.84,224.55,117.14,12.01,27.12,46.04,202.3,"Nodo 1 - Pies mayores",3.5,1.7
"61","19_1051_9","IFN2","19_1051",57.3,26.26,7.71,541.8,3.48,82.51,29.35,0.45,4.06,4.25,5.1,192.92,129.16,63.76,0,0,104.47,173.27,98.67,10.94,25.32,42.39,177.33,"Nodo 3 - Pies inventariados",5.76,1.21,20.5,"19_1051_11","IFN3","19_1051",11,9,9,14.15,25.05,7.8,492.84,2.57,78.7,31.14,0.49,3.93,3.97,4.93,178.11,118.87,59.23,0,0,98.54,160.19,89.92,9.43,22.69,37.12,159.16,"Nodo 1 - Pies mayores",4.55,1.3
"62","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_1","IFN3","19_1052",1,1,0,31.83,13.95,5.6,152.84,21.86,43.83,40.14,0.42,2.16,3.25,3.8,41.66,26.47,15.19,0,0,0,35.73,21.24,1.5,5.83,7.19,35.77,"Nodo 1 - Pies mayores",.,.
"63","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_2","IFN3","19_1052",2,2,0,31.83,15.95,5.8,199.81,19.03,50.11,36.36,0.42,2.47,3.34,3.92,55.83,35.84,19.99,0,0,0,47.5,28.82,2.28,7.96,10.47,49.53,"Nodo 1 - Pies mayores",.,.
"64","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_24","IFN3","19_1052",24,15,0,14.15,25.1,8.2,494.81,2,78.85,32.67,0.45,3.87,4.52,5.43,187.74,125.47,62.27,0,0,100.24,171.86,93.13,9.49,22.79,37.33,162.75,"Nodo 1 - Pies mayores",.,.
"65","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_3","IFN3","19_1052",3,3,0,31.83,13.7,5.9,147.41,22.35,43.04,43.07,0.42,2.11,3.45,4.03,42.34,26.9,15.44,0,0,0,35.84,21.12,1.42,5.59,6.84,34.96,"Nodo 1 - Pies mayores",.,.
"66","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_33","IFN3","19_1052",33,24,0,31.83,14.2,5.4,158.37,20.87,44.61,38.03,0.42,2.2,3.11,3.65,41.61,26.45,15.16,0,0,0,36.02,21.57,1.59,6.08,7.56,36.79,"Nodo 1 - Pies mayores",.,.
"67","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_36","IFN3","19_1052",36,26,0,14.15,24.65,6.8,477.23,2.7,77.44,27.59,0.46,3.84,3.69,4.42,151.01,100.35,50.66,0,0,91.48,137.71,79.84,8.97,21.86,35.48,146.15,"Nodo 1 - Pies mayores",.,.
"68","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_43","IFN3","19_1052",43,30,0,31.83,15.65,5.6,192.36,19.67,49.17,35.78,0.42,2.42,3.22,3.78,52.01,33.31,18.7,0,0,0,44.61,27.09,2.15,7.62,9.93,46.79,"Nodo 1 - Pies mayores",.,.
"69","19_1052_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1052_45","IFN3","19_1052",45,32,0,14.15,22.5,5.8,397.61,5.91,70.69,25.78,0.46,3.52,3.15,3.76,108.42,71.31,37.11,0,0,72.41,97.15,59.66,6.73,17.69,27.47,111.56,"Nodo 1 - Pies mayores",.,.
"70","19_1052_1","IFN2","19_1052",34.19,17.89,6.42,251.42,34.24,56.21,35.89,0.31,2.63,4.4,4.96,76.95,49.92,27.03,0,0,0,68.25,39.13,3.28,10.39,14.45,67.25,"Nodo 3 - Pies inventariados",4.44,0.92,13.45,"19_1052_4","IFN3","19_1052",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"71","19_1052_10","IFN2","19_1052",34.29,21.47,7.49,362.13,17.83,67.46,34.88,0.34,3.18,4.92,5.64,127.18,83.88,43.3,0,0,72.28,114.88,63.3,5.81,15.87,24.1,109.08,"Nodo 3 - Pies inventariados",4.67,0.99,16.8,"19_1052_13","IFN3","19_1052",13,7,10,14.15,22.85,8.3,410.07,5.33,71.79,36.32,0.44,3.51,4.65,5.56,158.49,105.25,53.24,0,0,84.05,145.44,76.93,7.07,18.33,28.69,131.01,"Nodo 1 - Pies mayores",6.05,1.8
"72","19_1052_11","IFN2","19_1052",137.27,13.48,6.07,142.76,45.05,42.36,45.04,0.29,1.97,4.28,4.78,42.22,26.81,15.41,0,0,0,35.39,20.78,1.35,5.39,6.53,34.05,"Nodo 3 - Pies inventariados",4.18,1.07,9.3,"19_1052_14","IFN3","19_1052",14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"73","19_1052_12","IFN2","19_1052",34.29,21.52,8.65,363.72,16.58,67.61,40.19,0.34,3.16,5.72,6.57,146.97,97.28,49.69,0,0,75.74,134.13,69.51,5.85,15.95,24.25,115.56,"Nodo 3 - Pies inventariados",4.67,1.15,16.85,"19_1052_15","IFN3","19_1052",15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"74","19_1052_13","IFN2","19_1052",34.28,20.98,7.49,345.78,21.5,65.92,35.71,0.34,3.1,4.98,5.69,121.67,80.12,41.55,0,0,69.15,109.94,60.3,5.41,15.04,22.59,103.33,"Nodo 3 - Pies inventariados",4.63,0.99,16.35,"19_1052_16","IFN3","19_1052",16,8,13,31.83,21,8.6,346.36,11.24,65.97,40.95,0.42,3.2,4.96,5.89,139.42,92.11,47.31,0,0,72.02,127.66,65.77,5.42,15.07,22.64,108.91,"Nodo 1 - Pies mayores",4.65,2.1
"75","19_1052_14","IFN2","19_1052",34.25,19.54,9.29,299.83,25.87,61.38,47.53,0.31,2.83,6.37,7.24,130.76,86.11,44.66,0,0,64,117.78,59.21,4.32,12.75,18.49,94.78,"Nodo 3 - Pies inventariados",4.54,1.29,15,"19_1052_17","IFN3","19_1052",17,9,14,31.83,19.45,8,297.12,13.44,61.1,41.13,0.42,2.97,4.62,5.47,112.05,73.5,38.55,0,0,60.92,99.74,53.48,4.26,12.61,18.26,88.62,"Nodo 1 - Pies mayores",4.45,0
"76","19_1052_15","IFN2","19_1052",38.41,24.74,8.53,480.76,8.9,77.73,34.46,0.36,3.67,5.49,6.36,189.69,126.76,62.93,0,0,98.71,173.86,92.54,9.07,22.05,35.85,159.51,"Nodo 3 - Pies inventariados",4.79,1.03,19.95,"19_1052_18","IFN3","19_1052",18,10,15,14.15,24.05,7.4,454.28,4.69,75.56,30.77,0.45,3.72,4.08,4.89,156.4,103.95,52.44,0,0,89.6,141.83,79.85,8.3,20.64,33.12,141.91,"Nodo 1 - Pies mayores",4.1,.
"77","19_1052_16","IFN2","19_1052",34.3,22.14,9.2,385.04,15.26,69.56,41.55,0.34,3.24,6.09,7.01,164.93,109.55,55.38,0,0,81.14,152.61,76.7,6.4,17.04,26.26,126.4,"Nodo 3 - Pies inventariados",4.69,1.2,17.45,"19_1052_19","IFN3","19_1052",19,11,16,31.83,19.2,8.9,289.53,14.38,60.32,46.35,0.41,2.91,5.22,6.17,121.28,79.68,41.6,0,0,61.09,110.43,55.58,4.09,12.24,17.61,89.53,"Nodo 1 - Pies mayores",1.75,0.9
"78","19_1052_17","IFN2","19_1052",135.78,14.77,4.77,171.26,42.72,46.39,32.32,0.31,2.18,3.3,3.7,39.78,25.28,14.5,0,0,0,32.08,21.7,1.79,6.66,8.43,38.59,"Nodo 3 - Pies inventariados",4.27,0.77,10.5,"19_1052_20","IFN3","19_1052",20,12,17,127.32,11.1,4.9,96.77,22.82,34.87,44.14,0.42,1.72,2.83,3.31,23.53,14.66,8.87,0,0,0,18.84,12.06,0.73,3.43,3.79,20.02,"Nodo 1 - Pies mayores",0.6,0.9
"79","19_1052_18","IFN2","19_1052",142.99,12.36,4.91,119.91,48.87,38.82,39.75,0.29,1.81,3.47,3.86,29,18.21,10.79,0,0,0,23.15,15.15,1.02,4.4,5.12,25.7,"Nodo 3 - Pies inventariados",4.11,0.91,8.25,"19_1052_21","IFN3","19_1052",21,13,18,127.32,9.15,5,65.76,25.02,28.75,54.64,0.42,1.42,2.92,3.4,16.53,10.17,6.37,0,0,0,13.09,8.12,0.4,2.19,2.2,12.91,"Nodo 1 - Pies mayores",0.9,1
"80","19_1052_19","IFN2","19_1052",34.29,21.15,7.49,351.19,20.3,66.43,35.43,0.34,3.13,4.96,5.68,123.49,81.36,42.13,0,0,70.19,111.58,61.29,5.54,15.32,23.08,105.23,"Nodo 3 - Pies inventariados",4.65,0.99,16.5,"19_1052_22","IFN3","19_1052",22,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"81","19_1052_2","IFN2","19_1052",38.4,23.19,9.16,422.33,10.75,72.85,39.52,0.35,3.41,5.97,6.91,179.62,119.69,59.93,0,0,88.61,167,84.37,7.4,18.97,29.9,140.64,"Nodo 3 - Pies inventariados",4.74,1.16,18.45,"19_1052_5","IFN3","19_1052",5,4,2,14.15,24.25,8.5,461.86,4.03,76.18,35.05,0.44,3.72,4.75,5.69,181.94,121.4,60.54,0,0,94.91,166.36,88.53,8.52,21.04,33.89,151.98,"Nodo 1 - Pies mayores",5.8,0.5
"82","19_1052_20","IFN2","19_1052",34.23,18.98,6.98,282.88,27.92,59.62,36.8,0.32,2.8,4.72,5.35,93.59,61.09,32.5,0,0,0,81.87,46.69,3.94,11.92,17.05,79.59,"Nodo 3 - Pies inventariados",4.53,0.98,14.45,"19_1052_23","IFN3","19_1052",23,14,20,31.83,18.05,6.5,255.88,15.31,56.71,36.01,0.43,2.79,3.71,4.38,79.21,51.43,27.78,0,0,0,70.08,40.17,3.37,10.61,14.81,68.95,"Nodo 1 - Pies mayores",3.6,0.5
"83","19_1052_21","IFN2","19_1052",34.21,18.23,7.01,261.03,30.72,57.27,38.45,0.32,2.68,4.78,5.41,86.93,56.59,30.35,0,0,0,75.77,42.98,3.48,10.86,15.23,72.54,"Nodo 3 - Pies inventariados",4.48,1.01,13.75,"19_1052_25","IFN3","19_1052",25,16,21,31.83,18,7.2,254.47,16.12,56.55,40,0.42,2.76,4.17,4.91,87.07,56.66,30.41,0,0,0,78.8,42.54,3.34,10.54,14.69,71.11,"Nodo 1 - Pies mayores",4.25,1.2
"84","19_1052_22","IFN2","19_1052",34.18,17.62,6.43,243.97,35.1,55.37,36.49,0.31,2.59,4.42,4.98,74.87,48.52,26.35,0,0,0,66.48,37.94,3.13,10.04,13.85,64.96,"Nodo 3 - Pies inventariados",4.42,0.93,13.2,"19_1052_26","IFN3","19_1052",26,17,22,31.83,16,5.6,201.06,18.39,50.27,35,0.43,2.48,3.2,3.77,54.28,34.82,19.46,0,0,0,46.55,28.39,2.31,8.02,10.56,49.28,"Nodo 1 - Pies mayores",2.8,0.0999999999999996
"85","19_1052_23","IFN2","19_1052",34.29,21.32,6.33,357.08,19.07,66.99,29.71,0.35,3.19,4.13,4.73,106.52,69.94,36.58,0,0,67.46,94.59,56.23,5.69,15.61,23.63,101.16,"Nodo 3 - Pies inventariados",4.67,0.83,16.65,"19_1052_27","IFN3","19_1052",27,18,23,31.83,22.05,6.3,381.86,8.92,69.27,28.57,0.45,3.43,3.49,4.15,113.04,74.39,38.65,0,0,71.8,100.53,60.17,6.32,16.88,25.96,109.32,"Nodo 1 - Pies mayores",5.4,0.8
"86","19_1052_24","IFN2","19_1052",34.22,18.61,6.41,272.15,28.89,58.48,34.45,0.33,2.75,4.32,4.9,82.96,53.97,28.99,0,0,0,73.51,42.52,3.71,11.39,16.15,73.77,"Nodo 3 - Pies inventariados",4.51,0.91,14.1,"19_1052_28","IFN3","19_1052",28,19,24,31.83,16.5,5.6,213.82,17.71,51.84,33.94,0.43,2.56,3.19,3.76,57.6,37.03,20.57,0,0,0,49.4,30.3,2.54,8.61,11.51,52.96,"Nodo 1 - Pies mayores",2.4,0.0999999999999996
"87","19_1052_25","IFN2","19_1052",142.99,12.33,5.53,119.46,50.58,38.75,44.8,0.29,1.8,3.94,4.38,32.42,20.41,12.01,0,0,0,27.84,16.23,1.02,4.38,5.09,26.73,"Nodo 3 - Pies inventariados",4.08,1.03,8.25,"19_1052_29","IFN3","19_1052",29,20,25,127.32,9.85,5.1,76.2,24.05,30.94,51.78,0.42,1.52,2.97,3.46,19.43,12.02,7.41,0,0,0,15.33,9.6,0.5,2.6,2.71,15.42,"Nodo 1 - Pies mayores",1.6,0.6
"88","19_1052_26","IFN2","19_1052",55.47,25.22,7.95,499.51,6.13,79.23,31.52,0.37,3.77,5.03,5.85,183.82,122.8,61.02,0,0,98.88,168.73,92.29,9.63,23.05,37.83,162.79,"Nodo 3 - Pies inventariados",4.82,0.95,20.4,"19_1052_30","IFN3","19_1052",30,21,26,14.15,24.3,7.3,463.77,3.38,76.34,30.04,0.45,3.77,4,4.79,157.44,104.69,52.75,0,0,91.09,142.23,80.93,8.57,21.14,34.09,144.74,"Nodo 1 - Pies mayores",3.9,0.3
"89","19_1052_27","IFN2","19_1052",34.26,19.68,6.96,304.04,24.83,61.81,35.39,0.33,2.91,4.65,5.3,100.05,65.47,34.58,0,0,0,87.37,50.3,4.42,12.96,18.86,86.53,"Nodo 3 - Pies inventariados",4.58,0.96,15.1,"19_1052_31","IFN3","19_1052",31,22,27,31.83,22.2,6.3,387.08,6.47,69.74,28.38,0.45,3.46,3.45,4.12,114.53,75.41,39.12,0,0,72.75,101.85,61.03,6.45,17.14,26.46,111.09,"Nodo 1 - Pies mayores",7.1,0.3
"90","19_1052_28","IFN2","19_1052",136.12,15.56,5.94,190.19,40.13,48.89,38.17,0.31,2.28,4.12,4.63,54.48,34.93,19.55,0,0,0,46.06,27.76,2.11,7.52,9.77,47.16,"Nodo 3 - Pies inventariados",4.31,0.94,11.25,"19_1052_32","IFN3","19_1052",32,23,28,31.83,14,5,153.94,21.37,43.98,35.71,0.43,2.17,2.87,3.37,37.56,23.8,13.75,0,0,0,29.73,19.96,1.52,5.88,7.26,34.62,"Nodo 1 - Pies mayores",2.75,0
"91","19_1052_29","IFN2","19_1052",34.25,19.46,6.38,297.34,26.9,61.13,32.79,0.33,2.88,4.27,4.85,89.9,58.66,31.24,0,0,0,79.8,46.54,4.27,12.63,18.28,81.71,"Nodo 3 - Pies inventariados",4.56,0.88,14.9,"19_1052_34","IFN3","19_1052",34,25,29,31.83,20.9,6.9,343.07,12.35,65.66,33.01,0.43,3.22,3.91,4.63,111.42,73.2,38.21,0,0,66.9,97.33,56.83,5.34,14.9,22.34,99.41,"Nodo 1 - Pies mayores",6,1.4
"92","19_1052_3","IFN2","19_1052",34.2,18,7.6,254.34,33.38,56.53,42.21,0.31,2.62,5.25,5.92,91.69,59.74,31.95,0,0,0,82.59,43.94,3.34,10.53,14.68,72.5,"Nodo 3 - Pies inventariados",4.45,1.1,13.55,"19_1052_6","IFN3","19_1052",6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"93","19_1052_30","IFN2","19_1052",34.27,20.14,8.11,318.7,22.69,63.28,40.27,0.33,2.96,5.45,6.21,121.53,79.94,41.59,0,0,65.49,108.39,58.1,4.76,13.68,20.15,96.68,"Nodo 3 - Pies inventariados",4.59,1.11,15.55,"19_1052_35","IFN3","19_1052",35,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"94","19_1052_31","IFN2","19_1052",34.14,16.94,5.87,225.43,36.77,53.22,34.66,0.31,2.5,4.03,4.54,63.48,40.93,22.55,0,0,0,53.86,32.99,2.76,9.16,12.4,57.31,"Nodo 3 - Pies inventariados",4.39,0.87,12.55,"19_1052_37","IFN3","19_1052",37,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"95","19_1052_32","IFN2","19_1052",34.3,22.17,6.9,386.01,13.94,69.65,31.12,0.36,3.31,4.44,5.12,124.81,82.35,42.47,0,0,74.95,109.02,64.37,6.43,17.09,26.36,114.24,"Nodo 3 - Pies inventariados",4.72,0.9,17.45,"19_1052_38","IFN3","19_1052",38,27,32,31.83,21.05,5.8,348.01,10.14,66.13,27.55,0.45,3.28,3.21,3.81,95.35,62.42,32.93,0,0,0,81.13,51.82,5.46,15.15,22.79,95.23,"Nodo 1 - Pies mayores",3.6,.
"96","19_1052_33","IFN2","19_1052",34.18,17.56,6.43,242.3,35.94,55.18,36.61,0.31,2.58,4.43,4.99,74.36,48.18,26.18,0,0,0,66.01,37.66,3.09,9.96,13.72,64.43,"Nodo 3 - Pies inventariados",4.41,0.93,13.15,"19_1052_39","IFN3","19_1052",39,28,33,31.83,15.35,5.2,185.06,20.28,48.22,33.88,0.43,2.38,2.98,3.5,46.61,29.76,16.85,0,0,0,40.57,24.84,2.03,7.28,9.4,43.55,"Nodo 1 - Pies mayores",2.2,.
"97","19_1052_34","IFN2","19_1052",34.2,18.02,5.83,254.9,32.5,56.6,32.39,0.32,2.67,3.95,4.47,71.02,45.99,25.03,0,0,0,60.34,37.42,3.35,10.56,14.73,66.06,"Nodo 3 - Pies inventariados",4.47,0.83,13.55,"19_1052_40","IFN3","19_1052",40,29,34,31.83,17.7,5.7,246.06,16.93,55.61,32.2,0.43,2.75,3.24,3.82,67.1,43.37,23.73,0,0,0,57.34,35.53,3.17,10.14,14.02,62.86,"Nodo 1 - Pies mayores",4.15,0.7
"98","19_1052_35","IFN2","19_1052",34.21,18.3,5.84,263.1,29.82,57.5,31.89,0.33,2.72,3.92,4.44,73.26,47.49,25.76,0,0,0,62.25,38.71,3.52,10.96,15.4,68.58,"Nodo 3 - Pies inventariados",4.5,0.84,13.8,"19_1052_41","IFN3","19_1052",41,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"99","19_1052_36","IFN2","19_1052",34.21,18.23,6.42,260.95,31.61,57.26,35.21,0.32,2.69,4.36,4.93,79.73,51.79,27.94,0,0,0,70.69,40.69,3.47,10.85,15.22,70.24,"Nodo 3 - Pies inventariados",4.48,0.92,13.75,"19_1052_42","IFN3","19_1052",42,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"100","19_1052_37","IFN2","19_1052",55.47,25.69,7.94,518.3,3.26,80.7,30.92,0.37,3.85,4.98,5.81,190.32,127.31,63.01,0,0,102.37,174.57,95.91,10.21,24.05,39.84,170.01,"Nodo 3 - Pies inventariados",4.84,0.94,20.85,"19_1052_44","IFN3","19_1052",44,31,37,14.15,25.75,7.5,520.77,1.27,80.9,29.13,0.46,4,4.08,4.91,180.78,120.78,60,0,0,101.15,163.46,93.03,10.28,24.19,40.11,167.61,"Nodo 1 - Pies mayores",4.9,0.5
"101","19_1052_4","IFN2","19_1052",38.4,22.78,8.61,407.46,12.37,71.56,37.78,0.35,3.36,5.61,6.47,163.17,108.43,54.75,0,0,84.29,149.47,78.13,7,18.2,28.43,131.76,"Nodo 3 - Pies inventariados",4.73,1.11,18.05,"19_1052_7","IFN3","19_1052",7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"102","19_1052_5","IFN2","19_1052",24.66,29.77,8.93,696.1,0,93.53,29.98,0.37,4.44,5.58,6.54,283.49,192.15,91.34,0,0,195.46,263.98,140.81,16.22,33.87,60.24,251.14,"Nodo 3 - Pies inventariados",4.92,0.93,24.85,"19_1052_8","IFN3","19_1052",8,5,5,14.15,33.75,8.2,894.62,0,106.03,24.3,0.45,5.21,4.48,5.4,332.38,226.85,105.53,0,177.47,115.53,304.26,174.21,24.06,45.31,85.64,329.22,"Nodo 1 - Pies mayores",8.9,0.199999999999999
"103","19_1052_6","IFN2","19_1052",136.13,15.58,6.55,190.72,37.54,48.96,42.06,0.31,2.28,4.54,5.11,60.15,38.66,21.49,0,0,0,53.22,29.59,2.12,7.54,9.81,49.06,"Nodo 3 - Pies inventariados",4.33,1.05,11.25,"19_1052_9","IFN3","19_1052",9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"104","19_1052_7","IFN2","19_1052",24.66,28.22,10.09,625.53,1.72,88.66,35.76,0.36,4.16,6.43,7.52,288.29,195.23,93.06,0,0,198.85,270.19,135.68,13.72,29.92,51.86,231.17,"Nodo 3 - Pies inventariados",4.87,1.09,23.35,"19_1052_10","IFN3","19_1052",10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"105","19_1052_8","IFN2","19_1052",137.02,13.15,6.09,135.78,47.01,41.31,46.31,0.29,1.91,4.32,4.82,40.34,25.57,14.77,0,0,0,33.86,19.74,1.25,5.09,6.09,32.16,"Nodo 3 - Pies inventariados",4.15,1.09,9,"19_1052_11","IFN3","19_1052",11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies mayores",.,.
"106","19_1052_9","IFN2","19_1052",34.26,19.79,6.96,307.51,23.78,62.16,35.19,0.33,2.93,4.64,5.29,101.16,66.22,34.94,0,0,0,88.34,50.91,4.5,13.13,19.16,87.69,"Nodo 3 - Pies inventariados",4.59,0.96,15.2,"19_1052_12","IFN3","19_1052",12,6,9,31.83,22.05,6.8,381.86,7.7,69.27,30.84,0.45,3.42,3.77,4.5,121.8,80.3,41.5,0,0,73.78,107.29,63.07,6.32,16.88,25.96,112.23,"Nodo 1 - Pies mayores",6.85,0.8
"107","19_1062_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1062_26","IFN3","19_1062",26,20,0,31.83,15.75,6.9,194.83,15.74,49.48,43.81,0.46,2.45,3.75,4.53,64.55,41.57,22.98,0,0,0,56.39,31.24,2.2,7.73,10.11,51.27,"Nodo 1 - Pies mayores",.,.
"108","19_1062_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1062_28","IFN3","19_1062",28,21,0,31.83,13.35,6,139.98,16.94,41.94,44.94,0.46,2.09,3.24,3.91,40.94,25.97,14.97,0,0,0,34.45,20.2,1.31,5.27,6.36,33.13,"Nodo 1 - Pies mayores",.,.
"109","19_1062_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1062_5","IFN3","19_1062",5,5,0,31.83,13.25,6.1,137.89,17.39,41.63,46.04,0.46,2.07,3.31,3.98,41.01,26.01,15,0,0,0,34.28,20.08,1.28,5.18,6.22,32.76,"Nodo 1 - Pies mayores",.,.
"110","19_1062_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_1062_10","IFN3","19_1062",10,9,0,14.15,25.3,8.4,502.73,1.51,79.48,33.2,0.48,3.94,4.36,5.38,195.17,130.59,64.59,0,0,101.03,179.47,96.13,9.73,23.22,38.17,167.25,"Nodo 1 - Pies mayores",.,.
