"","X","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"39",39,"40_1033_12","IFN2","40_1033",NA,NA,12,NA,34.11,20.42,8.98,327.35,25.22,64.14,44.01,0.39,3.52,5.5,6.64,132.44,121.37,11.06,0,0,0,0,64.29,0,50.59,119.97,57.67,0,16.02,32.03,54.18,159.89,"Nodo 3 - Pies inventariados",4.47,0.98,15.95,"40_1033_15","IFN3","40_1033",15,15,12,31.83,19.94,11.75,312.2,13.4,0.99,62.64,58.93,0.46,3.43,6.38,7.73,167.81,151.39,16.42,5.34,0,0,0,0,66.97,0,72.53,157.41,71.93,0,11.79,22.31,51.68,157.71,"Nodo 1 - Pies inventariados",3.99,3.75
"40",40,"40_1033_13","IFN2","40_1033",NA,NA,13,NA,46.74,24.93,9.01,488.26,8.95,78.33,36.12,0.43,4.41,5.14,6.35,192.04,181.48,10.56,0,0,0,0,92.97,0,28.08,174.25,86.23,0,27.65,49.57,80.82,244.26,"Nodo 3 - Pies inventariados",4.58,1.01,20.35,"40_1033_21","IFN3","40_1033",21,21,13,14.15,25.36,10.92,505.19,3.51,0.71,79.68,43.04,0.49,4.51,5.59,6.91,242.29,227.59,14.7,3.43,0,0,0,0,166.17,0,44.99,224.13,108.14,0,24.37,41.22,83.62,257.35,"Nodo 1 - Pies inventariados",5.01,2.92
"41",41,"40_1033_14","IFN2","40_1033",NA,NA,14,NA,34.15,22.21,8.99,387.54,19.23,69.79,40.47,0.4,3.87,5.37,6.53,154.85,143.77,11.08,0,0,0,0,75.17,0,46.74,140.33,68.31,0,20.18,38.53,64.15,191.16,"Nodo 3 - Pies inventariados",4.51,0.99,17.7,"40_1033_23","IFN3","40_1033",23,23,14,31.83,22.44,10.92,395.59,6.71,1.26,70.51,48.64,0.48,3.97,5.69,6.99,193.33,178.22,15.12,6.15,0,0,0,0,81.65,0,50.76,178.85,84.68,0,17.43,31.5,65.48,199.09,"Nodo 1 - Pies inventariados",4.74,2.92
"42",42,"40_1033_15","IFN2","40_1033",NA,NA,15,NA,34.04,18.11,7.48,257.73,31.29,56.91,41.31,0.39,3.21,4.58,5.59,87.73,79.58,8.14,0,0,0,0,0,0,51.16,78.92,37.81,0,13.6,30.4,42.66,124.48,"Nodo 3 - Pies inventariados",4.41,0.98,13.7,"40_1033_25","IFN3","40_1033",25,25,15,31.83,15.03,6.5,177.34,21.87,0.56,47.21,43.26,0.47,2.83,3.48,4.31,53.63,47.57,6.06,1.71,0,0,0,0,0,0,39.36,47.2,22.6,0,9.25,23.71,29.35,84.91,"Nodo 1 - Pies inventariados",1.33,0
"43",43,"40_1033_16","IFN2","40_1033",NA,NA,16,NA,34.14,21.85,8.99,375.07,20.55,68.65,41.13,0.4,3.8,5.4,6.56,150.22,139.12,11.1,0,0,0,0,72.92,0,48.04,136.11,66.1,0,19.29,37.18,62.08,184.66,"Nodo 3 - Pies inventariados",4.5,0.99,17.35,"40_1033_28","IFN3","40_1033",28,28,16,31.83,22.07,12.58,382.7,7.97,1.22,69.35,57.01,0.47,3.78,6.69,8.15,217.52,198.73,18.79,6.92,0,0,0,0,139.54,0,67.85,204.61,94.42,0,14.66,25.79,63.34,198.21,"Nodo 1 - Pies inventariados",4.72,4.58
"44",44,"40_1033_17","IFN2","40_1033",NA,NA,17,NA,34.08,19.54,8.48,299.91,28.46,61.39,43.39,0.38,3.39,5.22,6.31,114.99,104.95,10.04,0,0,0,0,58.04,0,50.63,104.71,49.87,0,14.96,31.09,49.64,145.56,"Nodo 3 - Pies inventariados",4.44,0.98,15.1,"40_1033_29","IFN3","40_1033",29,29,17,31.83,18.16,11.25,259.02,16.3,0.82,57.05,61.95,0.45,3.14,6.17,7.46,134.97,120.26,14.71,4.3,0,0,0,0,55.72,0,87.47,123.85,57.14,0,9.49,19.1,42.87,128.61,"Nodo 1 - Pies inventariados",3.06,3.75
"45",45,"40_1033_18","IFN2","40_1033",NA,NA,18,NA,34.11,20.42,8.48,327.5,24.1,64.15,41.55,0.39,3.57,5.13,6.24,124.8,114.67,10.13,0,0,0,0,62.99,0,49.31,113.68,54.48,0,16.87,34.23,54.21,159.79,"Nodo 3 - Pies inventariados",4.47,0.98,15.95,"40_1033_30","IFN3","40_1033",30,30,18,31.83,19.57,10,300.95,14.39,0.96,61.5,51.09,0.46,3.48,5.37,6.56,137.06,124.2,12.86,4.36,0,0,0,0,61.49,0,67.51,124.99,59.01,0,12.96,25.81,49.81,147.59,"Nodo 1 - Pies inventariados",3.62,2.5
"46",46,"40_1033_19","IFN2","40_1033",NA,NA,19,NA,135.92,16.2,8.99,206.14,35.43,50.9,55.49,0.36,2.75,5.73,6.82,86.49,76.48,10,0,0,0,0,0,0,62.75,78.38,36.34,0,8.49,19.25,34.12,98.2,"Nodo 3 - Pies inventariados",4.35,0.99,11.85,"40_1033_31","IFN3","40_1033",31,31,19,31.83,15.47,11.75,187.93,20.69,0.6,48.6,75.96,0.44,2.63,6.6,7.93,105.04,91.13,13.91,3.34,0,0,0,0,0,0,79.02,96.19,43.3,0,5.88,12.77,31.11,93.05,"Nodo 1 - Pies inventariados",3.62,3.75
"47",47,"40_1033_2","IFN2","40_1033",NA,NA,2,NA,36.49,23.39,8.49,429.87,16.18,73.5,36.3,0.42,4.14,4.97,6.11,160.54,150.64,9.91,0,0,0,0,81.04,0,42.86,146.33,71.57,0,24.48,46.12,71.15,213.32,"Nodo 3 - Pies inventariados",4.54,0.99,18.85,"40_1033_3","IFN3","40_1033",3,3,2,14.15,23.18,10,422.18,5.52,0.6,72.84,43.13,0.49,4.18,5.13,6.35,187.32,174.23,13.09,2.65,0,0,0,0,84.04,0,47.29,170.82,82.78,0,20.62,37.44,69.88,210.72,"Nodo 1 - Pies inventariados",4.33,2.5
"48",48,"40_1033_20","IFN2","40_1033",NA,NA,20,NA,36.5,23.85,9.5,446.88,12.93,74.94,39.83,0.41,4.15,5.56,6.79,187.11,175.2,11.91,0,0,0,0,87.32,0,44.99,173.01,83.25,0,23.34,42.28,73.97,222.84,"Nodo 3 - Pies inventariados",4.55,1,19.3,"40_1033_32","IFN3","40_1033",32,32,20,14.15,23.34,11.83,428.03,4.91,0.61,73.34,50.69,0.48,4.07,6.15,7.56,226.2,209.02,17.18,3.2,0,0,0,0,151.16,0,51.22,211.14,99.31,0,18.06,31.31,70.85,219.53,"Nodo 1 - Pies inventariados",4.04,3.33
"49",49,"40_1033_21","IFN2","40_1033",NA,NA,21,NA,34.13,20.63,8.49,334.38,21.83,64.82,41.15,0.4,3.62,5.09,6.21,127.32,117.18,10.15,0,0,0,0,64.27,0,48.89,116.06,55.67,0,17.35,34.99,55.35,163.36,"Nodo 3 - Pies inventariados",4.48,0.99,16.15,"40_1033_33","IFN3","40_1033",33,33,21,31.83,20.07,11.67,316.36,11.38,1.01,63.05,58.13,0.46,3.47,6.26,7.62,168.61,152.31,16.29,5.37,0,0,0,0,67.76,0,71.47,157.28,72.37,0,12.08,22.82,52.36,159.64,"Nodo 1 - Pies inventariados",3.92,4.17
"50",50,"40_1033_22","IFN2","40_1033",NA,NA,22,NA,34.03,17.75,7.98,247.45,32.17,55.76,44.98,0.38,3.1,4.95,5.99,90.42,81.53,8.89,0,0,0,0,0,0,65.49,80.46,38.74,0,12.14,26.98,40.96,118.81,"Nodo 3 - Pies inventariados",4.4,0.98,13.35,"40_1033_37","IFN3","40_1033",37,37,22,31.83,16.17,9.92,205.45,19.41,0.65,50.81,61.31,0.45,2.86,5.46,6.61,95.52,84.08,11.44,3.04,0,0,0,0,0,0,75.16,87.37,39.95,0,7.74,17.13,34.01,98.82,"Nodo 1 - Pies inventariados",2.82,2.92
"51",51,"40_1033_23","IFN2","40_1033",NA,NA,23,NA,34,17.08,7.48,229.2,34.65,53.67,43.8,0.38,3.01,4.65,5.64,78.73,70.78,7.95,0,0,0,0,0,0,59.76,70.83,33.63,0,11.58,26.72,37.94,109.87,"Nodo 3 - Pies inventariados",4.38,0.98,12.7,"40_1033_38","IFN3","40_1033",38,38,23,31.83,15.83,9.42,196.82,20.06,0.63,49.73,59.48,0.45,2.82,5.18,6.28,86.98,76.49,10.49,2.77,0,0,0,0,0,0,62.73,77.93,36.34,0,7.64,17.34,32.58,93.9,"Nodo 1 - Pies inventariados",3.13,2.92
"52",52,"40_1033_24","IFN2","40_1033",NA,NA,24,NA,36.5,23.81,8.49,445.1,14.56,74.79,35.68,0.42,4.22,4.93,6.08,165.85,156.03,9.82,0,0,0,0,83.72,0,28.5,151.21,74.13,0,25.67,47.9,73.67,221.38,"Nodo 3 - Pies inventariados",4.56,0.99,19.25,"40_1033_39","IFN3","40_1033",39,39,24,14.15,23.12,9.58,419.67,6.11,0.59,72.62,41.46,0.49,4.2,4.92,6.09,178.19,165.97,12.21,2.52,0,0,0,0,82.46,0,46.84,164.48,78.86,0,21.25,39.07,69.46,208.64,"Nodo 1 - Pies inventariados",3.87,2.08
"54",54,"40_1033_26","IFN2","40_1033",NA,NA,26,NA,34.01,17.32,9.48,235.73,33.85,54.43,54.74,0.36,2.92,6.04,7.17,103.51,92.26,11.24,0,0,0,0,0,0,70.56,92.35,43.84,0,9.73,20.97,39.02,113.55,"Nodo 3 - Pies inventariados",4.37,0.98,12.95,"40_1033_41","IFN3","40_1033",41,40,26,31.83,15.22,11.42,181.93,21.29,0.58,47.81,75.01,0.44,2.6,6.42,7.71,98.92,85.71,13.21,3.15,0,0,0,0,0,0,75.7,90.77,40.73,0,5.77,12.74,30.11,89.35,"Nodo 1 - Pies inventariados",2.27,2.92
"55",55,"40_1033_27","IFN2","40_1033",NA,NA,27,NA,46.78,26.97,10.52,571.15,1.54,84.72,39.02,0.44,4.68,5.93,7.3,261.1,248,13.09,0,0,0,0,174.34,0,28.31,243.86,117.84,0,29.8,49.22,94.54,291.4,"Nodo 3 - Pies inventariados",4.62,1.02,22.35,"40_1033_42","IFN3","40_1033",42,41,27,14.15,28,12,615.59,1.11,0.87,87.95,42.86,0.49,4.9,6.13,7.56,320.99,304.85,16.14,4.54,0,0,0,0,191.93,216.27,28.7,299.64,144.84,0,29.35,45.94,101.89,322.02,"Nodo 1 - Pies inventariados",5.65,2.5
"56",56,"40_1033_28","IFN2","40_1033",NA,NA,28,NA,34.05,18.31,8.98,263.28,30.4,57.52,49.07,0.37,3.13,5.62,6.73,108.32,97.62,10.7,0,0,0,0,0,0,68.04,98.12,46.38,0,11.88,25.2,43.58,127.04,"Nodo 3 - Pies inventariados",4.41,0.98,13.9,"40_1033_43","IFN3","40_1033",43,42,28,31.83,17.47,10.92,239.64,17.93,0.76,54.88,62.5,0.45,3.03,6.02,7.27,121.73,107.96,13.77,3.87,0,0,0,0,0,0,87.72,112.61,51.3,0,8.77,18.16,39.67,117.89,"Nodo 1 - Pies inventariados",3.57,2.92
"57",57,"40_1033_3","IFN2","40_1033",NA,NA,3,NA,34.1,20,9.48,314.13,26.33,62.83,47.42,0.38,3.41,5.87,7.04,134.9,122.94,11.96,0,0,0,0,62.95,0,63.18,124.56,58.41,0,14.42,28.76,52,153.58,"Nodo 3 - Pies inventariados",4.45,0.98,15.55,"40_1033_4","IFN3","40_1033",4,4,3,31.83,20.04,11.42,315.5,12.39,1,62.97,56.96,0.46,3.48,6.15,7.48,164.42,148.64,15.78,5.23,0,0,0,0,66.97,0,70.7,150.87,70.63,0,12.28,23.33,52.22,158.45,"Nodo 1 - Pies inventariados",4.49,2.92
"58",58,"40_1033_4","IFN2","40_1033",NA,NA,4,NA,34.09,19.84,9.98,309.12,27.4,62.33,50.31,0.37,3.34,6.24,7.44,140.22,127.34,12.88,0,0,0,0,63.1,0,66.15,128.84,60.5,0,13.47,26.63,51.17,151.77,"Nodo 3 - Pies inventariados",4.44,0.98,15.4,"40_1033_7","IFN3","40_1033",7,7,4,31.83,20.12,12.33,317.8,10.37,1.01,63.2,61.31,0.46,3.44,6.62,8.05,179.44,161.75,17.69,5.71,0,0,0,0,69.11,0,72.82,167.25,76.85,0,11.57,21.51,52.6,162.54,"Nodo 1 - Pies inventariados",4.72,3.33
"59",59,"40_1033_5","IFN2","40_1033",NA,NA,5,NA,36.51,24.33,7.5,465.06,11.23,76.45,30.83,0.44,4.44,4.21,5.3,151.66,143.97,7.69,0,0,0,0,83.37,0,27.02,136.68,68.4,0,30.48,58.01,76.98,233.87,"Nodo 3 - Pies inventariados",4.58,1,19.75,"40_1033_8","IFN3","40_1033",8,8,5,14.15,24.85,11.08,485.02,4.23,0.69,78.07,44.6,0.48,4.4,5.71,7.04,237.07,221.84,15.23,3.35,0,0,0,0,162.77,0,46.6,219.59,105.41,0,22.73,38.74,80.28,247.16,"Nodo 1 - Pies inventariados",5.1,4.58
"60",60,"40_1033_6","IFN2","40_1033",NA,NA,6,NA,34.03,17.69,8.48,245.83,33.01,55.58,47.95,0.37,3.05,5.32,6.38,95.74,86.05,9.69,0,0,0,0,0,0,68.47,87.2,40.89,0,11.39,24.98,40.69,117.94,"Nodo 3 - Pies inventariados",4.39,0.98,13.3,"40_1033_9","IFN3","40_1033",9,9,6,31.83,17.94,11.25,252.64,17.13,0.8,56.35,62.73,0.45,3.1,6.19,7.48,131.89,117.29,14.6,4.2,0,0,0,0,0,0,88.53,121.03,55.73,0,9.17,18.59,41.82,125.31,"Nodo 1 - Pies inventariados",4.64,3.75
"61",61,"40_1033_7","IFN2","40_1033",NA,NA,7,NA,34.06,18.52,8.48,269.38,29.48,58.18,45.82,0.38,3.21,5.25,6.33,104.21,94.33,9.89,0,0,0,0,0,0,65.01,94.93,44.82,0,12.91,27.61,44.59,129.92,"Nodo 3 - Pies inventariados",4.42,0.98,14.1,"40_1033_10","IFN3","40_1033",10,10,7,31.83,16.89,11.25,224.13,18.7,0.71,53.07,66.6,0.45,2.91,6.24,7.52,118.09,104.05,14.04,3.76,0,0,0,0,0,0,85.97,108.37,49.44,0,7.78,16.29,37.1,110.62,"Nodo 1 - Pies inventariados",2.79,3.75
"62",62,"40_1033_8","IFN2","40_1033",NA,NA,8,NA,20.8,30.67,10.01,738.76,0,96.35,32.64,0.44,5.39,5.56,6.89,314.24,305.15,9.1,0,0,0,0,202.59,224.53,25.4,291.97,144.99,0,44.36,69.2,122.28,380.83,"Nodo 3 - Pies inventariados",4.67,1.01,26,"40_1033_11","IFN3","40_1033",11,11,8,14.15,31.65,12.33,786.91,0,1.11,99.44,38.96,0.49,5.52,6.28,7.75,414.33,400.51,13.81,5.86,0,0,0,159.57,290.18,257.41,26.54,391.84,190.3,0,40.09,58.3,130.25,418.94,"Nodo 1 - Pies inventariados",5.65,3.33
"63",63,"40_1033_9","IFN2","40_1033",NA,NA,9,NA,34.12,20.48,8.49,329.32,22.97,64.33,41.46,0.4,3.59,5.11,6.22,125.51,115.37,10.14,0,0,0,0,63.36,0,48.99,114.38,54.82,0,16.99,34.42,54.51,160.74,"Nodo 3 - Pies inventariados",4.48,0.99,16,"40_1033_12","IFN3","40_1033",12,12,9,31.83,19.56,10.42,300.47,15.35,0.96,61.45,53.26,0.46,3.44,5.65,6.86,142.82,129.17,13.66,4.55,0,0,0,0,62.21,0,69.22,129.06,61.37,0,12.47,24.58,49.73,148.15,"Nodo 1 - Pies inventariados",3.56,2.92
"64",64,"40_1062_1","IFN2","40_1062",NA,NA,1,NA,137.63,14.34,5.78,161.48,25.01,45.05,40.29,0.45,2.71,3.19,4,43.49,38.5,4.99,0,0,0,0,0,0,34.94,36.67,18.29,0,9.04,24.5,26.73,78.56,"Nodo 3 - Pies inventariados",4.34,0.78,10,"40_1062_1","IFN3","40_1062",1,1,1,31.83,13.34,8.33,139.82,15,0.45,41.92,62.46,0.49,2.48,4.22,5.25,55.83,48.09,7.75,1.78,0,0,0,0,0,0,47.02,49.09,22.85,0,5.34,13.71,23.14,65.04,"Nodo 1 - Pies inventariados",3.34,3.33
"65",65,"40_1062_10","IFN2","40_1062",NA,NA,10,NA,138.81,14.66,5.28,168.74,22.67,46.05,36.02,0.46,2.81,2.84,3.62,41.21,36.76,4.45,0,0,0,0,0,0,34.2,35.54,17.47,0,10.41,28.53,27.93,84.34,"Nodo 3 - Pies inventariados",4.36,0.78,10.3,"40_1062_13","IFN3","40_1062",13,13,10,31.83,13.87,7.83,151.14,14.52,0.48,43.58,56.47,0.5,2.61,3.93,4.92,56.24,48.86,7.38,1.79,0,0,0,0,0,0,48.34,50.14,23.21,0,6.28,16.04,25.02,70.55,"Nodo 1 - Pies inventariados",3.57,3.33
"66",66,"40_1062_11","IFN2","40_1062",NA,NA,11,NA,34.83,19.82,7.78,308.54,8.03,62.27,39.26,0.47,3.67,4.12,5.14,107.91,99.08,8.83,0,0,0,0,0,0,48.34,96.45,47.08,0,16.8,35.42,51.07,150.37,"Nodo 3 - Pies inventariados",4.47,0.78,15.35,"40_1062_16","IFN3","40_1062",16,16,11,31.83,19.88,9.5,310.38,3.35,0.99,62.45,47.79,0.52,3.69,4.56,5.75,133.66,121.68,11.97,4.25,0,0,0,0,62.38,0,64.39,123.58,57.82,0,14.16,28.32,51.37,151.67,"Nodo 1 - Pies inventariados",4.53,2.5
"67",67,"40_1062_12","IFN2","40_1062",NA,NA,12,NA,34.81,19.1,6.77,286.61,13.28,60.01,35.45,0.47,3.59,3.61,4.53,87.17,80.09,7.08,0,0,0,0,0,0,47,76.03,38.05,0,17.21,38.34,47.44,141.04,"Nodo 3 - Pies inventariados",4.45,0.77,14.65,"40_1062_17","IFN3","40_1062",17,17,12,31.83,19.03,8.5,284.53,7.14,0.91,59.8,44.66,0.51,3.58,4.13,5.2,109.81,99.81,10.01,3.5,0,0,0,0,0,0,62.43,100.17,47.42,0,13.89,29.26,47.1,137.67,"Nodo 1 - Pies inventariados",4.38,2.5
"68",68,"40_1062_13","IFN2","40_1062",NA,NA,13,NA,49.33,24.14,8.77,457.64,2.37,75.83,36.34,0.48,4.42,4.57,5.7,175.99,165.68,10.31,0,0,0,0,86.7,0,28.6,159.34,78.72,0,25.9,47.58,75.75,227.95,"Nodo 3 - Pies inventariados",4.54,0.77,19.6,"40_1062_18","IFN3","40_1062",18,18,13,14.15,25.85,10.08,524.75,0,0.74,81.2,39.01,0.53,4.78,4.77,6.04,230.95,218.36,12.59,3.27,0,0,0,0,163.09,0,28.59,211.82,103.75,0,27.57,47.1,86.86,265.28,"Nodo 1 - Pies inventariados",6.25,2.08
"69",69,"40_1062_14","IFN2","40_1062",NA,NA,14,NA,34.8,18.66,4.77,273.54,15.23,58.63,25.54,0.49,3.67,2.43,3.19,57.86,53.81,4.05,0,0,0,0,0,0,27.44,45.81,25.57,0,22.14,54.59,45.28,147.57,"Nodo 3 - Pies inventariados",4.46,0.77,14.2,"40_1062_19","IFN3","40_1062",19,19,14,31.83,19.37,6.92,294.61,4.34,0.94,60.85,35.71,0.53,3.77,3.24,4.15,91.42,84.09,7.33,2.91,0,0,0,0,0,0,46.5,79.31,39.96,0,17.54,38.56,48.76,144.82,"Nodo 1 - Pies inventariados",5.17,2.92
"70",70,"40_1062_15","IFN2","40_1062",NA,NA,15,NA,34.82,19.47,6.27,297.68,11.23,61.16,32.23,0.48,3.71,3.28,4.16,83.36,77.07,6.28,0,0,0,0,0,0,44.2,73.99,36.62,0,19.42,43.65,49.27,148.96,"Nodo 3 - Pies inventariados",4.47,0.77,15,"40_1062_20","IFN3","40_1062",20,20,15,31.83,19.28,8,292.06,5.28,0.93,60.58,41.49,0.52,3.67,3.82,4.85,105.59,96.42,9.17,3.36,0,0,0,0,0,0,50.15,93.43,45.81,0,15.2,32.3,48.34,141.66,"Nodo 1 - Pies inventariados",4.28,2.5
"71",71,"40_1062_16","IFN2","40_1062",NA,NA,16,NA,34.8,18.7,5.77,274.72,14.28,58.76,30.85,0.48,3.59,3.02,3.86,70.92,65.42,5.51,0,0,0,0,0,0,43.91,59.76,31.08,0,18.75,44.01,45.47,139.32,"Nodo 3 - Pies inventariados",4.45,0.77,14.25,"40_1062_23","IFN3","40_1062",23,23,16,31.83,18.6,7.92,271.84,10.7,0.87,58.45,42.55,0.51,3.52,3.9,4.9,97.75,88.81,8.94,3.11,0,0,0,0,0,0,51.15,87.13,42.2,0,13.91,30.21,44.99,131.31,"Nodo 1 - Pies inventariados",4.35,2.92
"72",72,"40_1062_17","IFN2","40_1062",NA,NA,17,NA,34.79,18.13,6.27,258.16,17.1,56.96,34.57,0.46,3.43,3.37,4.24,73.01,66.77,6.24,0,0,0,0,0,0,47.58,64.75,31.72,0,15.99,37.37,42.73,127.81,"Nodo 3 - Pies inventariados",4.43,0.77,13.7,"40_1062_24","IFN3","40_1062",24,24,17,31.83,18.98,8.42,282.91,8.04,0.9,59.62,44.35,0.51,3.57,4.1,5.17,108.12,98.26,9.85,3.44,0,0,0,0,0,0,51.42,98.62,46.69,0,13.9,29.41,46.83,136.83,"Nodo 1 - Pies inventariados",5.28,2.92
"73",73,"40_1062_18","IFN2","40_1062",NA,NA,18,NA,34.77,17.72,6.27,246.55,18.9,55.66,35.36,0.46,3.34,3.4,4.27,69.95,63.75,6.2,0,0,0,0,0,0,47.54,62.03,30.29,0,15.01,35.53,40.81,121.65,"Nodo 3 - Pies inventariados",4.42,0.77,13.3,"40_1062_25","IFN3","40_1062",25,25,18,31.83,18.18,8.83,259.48,12.4,0.83,57.1,48.6,0.5,3.37,4.43,5.52,105,94.59,10.41,3.34,0,0,0,0,0,0,68.18,95.51,44.94,0,11.83,25.3,42.95,125.02,"Nodo 1 - Pies inventariados",4.88,3.33
"74",74,"40_1062_19","IFN2","40_1062",NA,NA,19,NA,49.32,23.59,6.77,437.13,4.62,74.12,28.69,0.49,4.49,3.45,4.4,128.66,122.11,6.54,0,0,0,0,75.65,0,26.53,112.2,58.02,0,30.71,61,72.35,222.09,"Nodo 3 - Pies inventariados",4.54,0.77,19.05,"40_1062_26","IFN3","40_1062",26,26,19,14.15,25.15,9.33,496.78,1.45,0.7,79.01,37.11,0.53,4.7,4.42,5.6,202.53,191.34,11.18,2.87,0,0,0,0,152.88,0,28.55,187.73,90.91,0,27.42,48.48,82.23,249.04,"Nodo 1 - Pies inventariados",6.1,3.33
"75",75,"40_1062_2","IFN2","40_1062",NA,NA,2,NA,34.78,18.08,6.27,256.64,18,56.79,34.66,0.46,3.41,3.39,4.25,72.59,66.36,6.23,0,0,0,0,0,0,47.3,64.37,31.53,0,15.86,37.14,42.48,127.01,"Nodo 3 - Pies inventariados",4.43,0.77,13.65,"40_1062_3","IFN3","40_1062",3,3,2,31.83,16.62,8.42,217.03,13.22,0.69,52.22,50.63,0.5,3.1,4.22,5.27,84.65,75.38,9.27,2.69,0,0,0,0,0,0,62.59,73.85,35.82,0,9.67,21.98,35.92,103.38,"Nodo 1 - Pies inventariados",2.97,2.92
"76",76,"40_1062_20","IFN2","40_1062",NA,NA,20,NA,34.79,18.34,6.27,264.06,16.19,57.6,34.18,0.46,3.47,3.36,4.23,74.56,68.31,6.25,0,0,0,0,0,0,46.52,66.14,32.45,0,16.49,38.3,43.71,130.95,"Nodo 3 - Pies inventariados",4.44,0.77,13.9,"40_1062_29","IFN3","40_1062",29,29,20,31.83,18.23,8.42,261.02,11.56,0.83,57.27,46.17,0.5,3.41,4.19,5.24,100.37,90.66,9.71,3.19,0,0,0,0,0,0,65.57,91.55,43.08,0,12.45,26.92,43.2,125.65,"Nodo 1 - Pies inventariados",4.33,2.92
"77",77,"40_1062_3","IFN2","40_1062",NA,NA,3,NA,34.83,19.67,6.28,304.02,10.17,61.81,31.9,0.48,3.76,3.26,4.15,85.02,78.73,6.28,0,0,0,0,0,0,43.5,75.48,37.41,0,19.98,44.66,50.32,152.37,"Nodo 3 - Pies inventariados",4.47,0.78,15.2,"40_1062_4","IFN3","40_1062",4,4,3,31.83,18.75,9.25,276.09,8.95,0.88,58.9,49.34,0.51,3.46,4.57,5.72,116.67,105.39,11.28,3.71,0,0,0,0,0,0,67.68,105.12,50.08,0,12.35,25.68,45.7,133.81,"Nodo 1 - Pies inventariados",3.55,3.75
"78",78,"40_1062_4","IFN2","40_1062",NA,NA,4,NA,34.85,21.4,7.28,359.74,6.78,67.24,34,0.48,4.02,3.79,4.77,115.9,108.02,7.89,0,0,0,0,64.98,0,43.56,104.79,51.32,0,22.03,45.31,59.54,178.21,"Nodo 3 - Pies inventariados",4.5,0.78,16.9,"40_1062_7","IFN3","40_1062",7,7,4,31.83,21.96,10.25,378.77,2.15,1.21,68.99,46.67,0.52,4.03,4.92,6.2,173.9,160.22,13.68,5.54,0,0,0,0,76.66,0,50.11,158.39,76.13,0,17.38,32.3,62.69,188.5,"Nodo 1 - Pies inventariados",5.06,3.75
"79",79,"40_1062_5","IFN2","40_1062",NA,NA,5,NA,137.44,13.25,6.28,137.97,27.23,41.64,47.41,0.43,2.46,3.55,4.39,41.06,35.78,5.28,0,0,0,0,0,0,31.82,33.58,17,0,6.76,18.71,22.84,65.3,"Nodo 3 - Pies inventariados",4.3,0.78,8.95,"40_1062_8","IFN3","40_1062",8,8,5,127.32,11.06,8.42,96.03,15.45,1.22,34.74,76.12,0.49,2.05,4.27,5.31,39.89,33.35,6.53,5.08,0,0,0,0,0,0,33.35,34.8,15.85,0,3.16,8.97,15.89,43.87,"Nodo 1 - Pies inventariados",2.11,2.92
"80",80,"40_1062_6","IFN2","40_1062",NA,NA,6,NA,139,16.34,6.27,209.69,19.75,51.33,38.39,0.45,3.07,3.42,4.28,60.32,54.28,6.03,0,0,0,0,0,0,42.74,53.54,25.79,0,12.01,29.7,34.71,102.21,"Nodo 3 - Pies inventariados",4.39,0.77,11.95,"40_1062_9","IFN3","40_1062",9,9,6,31.83,15.58,8.83,190.67,13.91,0.61,48.95,56.69,0.49,2.88,4.47,5.56,79.01,69.51,9.5,2.51,0,0,0,0,0,0,58.91,71.87,33.02,0,7.75,18.03,31.56,90.36,"Nodo 1 - Pies inventariados",3.63,3.33
