"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","g_intrasp.x","g_intersp.x","bal_IFN2","bal_intrasp.x","bal_intersp.x","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","n_descorches.x","w_descorchado.x","v_descorchado.x","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","g_intrasp.y","g_intersp.y","bal_IFN3","bal_intrasp.y","bal_intersp.y","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","n_descorches.y","w_descorchado.y","v_descorchado.y","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"705","19_593_44","IFN2","19_593",47.19,26.43,10.36,548.57,0,0,3.85,0,0,83.03,39.18,0.33,3.83,6.96,8.09,260.46,175.68,84.79,0,0,184.73,242.74,119.98,11.16,25.69,43.14,199.97,0,0,0,"Nodo 3 - Pies inventariados",4.83,1.86,21.6,"19_593_58","IFN3","19_593",58,38,44,14.15,26.35,9.5,545.32,0,0,7.05,0,0,0.77,82.78,36.05,0.41,3.98,5.56,6.59,238.05,160.2,77.85,3.37,0,0,178.24,220.51,113.04,11.06,25.52,42.78,192.39,0,0,0,"Nodo 1 - Pies inventariados",4.75,1
"706","19_593_45","IFN2","19_593",33.48,19.74,11.57,306.1,0,0,41.28,0,0,62.02,58.62,0.25,2.73,8.71,9.74,165.38,109.55,55.83,0,0,68.69,152.09,69.34,4.46,13.06,19.04,105.9,0,0,0,"Nodo 3 - Pies inventariados",4.34,2.07,15.4,"19_593_59","IFN3","19_593",59,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"707","19_593_46","IFN2","19_593",33.48,17.46,8.84,239.44,0,0,48.71,0,0,54.85,50.6,0.25,2.45,6.65,7.38,100.26,65.42,34.84,0,0,0,91.53,45.26,3.04,9.82,13.49,71.61,0,0,0,"Nodo 3 - Pies inventariados",4.21,1.84,13.25,"19_593_60","IFN3","19_593",60,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"708","19_593_47","IFN2","19_593",33.48,18.56,10.49,270.56,0,0,46.09,0,0,58.31,56.5,0.24,2.57,7.93,8.82,133.34,87.74,45.61,0,0,59.61,121.55,57.26,3.68,11.32,16.01,88.27,0,0,0,"Nodo 3 - Pies inventariados",4.26,1.99,14.3,"19_593_62","IFN3","19_593",62,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"709","19_593_5","IFN2","19_593",33.48,20.65,9.84,334.77,0,0,40.16,0,0,64.86,47.67,0.26,2.9,7.3,8.17,153.92,101.89,52.03,0,0,72.01,141.59,68.97,5.14,14.49,21.59,110.18,0,0,0,"Nodo 3 - Pies inventariados",4.4,1.84,16.25,"19_593_6","IFN3","19_593",6,4,5,31.83,19.3,7.5,292.55,0,0,19.28,0,0,0.93,60.63,38.86,0.4,2.93,4.5,5.25,103.65,67.85,35.8,3.3,0,0,0,93.72,50.56,4.16,12.39,17.87,84.97,0,0,0,"Nodo 1 - Pies inventariados",3.05,.
"710","19_593_6","IFN2","19_593",33.48,21.26,9.27,354.95,0,0,36.69,0,0,66.79,43.63,0.27,3.01,6.79,7.63,153.68,101.8,51.88,0,0,75.21,141.98,70.73,5.63,15.51,23.43,115.3,0,0,0,"Nodo 3 - Pies inventariados",4.46,1.77,16.8,"19_593_7","IFN3","19_593",7,5,6,14.15,22.7,9.5,404.71,0,0,16.35,0,0,0.57,71.31,41.85,0.39,3.4,5.77,6.76,178.55,118.89,59.66,2.53,0,0,85.96,165.39,82.47,6.92,18.05,28.16,135.6,0,0,0,"Nodo 1 - Pies inventariados",5.9,2
"711","19_593_7","IFN2","19_593",33.48,18.58,9.36,271.21,0,0,45.18,0,0,58.38,50.37,0.25,2.6,7.01,7.81,119.62,78.51,41.12,0,0,58.23,107.42,53.52,3.69,11.35,16.07,84.62,0,0,0,"Nodo 3 - Pies inventariados",4.28,1.86,14.3,"19_593_8","IFN3","19_593",8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"712","19_593_8","IFN2","19_593",34.79,22.68,9.86,404.14,0,0,22.48,0,0,71.26,43.47,0.29,3.24,6.98,7.95,184.9,123.23,61.68,0,0,86.51,170.31,84.26,6.91,18.02,28.11,137.3,0,0,0,"Nodo 3 - Pies inventariados",4.63,1.86,18.05,"19_593_9","IFN3","19_593",9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nodo 1 - Pies inventariados",.,.
"713","19_593_9","IFN2","19_593",33.48,21.48,10.4,362.4,0,0,34.28,0,0,67.48,48.42,0.27,3.02,7.63,8.59,175.36,116.56,58.8,0,0,78.88,164.01,77.6,5.82,15.88,24.12,123.43,0,0,0,"Nodo 3 - Pies inventariados",4.48,1.9,17,"19_593_13","IFN3","19_593",13,9,9,14.15,23,9.5,415.48,0,0,15.76,0,0,0.59,72.26,41.3,0.39,3.45,5.76,6.75,183.13,122.06,61.07,2.59,0,0,88.16,169.64,84.79,7.21,18.61,29.22,139.83,0,0,0,"Nodo 1 - Pies inventariados",6,1
"714","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_4","IFN3","19_596",4,2,0,31.83,13,6,132.73,0,0,24.94,0,0,0.42,40.84,46.15,0.4,1.99,3.57,4.16,38.9,24.63,14.27,1.24,0,0,0,32.73,19.1,1.2,4.95,5.9,31.15,0,0,0,"Nodo 1 - Pies inventariados",.,.
"715","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_24","IFN3","19_596",24,21,0,127.32,8.1,4,51.53,0,0,29.58,0,0,0.66,25.45,49.38,0.41,1.26,2.37,2.74,10.51,6.37,4.14,1.34,0,0,0,7.42,5.46,0.27,1.65,1.57,8.96,0,0,0,"Nodo 1 - Pies inventariados",.,.
"716","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_18","IFN3","19_596",18,15,0,14.15,23.05,7,417.28,0,0,2.05,0,0,0.59,72.41,30.37,0.45,3.58,3.82,4.58,136.48,90.33,46.16,1.93,0,0,81.23,123.79,70.53,7.26,18.71,29.4,125.89,0,0,0,"Nodo 1 - Pies inventariados",.,.
"717","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_22","IFN3","19_596",22,19,0,14.15,26.65,7.5,557.81,0,0,0,0,0,0.79,83.72,28.14,0.45,4.13,4.09,4.91,193.16,129.37,63.79,2.73,0,0,105.05,174.66,100.04,11.46,26.19,44.16,181.85,0,0,0,"Nodo 1 - Pies inventariados",.,.
"718","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_5","IFN3","19_596",5,3,0,14.15,23.6,7.5,437.44,0,0,1.43,0,0,0.62,74.14,31.78,0.45,3.66,4.12,4.94,152.79,101.45,51.34,2.16,0,0,86.85,138.15,77.36,7.82,19.76,31.41,136.35,0,0,0,"Nodo 1 - Pies inventariados",.,.
"719","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_14","IFN3","19_596",14,11,0,31.83,12.55,5.5,123.7,0,0,25.36,0,0,0.39,39.43,43.82,0.41,1.93,3.26,3.79,33.38,21.04,12.34,1.06,0,0,0,28.71,16.8,1.08,4.57,5.35,27.78,0,0,0,"Nodo 1 - Pies inventariados",.,.
"720","19_596_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_596_16","IFN3","19_596",16,13,0,31.83,14.65,5.5,168.56,0,0,23.42,0,0,0.54,46.02,37.54,0.41,2.26,3.23,3.77,44.99,28.67,16.32,1.43,0,0,0,38.7,23.3,1.75,6.54,8.25,39.83,0,0,0,"Nodo 1 - Pies inventariados",.,.
"721","19_596_1","IFN2","19_596",137.1,17.06,8.02,228.71,0,0,35.37,0,0,53.61,47.01,0.31,2.48,5.53,6.24,87.29,56.73,30.56,0,0,0,77.83,40.62,2.82,9.31,12.65,65.41,0,0,0,"Nodo 3 - Pies inventariados",4.66,2.02,12.4,"19_596_1","IFN3","19_596",1,1,1,31.83,16.5,7.5,213.82,0,0,21.55,0,0,0.68,51.84,45.45,0.4,2.51,4.49,5.24,76.61,49.59,27.01,2.44,0,0,0,69.27,36.29,2.54,8.61,11.51,58.96,0,0,0,"Nodo 1 - Pies inventariados",4.1,1.5
"722","19_596_10","IFN2","19_596",137.1,16.68,6.83,218.47,0,0,38.5,0,0,52.4,40.94,0.31,2.44,4.7,5.29,71.37,46.13,25.23,0,0,0,62.67,35.04,2.63,8.83,11.87,58.36,0,0,0,"Nodo 3 - Pies inventariados",4.63,1.83,12.05,"19_596_12","IFN3","19_596",12,888,10,127.32,12.05,6.27,114.04,0,0,26.14,0,0,1.45,37.86,52.02,0.4,1.84,3.76,4.37,35.07,22.11,12.96,4.46,0,0,0,29.11,16.71,0.95,4.15,4.77,26.58,0,0,0,"Nodo 1 - Pies inventariados",0,1.27
"723","19_596_11","IFN2","19_596",34.27,17.57,6.2,242.46,0,0,33.73,0,0,55.2,35.31,0.33,2.6,4.18,4.73,71.85,46.51,25.34,0,0,0,64.19,36.86,3.1,9.96,13.73,63.66,0,0,0,"Nodo 3 - Pies inventariados",4.72,1.7,12.85,"19_596_13","IFN3","19_596",13,10,11,31.83,14.4,6,162.86,0,0,23.96,0,0,0.52,45.24,41.67,0.41,2.21,3.56,4.14,47.38,30.22,17.16,1.51,0,0,0,39.87,23.71,1.66,6.28,7.86,39.5,0,0,0,"Nodo 1 - Pies inventariados",1.55,1.5
"724","19_596_12","IFN2","19_596",34.27,20.9,7.84,342.98,0,0,25.27,0,0,65.65,37.53,0.33,3.08,5.23,5.96,126.23,83.19,43.04,0,0,69.53,113.2,61.49,5.34,14.9,22.33,104.06,0,0,0,"Nodo 3 - Pies inventariados",4.9,1.84,16,"19_596_15","IFN3","19_596",15,12,12,31.83,16.95,7,225.65,0,0,20.14,0,0,0.72,53.25,41.3,0.41,2.59,4.14,4.84,75.43,48.84,26.59,2.4,0,0,0,65.69,36.81,2.77,9.17,12.42,61.16,0,0,0,"Nodo 1 - Pies inventariados",0.949999999999999,1
"725","19_596_13","IFN2","19_596",34.27,21.63,8.98,367.4,0,0,22.79,0,0,67.95,41.53,0.33,3.16,6,6.86,153.97,102.04,51.93,0,0,77.17,139.99,71.91,5.95,16.14,24.59,118.59,0,0,0,"Nodo 3 - Pies inventariados",4.93,1.98,16.7,"19_596_17","IFN3","19_596",17,14,13,31.83,21.15,7.5,351.33,0,0,6.22,0,0,1.12,66.44,35.46,0.44,3.26,4.21,5.01,123.67,81.48,42.19,3.94,0,0,70.29,111.82,61.36,5.54,15.32,23.1,105.32,0,0,0,"Nodo 1 - Pies inventariados",4.45,0.5
"726","19_596_14","IFN2","19_596",36.71,23.18,9.53,422.03,0,0,14.47,0,0,72.82,41.1,0.35,3.4,6.23,7.18,186.45,124.35,62.1,0,0,89.51,171.67,86.36,7.39,18.95,29.87,142.57,0,0,0,"Nodo 3 - Pies inventariados",5.03,2.03,18.15,"19_596_19","IFN3","19_596",19,16,14,31.83,21.7,8,369.84,0,0,5.05,0,0,1.18,68.17,36.87,0.44,3.34,4.49,5.36,138.4,91.49,46.91,4.41,0,0,75.25,123.19,67.42,6.01,16.26,24.82,114.51,0,0,0,"Nodo 1 - Pies inventariados",3.55,0.5
"727","19_596_15","IFN2","19_596",34.27,19.8,8.45,307.89,0,0,30.87,0,0,62.2,42.69,0.32,2.88,5.77,6.54,122.37,80.47,41.89,0,0,63.97,112.23,57.46,4.51,13.15,19.2,94.3,0,0,0,"Nodo 3 - Pies inventariados",4.8,1.95,15,"19_596_20","IFN3","19_596",20,17,15,31.83,16.55,7.5,215.12,0,0,20.86,0,0,0.68,51.99,45.32,0.4,2.52,4.48,5.23,77.05,49.89,27.16,2.45,0,0,0,69.67,36.53,2.57,8.67,11.61,59.38,0,0,0,"Nodo 1 - Pies inventariados",1.55,1
"728","19_596_16","IFN2","19_596",36.71,23.37,8.38,428.94,0,0,11.33,0,0,73.42,35.87,0.36,3.47,5.35,6.2,167.14,111.2,55.94,0,0,88.02,153.46,81.17,7.58,19.31,30.56,138.63,0,0,0,"Nodo 3 - Pies inventariados",5.07,1.88,18.3,"19_596_21","IFN3","19_596",21,18,16,31.83,18.9,6.5,280.55,0,0,16.27,0,0,0.89,59.38,34.39,0.42,2.91,3.76,4.42,86.57,56.39,30.18,2.76,0,0,0,76.58,44.27,3.89,11.8,16.85,76.82,0,0,0,"Nodo 1 - Pies inventariados",0.599999999999998,0
"729","19_596_17","IFN2","19_596",34.27,22.35,8.4,392.33,0,0,17.56,0,0,70.22,37.57,0.35,3.3,5.48,6.3,153.62,101.89,51.74,0,0,80.7,141.24,73.95,6.59,17.42,26.96,124.92,0,0,0,"Nodo 3 - Pies inventariados",5,1.9,17.35,"19_596_23","IFN3","19_596",23,20,17,31.83,20.25,7.5,322.06,0,0,9.49,0,0,1.03,63.62,37.04,0.43,3.11,4.27,5.06,113.72,74.69,39.02,3.62,0,0,64.64,102.82,55.97,4.84,13.85,20.45,95.1,0,0,0,"Nodo 1 - Pies inventariados",2.9,1
"730","19_596_18","IFN2","19_596",34.27,21.71,7.83,370.04,0,0,21.52,0,0,68.19,36.05,0.34,3.21,5.15,5.89,135.52,89.54,45.98,0,0,74.81,121.33,66.54,6.01,16.27,24.84,113.67,0,0,0,"Nodo 3 - Pies inventariados",4.96,1.83,16.75,"19_596_25","IFN3","19_596",25,22,18,31.83,17.9,6,251.65,0,0,17.16,0,0,0.8,56.23,33.52,0.42,2.76,3.46,4.06,72.09,46.69,25.4,2.29,0,0,0,60.67,37.56,3.28,10.4,14.47,65.71,0,0,0,"Nodo 1 - Pies inventariados",1.15,0
"731","19_596_19","IFN2","19_596",36.71,23.3,8.96,426.43,0,0,12.91,0,0,73.2,38.43,0.35,3.44,5.79,6.69,177.26,118.09,59.17,0,0,89.07,160.83,84.03,7.51,19.18,30.3,141.03,0,0,0,"Nodo 3 - Pies inventariados",5.05,1.96,18.25,"19_596_26","IFN3","19_596",26,23,19,31.83,17.05,7,228.32,0,0,18.7,0,0,0.73,53.56,41.06,0.41,2.61,4.11,4.82,76.29,49.42,26.87,2.43,0,0,0,66.44,37.27,2.82,9.29,12.62,62.01,0,0,0,"Nodo 1 - Pies inventariados",.,0
"732","19_596_2","IFN2","19_596",34.27,19.87,8.46,310.21,0,0,28.75,0,0,62.44,42.59,0.32,2.9,5.74,6.52,123.41,81.19,42.23,0,0,64.53,113.31,57.96,4.56,13.26,19.4,95.18,0,0,0,"Nodo 3 - Pies inventariados",4.82,1.96,15.05,"19_596_2","IFN3","19_596",2,888,2,31.83,15.05,6.84,177.89,0,0,22.86,0,0,0.57,47.28,45.48,0.4,2.3,4.08,4.76,58.67,37.65,21.02,1.87,0,0,0,51.6,28.24,1.9,6.96,8.9,45.99,0,0,0,"Nodo 1 - Pies inventariados",0,0.34
"733","19_596_20","IFN2","19_596",34.27,19.87,7.87,310.08,0,0,29.81,0,0,62.42,39.61,0.32,2.91,5.32,6.04,114.92,75.47,39.45,0,0,63.17,103.3,55.39,4.56,13.26,19.39,92.59,0,0,0,"Nodo 3 - Pies inventariados",4.82,1.87,15.05,"19_596_27","IFN3","19_596",27,24,20,31.83,19.35,6.5,294.07,0,0,13.49,0,0,0.94,60.79,33.59,0.43,2.99,3.71,4.38,90.59,59.11,31.48,2.88,0,0,0,80.14,46.53,4.19,12.46,18,81.19,0,0,0,"Nodo 1 - Pies inventariados",4.3,0.5
"734","19_596_21","IFN2","19_596",36.71,23.13,8.94,420.04,0,0,16.02,0,0,72.65,38.68,0.35,3.41,5.84,6.73,174.49,116.18,58.31,0,0,87.68,158.19,82.64,7.34,18.85,29.67,138.5,0,0,0,"Nodo 3 - Pies inventariados",5.03,1.94,18.1,"19_596_28","IFN3","19_596",28,25,21,31.83,22.1,7.5,383.6,0,0,2.64,0,0,1.22,69.43,33.94,0.45,3.42,4.14,4.95,134.61,88.97,45.64,4.28,0,0,76.51,121.71,67.33,6.36,16.97,26.13,116.79,0,0,0,"Nodo 1 - Pies inventariados",4,0.5
"735","19_596_22","IFN2","19_596",34.27,17.29,7.41,234.74,0,0,34.56,0,0,54.31,42.88,0.32,2.53,5.07,5.72,82.87,53.81,29.06,0,0,0,74.77,39.77,2.94,9.6,13.12,65.43,0,0,0,"Nodo 3 - Pies inventariados",4.69,1.91,12.6,"19_596_29","IFN3","19_596",29,26,22,31.83,13.55,5,144.2,0,0,24.48,0,0,0.46,42.57,36.9,0.41,2.09,2.93,3.41,35.26,22.3,12.97,1.12,0,0,0,27.92,18.62,1.37,5.45,6.63,32.07,0,0,0,"Nodo 1 - Pies inventariados",0.950000000000001,.
"736","19_596_23","IFN2","19_596",34.27,22.07,8.98,382.71,0,0,18.91,0,0,69.35,40.7,0.34,3.24,5.93,6.8,160.19,106.32,53.87,0,0,80.29,145.67,75.09,6.34,16.92,26.04,124.4,0,0,0,"Nodo 3 - Pies inventariados",4.97,1.98,17.1,"19_596_30","IFN3","19_596",30,27,23,31.83,20.05,7,315.73,0,0,10.51,0,0,1.01,62.99,34.91,0.43,3.09,3.97,4.71,104.3,68.34,35.95,3.32,0,0,62.07,90.83,52.52,4.69,13.54,19.88,90.62,0,0,0,"Nodo 1 - Pies inventariados",2.95,0
"737","19_596_24","IFN2","19_596",34.27,18.56,7.35,270.57,0,0,31.93,0,0,58.31,39.58,0.32,2.73,4.98,5.64,94.21,61.47,32.74,0,0,0,85.51,45.96,3.68,11.32,16.01,76.97,0,0,0,"Nodo 3 - Pies inventariados",4.76,1.85,13.8,"19_596_31","IFN3","19_596",31,28,24,31.83,17.2,6.5,232.35,0,0,17.96,0,0,0.74,54.04,37.79,0.42,2.64,3.78,4.44,72.18,46.7,25.47,2.3,0,0,0,63.85,36.27,2.9,9.48,12.94,61.59,0,0,0,"Nodo 1 - Pies inventariados",3.4,1
"738","19_596_25","IFN2","19_596",34.27,20.88,8.42,342.36,0,0,26.45,0,0,65.59,40.32,0.33,3.06,5.66,6.45,135.03,89.13,45.9,0,0,70.76,123.47,64.12,5.32,14.87,22.27,106.59,0,0,0,"Nodo 3 - Pies inventariados",4.88,1.92,16,"19_596_32","IFN3","19_596",32,29,25,31.83,19.35,7.5,294.07,0,0,14.42,0,0,0.94,60.79,38.76,0.42,2.96,4.36,5.14,104.17,68.2,35.97,3.32,0,0,0,94.19,50.84,4.19,12.46,18,85.49,0,0,0,"Nodo 1 - Pies inventariados",3.35,1
"739","19_596_26","IFN2","19_596",36.71,23.58,8.96,436.58,0,0,9.73,0,0,74.07,38.01,0.36,3.49,5.73,6.64,181.44,120.97,60.46,0,0,91.18,164.69,86.18,7.8,19.71,31.32,145.01,0,0,0,"Nodo 3 - Pies inventariados",5.08,1.96,18.5,"19_596_33","IFN3","19_596",33,30,26,31.83,19.95,7,312.59,0,0,11.52,0,0,1,62.67,35.09,0.43,3.07,3.99,4.72,103.29,67.66,35.63,3.29,0,0,0,89.95,51.96,4.61,13.38,19.61,89.56,0,0,0,"Nodo 1 - Pies inventariados",1.45,0
"740","19_596_27","IFN2","19_596",34.27,21.36,8.99,358.3,0,0,24.04,0,0,67.1,42.08,0.33,3.12,6.03,6.89,150.4,99.59,50.81,0,0,75.38,136.82,70.06,5.72,15.68,23.74,115.19,0,0,0,"Nodo 3 - Pies inventariados",4.91,1.99,16.45,"19_596_34","IFN3","19_596",34,31,27,31.83,20.9,8.5,343.07,0,0,7.34,0,0,1.09,65.66,40.67,0.43,3.19,4.85,5.77,136.58,90.18,46.4,4.35,0,0,71.24,124.88,64.65,5.34,14.9,22.34,107.23,0,0,0,"Nodo 1 - Pies inventariados",4.45,1.5
"741","19_596_28","IFN2","19_596",161.23,12.41,6.53,121.02,0,0,46.33,0,0,39,52.58,0.3,1.81,4.58,5.12,38.63,24.43,14.2,0,0,0,31.65,18.24,1.04,4.45,5.18,28.92,0,0,0,"Nodo 3 - Pies inventariados",4.36,2.03,8.05,"19_596_35","IFN3","19_596",35,32,28,127.32,8.25,4.5,53.46,0,0,28.89,0,0,0.68,25.92,54.55,0.41,1.28,2.67,3.09,12.22,7.44,4.78,1.56,0,0,0,8.14,6.11,0.29,1.72,1.65,9.77,0,0,0,"Nodo 1 - Pies inventariados",0.199999999999999,0
"742","19_596_29","IFN2","19_596",36.71,24.25,8.94,462.03,0,0,8.03,0,0,76.2,36.84,0.37,3.6,5.67,6.59,191.11,127.67,63.44,0,0,96.02,173.13,91.34,8.52,21.05,33.91,154.83,0,0,0,"Nodo 3 - Pies inventariados",5.1,1.94,19.15,"19_596_36","IFN3","19_596",36,33,29,14.15,24,8,452.39,0,0,0.79,0,0,0.64,75.4,33.33,0.45,3.71,4.41,5.29,168.09,111.92,56.17,2.38,0,0,91.39,154.03,83.43,8.24,20.54,32.92,145.14,0,0,0,"Nodo 1 - Pies inventariados",4.85,1
"743","19_596_3","IFN2","19_596",89.09,25.67,8.91,517.5,0,0,0,0,0,80.64,34.7,0.38,3.84,5.49,6.44,212.52,142.54,69.99,0,0,104.13,193.61,102.77,10.18,24.01,39.75,176.72,0,0,0,"Nodo 3 - Pies inventariados",5.17,1.91,20.5,"19_596_3","IFN3","19_596",3,888,3,31.83,20.5,7.64,330.06,0,0,8.43,0,0,1.05,64.4,37.26,0.43,3.15,4.33,5.15,118.53,77.96,40.57,3.77,0,0,66.55,106.48,58.09,5.03,14.25,21.16,98.52,0,0,0,"Nodo 1 - Pies inventariados",0,0.64
"744","19_596_30","IFN2","19_596",34.27,21.97,8.4,379.02,0,0,20.22,0,0,69.01,38.24,0.34,3.24,5.53,6.34,148.64,98.46,50.18,0,0,78.08,136.69,71.31,6.24,16.73,25.69,119.97,0,0,0,"Nodo 3 - Pies inventariados",4.97,1.9,17,"19_596_37","IFN3","19_596",37,34,30,31.83,19.05,7.5,285.02,0,0,15.36,0,0,0.91,59.85,39.37,0.42,2.91,4.37,5.15,101.08,66.1,34.97,3.22,0,0,0,91.39,49.18,3.99,12.02,17.23,82.42,0,0,0,"Nodo 1 - Pies inventariados",2.05,1
"745","19_596_4","IFN2","19_596",36.71,24.36,9.53,466.25,0,0,4.61,0,0,76.54,39.1,0.37,3.61,6.01,7.02,205.25,137.37,67.88,0,0,98.53,188.97,95.96,8.64,21.28,34.35,160.22,0,0,0,"Nodo 3 - Pies inventariados",5.11,2.03,19.25,"19_596_6","IFN3","19_596",6,4,4,31.83,19.75,6.5,306.35,0,0,12.51,0,0,0.98,62.05,32.91,0.43,3.05,3.7,4.37,94.23,61.58,32.66,3,0,0,0,83.36,48.59,4.47,13.07,19.06,85.19,0,0,0,"Nodo 1 - Pies inventariados",0.5,.
"746","19_596_5","IFN2","19_596",34.27,20.45,8.44,328.57,0,0,27.62,0,0,64.26,41.24,0.32,2.99,5.7,6.48,130.03,85.71,44.32,0,0,68.15,119.09,61.47,4.99,14.18,21.03,101.66,0,0,0,"Nodo 3 - Pies inventariados",4.85,1.94,15.6,"19_596_7","IFN3","19_596",7,5,5,31.83,16.95,6.5,225.65,0,0,19.43,0,0,0.72,53.25,38.35,0.41,2.6,3.81,4.46,70.17,45.36,24.81,2.23,0,0,0,62.07,35.17,2.77,9.17,12.42,59.51,0,0,0,"Nodo 1 - Pies inventariados",1.35,0
"747","19_596_6","IFN2","19_596",36.71,24.36,9.52,465.97,0,0,6.32,0,0,76.52,39.07,0.37,3.61,6.04,7.04,204.91,137.13,67.77,0,0,98.36,190.07,95.83,8.64,21.26,34.32,160.04,0,0,0,"Nodo 3 - Pies inventariados",5.11,2.02,19.25,"19_596_8","IFN3","19_596",8,6,6,31.83,21.8,8.5,373.25,0,0,3.86,0,0,1.19,68.49,38.99,0.44,3.34,4.78,5.71,148.15,98.11,50.04,4.72,0,0,77.28,135.47,70.67,6.1,16.44,25.14,118.35,0,0,0,"Nodo 1 - Pies inventariados",2.55,1
"748","19_596_7","IFN2","19_596",34.27,18.05,6.18,255.78,0,0,32.86,0,0,56.69,34.26,0.33,2.67,4.15,4.7,75.41,48.9,26.5,0,0,0,67.2,38.93,3.37,10.6,14.8,67.7,0,0,0,"Nodo 3 - Pies inventariados",4.75,1.68,13.3,"19_596_9","IFN3","19_596",9,7,7,31.83,15.85,5,197.31,0,0,22.23,0,0,0.63,49.79,31.55,0.42,2.46,2.91,3.39,47.72,30.51,17.21,1.52,0,0,0,37.78,25.95,2.24,7.85,10.29,46.32,0,0,0,"Nodo 1 - Pies inventariados",2.55,0.5
"749","19_596_8","IFN2","19_596",146.49,14.22,6.99,158.74,0,0,44,0,0,44.66,49.13,0.3,2.07,4.89,5.48,53.62,34.29,19.33,0,0,0,46.91,25.35,1.59,6.1,7.58,40.62,0,0,0,"Nodo 3 - Pies inventariados",4.47,1.99,9.75,"19_596_10","IFN3","19_596",10,8,8,127.32,11.4,5.5,102.07,0,0,27.59,0,0,1.3,35.81,48.25,0.4,1.75,3.29,3.81,27.73,17.36,10.37,3.53,0,0,0,21.12,13.71,0.8,3.65,4.08,22.24,0,0,0,"Nodo 1 - Pies inventariados",1.65,0.5
"750","19_596_9","IFN2","19_596",137.1,15.24,6.91,182.36,0,0,41.5,0,0,47.87,45.38,0.31,2.22,4.8,5.39,60.69,38.99,21.7,0,0,0,53.09,29.17,1.98,7.16,9.21,47.52,0,0,0,"Nodo 3 - Pies inventariados",4.54,1.91,10.7,"19_596_11","IFN3","19_596",11,9,9,31.83,12.5,5,122.72,0,0,25.75,0,0,0.39,39.27,40,0.41,1.93,2.95,3.43,30.18,18.97,11.21,0.96,0,0,0,23.89,15.7,1.06,4.52,5.29,26.57,0,0,0,"Nodo 1 - Pies inventariados",1.8,0
